REC_YEAR	ORG_CODE	SCHOOL	SAT_STU_GROUP_CODE	LABEL_STU	SAT_TAKEN	SAT_READ	SAT_WRITE	SAT_MATH	SORT
2006	02620000	02620505	ALL	All Students	160	475	477	489	1
2006	02640000	02640505	ALL	All Students	187	531	526	539	1
2006	02650000	02650505	ALL	All Students	152	493	505	504	1
2006	02660000	02660505	ALL	All Students	276	550	550	571	1
2006	02710000	02710505	ALL	All Students	309	521	518	537	1
2006	02730000	02730505	ALL	All Students	183	489	484	490	1
2006	02740000	02740505	ALL	All Students	191	467	479	474	1
2006	02740000	02740510	ALL	All Students	5	396	410	436	1
2006	02770000	02770505	ALL	All Students	68	465	466	475	1
2006	02780000	02780505	ALL	All Students	127	509	497	520	1
2006	02810000	02810500	ALL	All Students	194	454	453	456	1
2006	02810000	02810510	ALL	All Students	97	420	416	402	1
2006	02810000	02810530	ALL	All Students	116	445	424	436	1
2006	02810000	02810535	ALL	All Students	12	363	384	361	1
2006	02810000	02810620	ALL	All Students	45	387	381	372	1
2006	02840000	02840505	ALL	All Students	181	498	504	500	1
2006	02850000	02850505	ALL	All Students	236	491	498	498	1
2006	02900000	02900510	ALL	All Students	76	508	491	514	1
2006	02910000	02910505	ALL	All Students	175	531	527	552	1
2006	02920000	02920505	ALL	All Students	93	499	490	509	1
2006	02930000	02930505	ALL	All Students	239	482	476	499	1
2006	02950000	02950505	ALL	All Students	233	514	506	524	1
2006	03010000	03010505	ALL	All Students	141	512	512	516	1
2006	03040000	03040505	ALL	All Students	98	504	490	510	1
2006	03050000	03050505	ALL	All Students	201	522	531	530	1
2006	03070000	03070505	ALL	All Students	238	514	515	531	1
2006	03080000	03080505	ALL	All Students	196	480	479	490	1
2006	03090000	03090505	ALL	All Students	44	456	466	487	1
2006	03100000	03100505	ALL	All Students	141	466	477	482	1
2006	03140000	03140505	ALL	All Students	141	492	496	521	1
2006	03150000	03150505	ALL	All Students	223	596	599	624	1
2006	03160000	03160505	ALL	All Students	63	463	456	483	1
2006	03170000	03170505	ALL	All Students	266	615	621	634	1
2006	03210000	03210505	ALL	All Students	254	559	556	588	1
2006	03220000	03220505	ALL	All Students	72	496	523	499	1
2006	03230000	03230505	ALL	All Students	55	497	480	500	1
2006	03250000	03250505	ALL	All Students	280	499	491	520	1
2006	03250000	03250605	ALL	All Students	7	407	420	450	1
2006	03260000	03260505	ALL	All Students	322	574	569	592	1
2006	03300000	03300505	ALL	All Students	155	604	609	626	1
2006	03310000	03310505	ALL	All Students	69	500	499	503	1
2006	03320000	03320505	ALL	All Students	155	494	496	530	1
2006	03350000	03350505	ALL	All Students	195	554	571	575	1
2006	03360000	03360505	ALL	All Students	255	501	488	498	1
2006	03420000	03420505	ALL	All Students	208	500	493	515	1
2006	03430000	03430505	ALL	All Students	63	479	477	496	1
2006	03440000	03440505	ALL	All Students	234	587	580	598	1
2006	03460000	03460505	ALL	All Students	108	466	483	468	1
2006	03480000	03480275	ALL	All Students	12	368	360	392	1
2006	03480000	03480285	ALL	All Students	29	472	486	498	1
2006	03480000	03480503	ALL	All Students	188	456	457	446	1
2006	03480000	03480512	ALL	All Students	252	469	468	481	1
2006	03480000	03480515	ALL	All Students	159	421	409	418	1
2006	03480000	03480520	ALL	All Students	165	418	422	422	1
2006	04060000	04060705	ALL	All Students	2				1
2006	04120000	04120530	ALL	All Students	26	436	424	451	1
2006	04240000	04240505	ALL	All Students	12	430	412	382	1
2006	04340000	04340505	ALL	All Students	5	456	434	426	1
2006	04370000	04370505	ALL	All Students	44	415	417	407	1
2006	04380000	04380505	ALL	All Students	23	378	376	369	1
2006	04410000	04410505	ALL	All Students	41	468	470	463	1
2006	04420000	04420050	ALL	All Students	3				1
2006	04450000	04450105	ALL	All Students	21	475	467	491	1
2006	04460000	04460550	ALL	All Students	21	496	492	498	1
2006	04490000	04490305	ALL	All Students	18	464	488	487	1
2006	04520000	04520505	ALL	All Students	32	380	383	368	1
2006	04580000	04580505	ALL	All Students	12	418	404	417	1
2006	04680000	04680505	ALL	All Students	44	663	655	708	1
2006	04690000	04690505	ALL	All Students	14	460	489	524	1
2006	04700000	04700105	ALL	All Students	19	492	474	502	1
2006	04710000	04710405	ALL	All Students	10	400	388	380	1
2006	04740000	04740505	ALL	All Students	22	551	537	505	1
2006	04780000	04780505	ALL	All Students	49	607	591	581	1
2006	04790000	04790505	ALL	All Students	53	585	570	528	1
2006	04870000	04870550	ALL	All Students	19	467	493	485	1
2006	04890000	04890505	ALL	All Students	50	538	509	506	1
2006	06000000	06000505	ALL	All Students	422	602	599	634	1
2006	06030000	06030505	ALL	All Students	73	480	499	500	1
2006	06050000	06050505	ALL	All Students	273	580	570	585	1
2006	06100000	06100505	ALL	All Students	111	526	525	538	1
2006	06150000	06150505	ALL	All Students	76	498	496	503	1
2006	06180000	06180505	ALL	All Students	85	541	544	542	1
2006	06200000	06200505	ALL	All Students	63	538	522	536	1
2006	06220000	06220505	ALL	All Students	75	506	503	501	1
2006	06250000	06250505	ALL	All Students	285	495	485	506	1
2006	06350000	06350505	ALL	All Students	96	519	518	536	1
2006	06400000	06400505	ALL	All Students	333	593	586	614	1
2006	06450000	06450505	ALL	All Students	147	513	497	506	1
2006	06500000	06500505	ALL	All Students	142	530	512	528	1
2006	06550000	06550505	ALL	All Students	111	605	594	619	1
2006	06580000	06580505	ALL	All Students	236	511	510	525	1
2006	06600000	06600505	ALL	All Students	160	554	543	558	1
2006	06650000	06650505	ALL	All Students	152	519	506	519	1
2006	06700000	06700505	ALL	All Students	68	510	495	491	1
2006	06720000	06720505	ALL	All Students	60	516	527	517	1
2006	06730000	06730505	ALL	All Students	159	542	523	556	1
2006	06740000	06740505	ALL	All Students	31	519	511	492	1
2006	06750000	06750505	ALL	All Students	144	568	559	574	1
2006	06800000	06800505	ALL	All Students	269	501	509	526	1
2006	06830000	06830505	ALL	All Students	81	524	509	519	1
2006	06900000	06900505	ALL	All Students	242	543	545	548	1
2006	06950000	06950505	ALL	All Students	343	579	576	601	1
2006	06980000	06980510	ALL	All Students	78	541	538	560	1
2006	07000000	07000505	ALL	All Students	155	517	514	525	1
2006	07050000	07050505	ALL	All Students	291	541	535	552	1
2006	07100000	07100510	ALL	All Students	132	519	512	517	1
2006	07150000	07150505	ALL	All Students	100	576	572	578	1
2006	07170000	07170505	ALL	All Students	62	543	519	551	1
2006	07200000	07200505	ALL	All Students	71	497	489	512	1
2006	07250000	07250505	ALL	All Students	181	559	552	562	1
2006	07300000	07300505	ALL	All Students	279	543	551	563	1
2006	07350000	07350505	ALL	All Students	228	513	517	526	1
2006	07400000	07400505	ALL	All Students	133	505	513	521	1
2006	07450000	07450505	ALL	All Students	182	525	520	529	1
2006	07500000	07500505	ALL	All Students	48	499	509	498	1
2006	07530000	07530505	ALL	All Students	152	508	495	517	1
2006	07550000	07550505	ALL	All Students	46	485	483	511	1
2006	07600000	07600505	ALL	All Students	182	506	503	515	1
2006	07650000	07650505	ALL	All Students	37	536	519	509	1
2006	07660000	07660505	ALL	All Students	95	495	499	503	1
2006	07670000	07670505	ALL	All Students	99	507	484	533	1
2006	07700000	07700505	ALL	All Students	157	515	505	534	1
2006	07730000	07730505	ALL	All Students	156	509	503	536	1
2006	07750000	07750505	ALL	All Students	344	534	533	554	1
2006	07780000	07780505	ALL	All Students	67	501	487	485	1
2006	07800000	07800505	ALL	All Students	182	484	476	506	1
2006	08010000	08010605	ALL	All Students	60	441	417	452	1
2006	08050000	08050605	ALL	All Students	74	452	431	451	1
2006	08060000	08060605	ALL	All Students	74	440	421	449	1
2006	08100000	08100605	ALL	All Students	70	448	418	445	1
2006	08150000	08150605	ALL	All Students	28	444	407	413	1
2006	08180000	08180605	ALL	All Students	12	407	386	429	1
2006	08210000	08210605	ALL	All Students	48	418	406	419	1
2006	08230000	08230605	ALL	All Students	62	390	370	405	1
2006	08250000	08250605	ALL	All Students	106	422	408	424	1
2006	08280000	08280605	ALL	All Students	46	448	434	485	1
2006	08290000	08290605	ALL	All Students	27	443	397	409	1
2006	08300000	08300605	ALL	All Students	78	483	452	490	1
2006	08320000	08320605	ALL	All Students	75	458	416	460	1
2006	08510000	08510605	ALL	All Students	33	435	436	450	1
2006	08520000	08520605	ALL	All Students	28	462	417	467	1
2006	08530000	08530605	ALL	All Students	73	421	390	437	1
2006	08540000	08540605	ALL	All Students	36	446	405	461	1
2006	08550000	08550605	ALL	All Students	36	428	417	457	1
2006	08600000	08600605	ALL	All Students	24	452	438	448	1
2006	08710000	08710605	ALL	All Students	89	459	439	452	1
2006	08720000	08720605	ALL	All Students	74	420	390	412	1
2006	08760000	08760605	ALL	All Students	47	454	419	464	1
2006	08780000	08780605	ALL	All Students	53	471	461	485	1
2006	08790000	08790605	ALL	All Students	27	457	439	460	1
2006	08850000	08850605	ALL	All Students	75	444	413	451	1
2006	09100000	09100705	ALL	All Students	65	469	462	473	1
2006	09130000	09130705	ALL	All Students	28	471	452	419	1
2006	09150000	09150705	ALL	All Students	73	471	446	469	1
2007	00000000		ALL	All Students	48529	505	502	516	1
2007	00000000		LEP	Lim. English Prof.	566	331	331	410	2
2007	00000000		LOWINC	Low Income	7132	428	422	444	3
2007	00000000		SPED	Special Education	3386	419	410	423	4
2007	00000000		F	Female	26140	503	506	501	5
2007	00000000		M	Male	22389	507	496	534	6
2007	00000000		AI	Amer. Ind. or Alaska Nat.	87	466	457	475	7
2007	00000000		AS	Asian	2619	502	497	561	8
2007	00000000		BL	Black or Afr. Amer.	3254	410	407	411	9
2007	00000000		HS	Hispanic	3141	426	421	436	10
2007	00000000		MR	Multi-race, Non-Hisp.	475	496	487	498	11
2007	00000000		HP	Nat. Haw. or Pac. Isl.	57	495	495	506	12
2007	00000000		WH	White	38896	520	517	529	13
2007	00010000	00010505	ALL	All Students	118	498	486	508	1
2007	00010000	00010505	LOWINC	Low Income	5				3
2007	00010000	00010505	SPED	Special Education	4				4
2007	00010000	00010505	F	Female	66	499	487	488	5
2007	00010000	00010505	M	Male	52	496	484	532	6
2007	00010000	00010505	AI	Amer. Ind. or Alaska Nat.	1				7
2007	00010000	00010505	BL	Black or Afr. Amer.	5				9
2007	00010000	00010505	HS	Hispanic	1				10
2007	00010000	00010505	WH	White	111	500	487	507	13
2007	00010000		ALL	All Students	118	498	486	508	1
2007	00010000		LOWINC	Low Income	5				3
2007	00010000		SPED	Special Education	4				4
2007	00010000		F	Female	66	499	487	488	5
2007	00010000		M	Male	52	496	484	532	6
2007	00010000		AI	Amer. Ind. or Alaska Nat.	1				7
2007	00010000		BL	Black or Afr. Amer.	5				9
2007	00010000		HS	Hispanic	1				10
2007	00010000		WH	White	111	500	487	507	13
2007	00050000	00050505	ALL	All Students	204	477	464	503	1
2007	00050000	00050505	LOWINC	Low Income	10	417	434	446	3
2007	00050000	00050505	SPED	Special Education	13	355	382	395	4
2007	00050000	00050505	F	Female	115	470	468	483	5
2007	00050000	00050505	M	Male	89	487	459	529	6
2007	00050000	00050505	AS	Asian	3				8
2007	00050000	00050505	BL	Black or Afr. Amer.	1				9
2007	00050000	00050505	HS	Hispanic	3				10
2007	00050000	00050505	MR	Multi-race, Non-Hisp.	3				11
2007	00050000	00050505	HP	Nat. Haw. or Pac. Isl.	2				12
2007	00050000	00050505	WH	White	192	476	463	503	13
2007	00050000		ALL	All Students	204	477	464	503	1
2007	00050000		LOWINC	Low Income	10	417	434	446	3
2007	00050000		SPED	Special Education	13	355	382	395	4
2007	00050000		F	Female	115	470	468	483	5
2007	00050000		M	Male	89	487	459	529	6
2007	00050000		AS	Asian	3				8
2007	00050000		BL	Black or Afr. Amer.	1				9
2007	00050000		HS	Hispanic	3				10
2007	00050000		MR	Multi-race, Non-Hisp.	3				11
2007	00050000		HP	Nat. Haw. or Pac. Isl.	2				12
2007	00050000		WH	White	192	476	463	503	13
2007	00070000	00070505	ALL	All Students	124	491	490	501	1
2007	00070000	00070505	LOWINC	Low Income	7				3
2007	00070000	00070505	SPED	Special Education	5				4
2007	00070000	00070505	F	Female	63	503	502	485	5
2007	00070000	00070505	M	Male	61	480	479	517	6
2007	00070000	00070505	AI	Amer. Ind. or Alaska Nat.	1				7
2007	00070000	00070505	BL	Black or Afr. Amer.	2				9
2007	00070000	00070505	HS	Hispanic	4				10
2007	00070000	00070505	WH	White	117	494	493	503	13
2007	00070000		ALL	All Students	125	491	489	500	1
2007	00070000		LOWINC	Low Income	8				3
2007	00070000		SPED	Special Education	6				4
2007	00070000		F	Female	64	501	499	484	5
2007	00070000		M	Male	61	480	479	517	6
2007	00070000		AI	Amer. Ind. or Alaska Nat.	1				7
2007	00070000		BL	Black or Afr. Amer.	2				9
2007	00070000		HS	Hispanic	4				10
2007	00070000		WH	White	118	493	491	502	13
2007	00090000	00090505	ALL	All Students	422	557	551	574	1
2007	00090000	00090505	LEP	Lim. English Prof.	1				2
2007	00090000	00090505	LOWINC	Low Income	6				3
2007	00090000	00090505	SPED	Special Education	39	457	444	460	4
2007	00090000	00090505	F	Female	208	559	564	561	5
2007	00090000	00090505	M	Male	214	555	538	587	6
2007	00090000	00090505	AS	Asian	29	574	585	631	8
2007	00090000	00090505	BL	Black or Afr. Amer.	6				9
2007	00090000	00090505	HS	Hispanic	4				10
2007	00090000	00090505	MR	Multi-race, Non-Hisp.	4				11
2007	00090000	00090505	WH	White	379	556	549	571	13
2007	00090000		ALL	All Students	422	557	551	574	1
2007	00090000		LEP	Lim. English Prof.	1				2
2007	00090000		LOWINC	Low Income	6				3
2007	00090000		SPED	Special Education	39	457	444	460	4
2007	00090000		F	Female	208	559	564	561	5
2007	00090000		M	Male	214	555	538	587	6
2007	00090000		AS	Asian	29	574	585	631	8
2007	00090000		BL	Black or Afr. Amer.	6				9
2007	00090000		HS	Hispanic	4				10
2007	00090000		MR	Multi-race, Non-Hisp.	4				11
2007	00090000		WH	White	379	556	549	571	13
2007	00100000	00100505	ALL	All Students	259	541	542	553	1
2007	00100000	00100505	LEP	Lim. English Prof.	4				2
2007	00100000	00100505	LOWINC	Low Income	16	434	437	483	3
2007	00100000	00100505	SPED	Special Education	36	435	421	454	4
2007	00100000	00100505	F	Female	135	542	553	542	5
2007	00100000	00100505	M	Male	124	540	530	565	6
2007	00100000	00100505	AS	Asian	10	470	473	584	8
2007	00100000	00100505	BL	Black or Afr. Amer.	8				9
2007	00100000	00100505	HS	Hispanic	6				10
2007	00100000	00100505	MR	Multi-race, Non-Hisp.	4				11
2007	00100000	00100505	WH	White	231	549	549	557	13
2007	00100000		ALL	All Students	260	541	542	554	1
2007	00100000		LEP	Lim. English Prof.	4				2
2007	00100000		LOWINC	Low Income	16	434	437	483	3
2007	00100000		SPED	Special Education	37	437	423	460	4
2007	00100000		F	Female	135	542	553	542	5
2007	00100000		M	Male	125	540	530	566	6
2007	00100000		AS	Asian	10	470	473	584	8
2007	00100000		BL	Black or Afr. Amer.	8				9
2007	00100000		HS	Hispanic	6				10
2007	00100000		MR	Multi-race, Non-Hisp.	4				11
2007	00100000		WH	White	232	549	549	558	13
2007	00140000	00140505	ALL	All Students	144	525	526	539	1
2007	00140000	00140505	LEP	Lim. English Prof.	1				2
2007	00140000	00140505	LOWINC	Low Income	3				3
2007	00140000	00140505	SPED	Special Education	11	451	444	434	4
2007	00140000	00140505	F	Female	70	516	519	516	5
2007	00140000	00140505	M	Male	74	535	533	561	6
2007	00140000	00140505	BL	Black or Afr. Amer.	5				9
2007	00140000	00140505	HS	Hispanic	3				10
2007	00140000	00140505	MR	Multi-race, Non-Hisp.	6				11
2007	00140000	00140505	HP	Nat. Haw. or Pac. Isl.	4				12
2007	00140000	00140505	WH	White	126	526	530	542	13
2007	00140000		ALL	All Students	145	524	524	538	1
2007	00140000		LEP	Lim. English Prof.	1				2
2007	00140000		LOWINC	Low Income	3				3
2007	00140000		SPED	Special Education	12	442	423	423	4
2007	00140000		F	Female	71	513	515	513	5
2007	00140000		M	Male	74	535	533	561	6
2007	00140000		BL	Black or Afr. Amer.	5				9
2007	00140000		HS	Hispanic	3				10
2007	00140000		MR	Multi-race, Non-Hisp.	6				11
2007	00140000		HP	Nat. Haw. or Pac. Isl.	4				12
2007	00140000		WH	White	127	524	527	540	13
2007	00160000	00160505	ALL	All Students	288	491	493	498	1
2007	00160000	00160505	LOWINC	Low Income	25	472	461	479	3
2007	00160000	00160505	SPED	Special Education	13	365	362	382	4
2007	00160000	00160505	F	Female	170	502	508	490	5
2007	00160000	00160505	M	Male	118	474	471	508	6
2007	00160000	00160505	AI	Amer. Ind. or Alaska Nat.	4				7
2007	00160000	00160505	AS	Asian	22	493	484	525	8
2007	00160000	00160505	BL	Black or Afr. Amer.	4				9
2007	00160000	00160505	HS	Hispanic	19	448	464	446	10
2007	00160000	00160505	MR	Multi-race, Non-Hisp.	6				11
2007	00160000	00160505	WH	White	233	498	499	501	13
2007	00160000		ALL	All Students	289	490	492	497	1
2007	00160000		LOWINC	Low Income	25	472	461	479	3
2007	00160000		SPED	Special Education	14	366	366	386	4
2007	00160000		F	Female	170	502	508	490	5
2007	00160000		M	Male	119	473	470	507	6
2007	00160000		AI	Amer. Ind. or Alaska Nat.	4				7
2007	00160000		AS	Asian	22	493	484	525	8
