Year,Org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2012,00180510,Avon,"Avon Middle High School",BIO,"Non-Title I",13,28,20,43,9,20,4,9,46
2012,00200000,Barnstable,District,BIO,"All Students",50,18,156,56,53,19,21,8,280
2012,00200000,Barnstable,District,BIO,"Non-Low Income",39,23,101,59,23,13,8,5,171
2012,00200000,Barnstable,District,BIO,"Low Income",11,10,55,50,30,28,13,12,109
2012,00200000,Barnstable,District,BIO,Male,33,22,84,57,16,11,15,10,148
2012,00200000,Barnstable,District,BIO,Female,17,13,72,55,37,28,6,5,132
2012,00200000,Barnstable,District,BIO,"High Needs",11,9,60,47,38,29,20,16,129
2012,00200000,Barnstable,District,BIO,"African American",0,0,6,46,4,31,3,23,13
2012,00200000,Barnstable,District,BIO,Hispanic/Latino,0,0,8,42,9,47,2,11,19
2012,00200000,Barnstable,District,BIO,White,49,21,132,58,36,16,11,5,228
2012,00200000,Barnstable,District,BIO,"Multi-Race (non-Hispanic/Latino)",0,0,6,50,3,25,3,25,12
2012,00200000,Barnstable,District,BIO,"English Language Learner (ELL)",0,0,3,27,7,64,1,9,11
2012,00200000,Barnstable,District,BIO,"ELL and Former ELL",0,0,5,36,7,50,2,14,14
2012,00200000,Barnstable,District,BIO,"Students with Disabilities",0,0,7,19,16,44,13,36,36
2012,00200000,Barnstable,District,BIO,"Non-Title I",50,18,156,56,53,19,21,8,280
2012,00200000,Barnstable,District,PHY,"All Students",30,32,58,62,5,5,0,0,93
2012,00200000,Barnstable,District,PHY,"Non-Low Income",25,34,44,60,4,5,0,0,73
2012,00200000,Barnstable,District,PHY,"Low Income",5,25,14,70,1,5,0,0,20
2012,00200000,Barnstable,District,PHY,Male,17,41,22,54,2,5,0,0,41
2012,00200000,Barnstable,District,PHY,Female,13,25,36,69,3,6,0,0,52
2012,00200000,Barnstable,District,PHY,"High Needs",5,24,15,71,1,5,0,0,21
2012,00200000,Barnstable,District,PHY,White,27,31,56,65,3,3,0,0,86
2012,00200000,Barnstable,District,PHY,"Non-Title I",30,32,58,62,5,5,0,0,93
2012,00200505,Barnstable,"Barnstable High",BIO,"All Students",49,20,143,57,42,17,15,6,249
2012,00200505,Barnstable,"Barnstable High",BIO,"Non-Low Income",39,26,94,62,16,11,3,2,152
2012,00200505,Barnstable,"Barnstable High",BIO,"Low Income",10,10,49,51,26,27,12,12,97
2012,00200505,Barnstable,"Barnstable High",BIO,Male,33,25,76,57,15,11,9,7,133
2012,00200505,Barnstable,"Barnstable High",BIO,Female,16,14,67,58,27,23,6,5,116
2012,00200505,Barnstable,"Barnstable High",BIO,"High Needs",10,10,50,48,31,30,14,13,105
2012,00200505,Barnstable,"Barnstable High",BIO,"African American",0,0,4,40,4,40,2,20,10
2012,00200505,Barnstable,"Barnstable High",BIO,Hispanic/Latino,0,0,8,47,7,41,2,12,17
2012,00200505,Barnstable,"Barnstable High",BIO,White,48,23,122,60,28,14,7,3,205
2012,00200505,Barnstable,"Barnstable High",BIO,"Multi-Race (non-Hispanic/Latino)",0,0,6,55,2,18,3,27,11
2012,00200505,Barnstable,"Barnstable High",BIO,"English Language Learner (ELL)",0,0,3,30,6,60,1,10,10
2012,00200505,Barnstable,"Barnstable High",BIO,"ELL and Former ELL",0,0,5,38,6,46,2,15,13
2012,00200505,Barnstable,"Barnstable High",BIO,"Students with Disabilities",0,0,3,14,10,48,8,38,21
2012,00200505,Barnstable,"Barnstable High",BIO,"Non-Title I",49,20,143,57,42,17,15,6,249
2012,00200505,Barnstable,"Barnstable High",PHY,"All Students",30,32,58,62,5,5,0,0,93
2012,00200505,Barnstable,"Barnstable High",PHY,"Non-Low Income",25,34,44,60,4,5,0,0,73
2012,00200505,Barnstable,"Barnstable High",PHY,"Low Income",5,25,14,70,1,5,0,0,20
2012,00200505,Barnstable,"Barnstable High",PHY,Male,17,41,22,54,2,5,0,0,41
2012,00200505,Barnstable,"Barnstable High",PHY,Female,13,25,36,69,3,6,0,0,52
2012,00200505,Barnstable,"Barnstable High",PHY,"High Needs",5,24,15,71,1,5,0,0,21
2012,00200505,Barnstable,"Barnstable High",PHY,White,27,31,56,65,3,3,0,0,86
2012,00200505,Barnstable,"Barnstable High",PHY,"Non-Title I",30,32,58,62,5,5,0,0,93
2012,00230000,Bedford,District,BIO,"All Students",2,9,8,35,6,26,7,30,23
2012,00230000,Bedford,District,BIO,"Non-Low Income",2,12,6,35,4,24,5,29,17
2012,00230000,Bedford,District,BIO,Female,1,6,6,38,5,31,4,25,16
2012,00230000,Bedford,District,BIO,"High Needs",1,6,3,19,5,31,7,44,16
2012,00230000,Bedford,District,BIO,White,2,13,4,27,5,33,4,27,15
2012,00230000,Bedford,District,BIO,"Students with Disabilities",1,8,2,17,3,25,6,50,12
2012,00230000,Bedford,District,BIO,"Non-Title I",2,9,8,35,6,26,7,30,23
2012,00230000,Bedford,District,CHE,"All Students",3,19,3,19,6,38,4,25,16
2012,00230000,Bedford,District,CHE,"Non-Low Income",3,20,2,13,6,40,4,27,15
2012,00230000,Bedford,District,CHE,Male,2,17,3,25,4,33,3,25,12
2012,00230000,Bedford,District,CHE,White,3,30,2,20,2,20,3,30,10
2012,00230000,Bedford,District,CHE,"Non-Title I",3,19,3,19,6,38,4,25,16
2012,00230000,Bedford,District,PHY,"All Students",96,41,106,45,31,13,4,2,237
2012,00230000,Bedford,District,PHY,"Non-Low Income",91,44,92,44,23,11,3,1,209
2012,00230000,Bedford,District,PHY,"Low Income",5,18,14,50,8,29,1,4,28
2012,00230000,Bedford,District,PHY,Male,50,46,43,40,12,11,3,3,108
2012,00230000,Bedford,District,PHY,Female,46,36,63,49,19,15,1,1,129
2012,00230000,Bedford,District,PHY,"High Needs",8,15,21,39,21,39,4,7,54
2012,00230000,Bedford,District,PHY,"African American",1,4,13,54,9,38,1,4,24
2012,00230000,Bedford,District,PHY,Asian,20,69,6,21,3,10,0,0,29
2012,00230000,Bedford,District,PHY,White,69,41,78,47,17,10,3,2,167
2012,00230000,Bedford,District,PHY,"Students with Disabilities",2,6,9,29,16,52,4,13,31
2012,00230000,Bedford,District,PHY,"Non-Title I",96,41,106,45,31,13,4,2,237
2012,00230505,Bedford,"Bedford High",CHE,"All Students",3,21,3,21,4,29,4,29,14
2012,00230505,Bedford,"Bedford High",CHE,"Non-Low Income",3,23,2,15,4,31,4,31,13
2012,00230505,Bedford,"Bedford High",CHE,Male,2,20,3,30,2,20,3,30,10
2012,00230505,Bedford,"Bedford High",CHE,"Non-Title I",3,21,3,21,4,29,4,29,14
2012,00230505,Bedford,"Bedford High",PHY,"All Students",94,41,105,45,29,13,3,1,231
2012,00230505,Bedford,"Bedford High",PHY,"Non-Low Income",89,44,91,45,21,10,2,1,203
2012,00230505,Bedford,"Bedford High",PHY,"Low Income",5,18,14,50,8,29,1,4,28
2012,00230505,Bedford,"Bedford High",PHY,Male,49,47,42,40,11,11,2,2,104
2012,00230505,Bedford,"Bedford High",PHY,Female,45,35,63,50,18,14,1,1,127
2012,00230505,Bedford,"Bedford High",PHY,"High Needs",8,15,21,40,20,38,3,6,52
2012,00230505,Bedford,"Bedford High",PHY,"African American",1,4,13,57,8,35,1,4,23
2012,00230505,Bedford,"Bedford High",PHY,Asian,20,69,6,21,3,10,0,0,29
2012,00230505,Bedford,"Bedford High",PHY,White,68,41,78,48,16,10,2,1,164
2012,00230505,Bedford,"Bedford High",PHY,"Students with Disabilities",2,7,9,31,15,52,3,10,29
2012,00230505,Bedford,"Bedford High",PHY,"Non-Title I",94,41,105,45,29,13,3,1,231
2012,00240000,Belchertown,District,BIO,"All Students",63,32,106,54,23,12,4,2,196
2012,00240000,Belchertown,District,BIO,"Non-Low Income",59,35,92,54,16,9,3,2,170
2012,00240000,Belchertown,District,BIO,"Low Income",4,15,14,54,7,27,1,4,26
2012,00240000,Belchertown,District,BIO,Male,35,36,50,52,9,9,3,3,97
2012,00240000,Belchertown,District,BIO,Female,28,28,56,57,14,14,1,1,99
2012,00240000,Belchertown,District,BIO,"High Needs",4,9,26,57,12,26,4,9,46
2012,00240000,Belchertown,District,BIO,Hispanic/Latino,2,20,6,60,1,10,1,10,10
2012,00240000,Belchertown,District,BIO,White,58,34,90,53,19,11,3,2,170
2012,00240000,Belchertown,District,BIO,"Students with Disabilities",1,4,13,48,9,33,4,15,27
2012,00240000,Belchertown,District,BIO,"Non-Title I",63,32,106,54,23,12,4,2,196
2012,00240505,Belchertown,"Belchertown High",BIO,"All Students",62,32,104,54,23,12,2,1,191
2012,00240505,Belchertown,"Belchertown High",BIO,"Non-Low Income",58,35,90,55,16,10,1,1,165
2012,00240505,Belchertown,"Belchertown High",BIO,"Low Income",4,15,14,54,7,27,1,4,26
2012,00240505,Belchertown,"Belchertown High",BIO,Male,35,37,50,53,9,9,1,1,95
2012,00240505,Belchertown,"Belchertown High",BIO,Female,27,28,54,56,14,15,1,1,96
2012,00240505,Belchertown,"Belchertown High",BIO,"High Needs",4,9,26,59,12,27,2,5,44
2012,00240505,Belchertown,"Belchertown High",BIO,White,57,34,88,53,19,11,2,1,166
2012,00240505,Belchertown,"Belchertown High",BIO,"Students with Disabilities",1,4,13,52,9,36,2,8,25
2012,00240505,Belchertown,"Belchertown High",BIO,"Non-Title I",62,32,104,54,23,12,2,1,191
2012,00250000,Bellingham,District,BIO,"All Students",29,16,99,54,48,26,7,4,183
2012,00250000,Bellingham,District,BIO,"Non-Low Income",25,19,73,55,29,22,6,5,133
2012,00250000,Bellingham,District,BIO,"Low Income",4,8,26,52,19,38,1,2,50
2012,00250000,Bellingham,District,BIO,Male,14,15,49,53,24,26,6,6,93
2012,00250000,Bellingham,District,BIO,Female,15,17,50,56,24,27,1,1,90
2012,00250000,Bellingham,District,BIO,"High Needs",4,6,29,45,27,42,5,8,65
2012,00250000,Bellingham,District,BIO,White,28,16,91,54,45,26,6,4,170
2012,00250000,Bellingham,District,BIO,"Students with Disabilities",0,0,7,26,15,56,5,19,27
2012,00250000,Bellingham,District,BIO,"Non-Title I",29,16,99,54,48,26,7,4,183
2012,00250505,Bellingham,"Bellingham High School",BIO,"All Students",28,16,98,56,44,25,5,3,175
2012,00250505,Bellingham,"Bellingham High School",BIO,"Non-Low Income",24,18,73,56,29,22,4,3,130
2012,00250505,Bellingham,"Bellingham High School",BIO,"Low Income",4,9,25,56,15,33,1,2,45
2012,00250505,Bellingham,"Bellingham High School",BIO,Male,14,16,48,55,21,24,4,5,87
2012,00250505,Bellingham,"Bellingham High School",BIO,Female,14,16,50,57,23,26,1,1,88
2012,00250505,Bellingham,"Bellingham High School",BIO,"High Needs",4,7,28,48,23,40,3,5,58
2012,00250505,Bellingham,"Bellingham High School",BIO,White,27,17,90,56,41,25,4,2,162
2012,00250505,Bellingham,"Bellingham High School",BIO,"Students with Disabilities",0,0,6,30,11,55,3,15,20
2012,00250505,Bellingham,"Bellingham High School",BIO,"Non-Title I",28,16,98,56,44,25,5,3,175
2012,00260000,Belmont,District,PHY,"All Students",180,65,81,29,14,5,4,1,279
2012,00260000,Belmont,District,PHY,"Non-Low Income",175,68,66,26,13,5,2,1,256
2012,00260000,Belmont,District,PHY,"Low Income",5,22,15,65,1,4,2,9,23
2012,00260000,Belmont,District,PHY,Male,93,72,29,22,5,4,3,2,130
2012,00260000,Belmont,District,PHY,Female,87,58,52,35,9,6,1,1,149
2012,00260000,Belmont,District,PHY,"High Needs",10,24,22,54,6,15,3,7,41
2012,00260000,Belmont,District,PHY,"African American",1,6,10,63,2,13,3,19,16
2012,00260000,Belmont,District,PHY,Asian,40,80,8,16,2,4,0,0,50
2012,00260000,Belmont,District,PHY,White,122,65,54,29,10,5,1,1,187
2012,00260000,Belmont,District,PHY,"Multi-Race (non-Hispanic/Latino)",12,71,5,29,0,0,0,0,17
2012,00260000,Belmont,District,PHY,"ELL and Former ELL",6,46,6,46,1,8,0,0,13
2012,00260000,Belmont,District,PHY,"Students with Disabilities",1,8,5,38,5,38,2,15,13
2012,00260000,Belmont,District,PHY,"Non-Title I",180,65,81,29,14,5,4,1,279
2012,00260505,Belmont,"Belmont High",PHY,"All Students",178,65,78,29,13,5,4,1,273
2012,00260505,Belmont,"Belmont High",PHY,"Non-Low Income",173,69,65,26,12,5,2,1,252
2012,00260505,Belmont,"Belmont High",PHY,"Low Income",5,24,13,62,1,5,2,10,21
2012,00260505,Belmont,"Belmont High",PHY,Male,92,72,27,21,5,4,3,2,127
2012,00260505,Belmont,"Belmont High",PHY,Female,86,59,51,35,8,5,1,1,146
2012,00260505,Belmont,"Belmont High",PHY,"High Needs",9,24,20,53,6,16,3,8,38
2012,00260505,Belmont,"Belmont High",PHY,"African American",1,7,8,57,2,14,3,21,14
2012,00260505,Belmont,"Belmont High",PHY,Asian,39,81,8,17,1,2,0,0,48
2012,00260505,Belmont,"Belmont High",PHY,White,121,65,53,29,10,5,1,1,185
2012,00260505,Belmont,"Belmont High",PHY,"Multi-Race (non-Hispanic/Latino)",12,71,5,29,0,0,0,0,17
2012,00260505,Belmont,"Belmont High",PHY,"ELL and Former ELL",5,45,5,45,1,9,0,0,11
2012,00260505,Belmont,"Belmont High",PHY,"Students with Disabilities",1,8,5,38,5,38,2,15,13
2012,00260505,Belmont,"Belmont High",PHY,"Non-Title I",178,65,78,29,13,5,4,1,273
2012,00300000,Beverly,District,BIO,"All Students",88,26,161,47,73,22,17,5,339
2012,00300000,Beverly,District,BIO,"Non-Low Income",81,32,124,50,39,16,6,2,250
2012,00300000,Beverly,District,BIO,"Low Income",7,8,37,42,34,38,11,12,89
2012,00300000,Beverly,District,BIO,Male,35,23,62,41,42,28,12,8,151
2012,00300000,Beverly,District,BIO,Female,53,28,99,53,31,16,5,3,188
2012,00300000,Beverly,District,BIO,"High Needs",11,9,48,39,46,38,17,14,122
2012,00300000,Beverly,District,BIO,Hispanic/Latino,1,4,10,38,14,54,1,4,26
2012,00300000,Beverly,District,BIO,White,84,29,143,49,53,18,14,5,294
2012,00300000,Beverly,District,BIO,"Students with Disabilities",4,7,14,23,25,42,17,28,60
2012,00300000,Beverly,District,BIO,"Non-Title I",88,26,161,47,73,22,17,5,339
2012,00300505,Beverly,"Beverly High",BIO,"All Students",88,28,157,49,67,21,8,3,320
2012,00300505,Beverly,"Beverly High",BIO,"Non-Low Income",81,34,120,50,37,15,1,0,239
2012,00300505,Beverly,"Beverly High",BIO,"Low Income",7,9,37,46,30,37,7,9,81
2012,00300505,Beverly,"Beverly High",BIO,Male,35,26,59,44,37,27,4,3,135
2012,00300505,Beverly,"Beverly High",BIO,Female,53,29,98,53,30,16,4,2,185
2012,00300505,Beverly,"Beverly High",BIO,"High Needs",11,10,46,43,41,39,8,8,106
2012,00300505,Beverly,"Beverly High",BIO,Hispanic/Latino,1,4,10,40,13,52,1,4,25
2012,00300505,Beverly,"Beverly High",BIO,White,84,30,139,50,49,18,6,2,278
2012,00300505,Beverly,"Beverly High",BIO,"Students with Disabilities",4,9,12,26,22,48,8,17,46
2012,00300505,Beverly,"Beverly High",BIO,"Non-Title I",88,28,157,49,67,21,8,3,320
2012,00310000,Billerica,District,BIO,"All Students",117,31,181,47,60,16,25,7,383
2012,00310000,Billerica,District,BIO,"Non-Low Income",109,35,143,46,40,13,19,6,311
2012,00310000,Billerica,District,BIO,"Low Income",8,11,38,53,20,28,6,8,72
2012,00310000,Billerica,District,BIO,Male,48,26,89,48,30,16,17,9,184
2012,00310000,Billerica,District,BIO,Female,69,35,92,46,30,15,8,4,199
2012,00310000,Billerica,District,BIO,"High Needs",12,10,48,39,38,31,24,20,122
2012,00310000,Billerica,District,BIO,"African American",3,20,6,40,3,20,3,20,15
2012,00310000,Billerica,District,BIO,Asian,7,50,5,36,2,14,0,0,14
2012,00310000,Billerica,District,BIO,White,102,30,163,48,52,15,22,6,339
2012,00310000,Billerica,District,BIO,"Students with Disabilities",3,5,12,18,28,43,22,34,65
2012,00310000,Billerica,District,BIO,"Non-Title I",113,35,142,45,40,13,24,8,319
2012,00310000,Billerica,District,BIO,"Title I",4,6,39,61,20,31,1,2,64
2012,00310505,Billerica,"Billerica Memorial High School",BIO,"All Students",116,32,178,49,52,14,15,4,361
2012,00310505,Billerica,"Billerica Memorial High School",BIO,"Non-Low Income",108,37,141,48,34,12,11,4,294
2012,00310505,Billerica,"Billerica Memorial High School",BIO,"Low Income",8,12,37,55,18,27,4,6,67
2012,00310505,Billerica,"Billerica Memorial High School",BIO,Male,47,27,87,51,27,16,10,6,171
2012,00310505,Billerica,"Billerica Memorial High School",BIO,Female,69,36,91,48,25,13,5,3,190
2012,00310505,Billerica,"Billerica Memorial High School",BIO,"High Needs",12,11,46,43,33,31,15,14,106
2012,00310505,Billerica,"Billerica Memorial High School",BIO,"African American",3,21,6,43,3,21,2,14,14
2012,00310505,Billerica,"Billerica Memorial High School",BIO,Asian,7,50,5,36,2,14,0,0,14
2012,00310505,Billerica,"Billerica Memorial High School",BIO,White,101,32,160,50,44,14,13,4,318
2012,00310505,Billerica,"Billerica Memorial High School",BIO,"Students with Disabilities",3,6,11,22,23,46,13,26,50
2012,00310505,Billerica,"Billerica Memorial High School",BIO,"Non-Title I",112,37,140,47,33,11,14,5,299
2012,00310505,Billerica,"Billerica Memorial High School",BIO,"Title I",4,6,38,61,19,31,1,2,62
2012,00350000,Boston,District,BIO,"All Students",267,20,457,35,356,27,237,18,1317
2012,00350000,Boston,District,BIO,"Non-Low Income",178,38,165,35,78,16,52,11,473
2012,00350000,Boston,District,BIO,"Low Income",89,11,292,35,278,33,185,22,844
2012,00350000,Boston,District,BIO,Male,131,20,217,33,174,26,135,21,657
2012,00350000,Boston,District,BIO,Female,136,21,240,36,182,28,102,15,660
2012,00350000,Boston,District,BIO,"High Needs",97,10,305,33,308,33,226,24,936
2012,00350000,Boston,District,BIO,"African American",25,6,144,34,155,36,105,24,429
2012,00350000,Boston,District,BIO,Asian,84,35,96,40,46,19,12,5,238
2012,00350000,Boston,District,BIO,Hispanic/Latino,31,9,102,29,125,35,99,28,357
2012,00350000,Boston,District,BIO,White,116,43,110,41,25,9,19,7,270
2012,00350000,Boston,District,BIO,"Multi-Race (non-Hispanic/Latino)",11,69,3,19,2,13,0,0,16
2012,00350000,Boston,District,BIO,"Former ELL",13,18,31,42,27,37,2,3,73
2012,00350000,Boston,District,BIO,"English Language Learner (ELL)",4,2,48,21,80,34,102,44,234
2012,00350000,Boston,District,BIO,"ELL and Former ELL",17,6,79,26,107,35,104,34,307
2012,00350000,Boston,District,BIO,"Students with Disabilities",3,1,24,12,53,25,128,62,208
2012,00350000,Boston,District,BIO,"Non-Title I",243,60,132,32,9,2,23,6,407
2012,00350000,Boston,District,BIO,"Title I",24,3,325,36,347,38,214,24,910
2012,00350000,Boston,District,CHE,"All Students",1,1,10,10,23,22,70,67,104
2012,00350000,Boston,District,CHE,"Non-Low Income",0,0,7,23,4,13,19,63,30
2012,00350000,Boston,District,CHE,"Low Income",1,1,3,4,19,26,51,69,74
2012,00350000,Boston,District,CHE,Male,1,2,7,12,12,21,37,65,57
2012,00350000,Boston,District,CHE,Female,0,0,3,6,11,23,33,70,47
2012,00350000,Boston,District,CHE,"High Needs",1,1,5,5,21,23,64,70,91
2012,00350000,Boston,District,CHE,"African American",0,0,4,8,13,27,31,65,48
2012,00350000,Boston,District,CHE,Hispanic/Latino,0,0,1,2,6,15,34,83,41
2012,00350000,Boston,District,CHE,White,0,0,4,40,2,20,4,40,10
2012,00350000,Boston,District,CHE,"English Language Learner (ELL)",1,2,1,2,9,16,44,80,55
2012,00350000,Boston,District,CHE,"ELL and Former ELL",1,2,1,2,10,18,44,79,56
2012,00350000,Boston,District,CHE,"Students with Disabilities",0,0,1,8,0,0,11,92,12
2012,00350000,Boston,District,CHE,"Title I",1,1,10,10,23,23,68,67,102
2012,00350000,Boston,District,PHY,"All Students",122,6,635,31,770,37,533,26,2060
2012,00350000,Boston,District,PHY,"Non-Low Income",30,7,177,42,137,32,80,19,424
2012,00350000,Boston,District,PHY,"Low Income",92,6,458,28,633,39,453,28,1636
2012,00350000,Boston,District,PHY,Male,74,6,347,30,403,35,319,28,1143
2012,00350000,Boston,District,PHY,Female,48,5,288,31,367,40,214,23,917
2012,00350000,Boston,District,PHY,"High Needs",93,5,490,27,698,39,502,28,1783
2012,00350000,Boston,District,PHY,"Native American",0,0,8,62,3,23,2,15,13
2012,00350000,Boston,District,PHY,"African American",29,3,239,26,381,41,281,30,930
2012,00350000,Boston,District,PHY,Asian,37,25,78,53,23,16,9,6,147
2012,00350000,Boston,District,PHY,Hispanic/Latino,31,4,205,29,274,38,202,28,712
2012,00350000,Boston,District,PHY,White,23,11,92,43,68,32,31,14,214
2012,00350000,Boston,District,PHY,"Multi-Race (non-Hispanic/Latino)",2,5,12,29,19,46,8,20,41
2012,00350000,Boston,District,PHY,"Former ELL",3,3,46,43,41,39,16,15,106
2012,00350000,Boston,District,PHY,"English Language Learner (ELL)",11,2,76,15,196,39,223,44,506
2012,00350000,Boston,District,PHY,"ELL and Former ELL",14,2,122,20,237,39,239,39,612
2012,00350000,Boston,District,PHY,"Students with Disabilities",3,1,49,11,171,37,234,51,457
2012,00350000,Boston,District,PHY,"Title I",122,6,635,31,770,37,533,26,2060
2012,00350000,Boston,District,TEC,"All Students",13,8,81,49,54,33,17,10,165
2012,00350000,Boston,District,TEC,"Non-Low Income",6,12,29,58,10,20,5,10,50
2012,00350000,Boston,District,TEC,"Low Income",7,6,52,45,44,38,12,10,115
2012,00350000,Boston,District,TEC,Male,7,11,34,52,20,30,5,8,66
2012,00350000,Boston,District,TEC,Female,6,6,47,47,34,34,12,12,99
2012,00350000,Boston,District,TEC,"High Needs",9,7,55,44,46,37,16,13,126
2012,00350000,Boston,District,TEC,"African American",4,5,29,38,31,41,12,16,76
2012,00350000,Boston,District,TEC,Hispanic/Latino,3,5,30,54,20,36,3,5,56
2012,00350000,Boston,District,TEC,White,6,23,17,65,1,4,2,8,26
2012,00350000,Boston,District,TEC,"English Language Learner (ELL)",0,0,2,20,4,40,4,40,10
2012,00350000,Boston,District,TEC,"ELL and Former ELL",1,6,5,29,7,41,4,24,17
2012,00350000,Boston,District,TEC,"Students with Disabilities",1,4,9,35,7,27,9,35,26
2012,00350000,Boston,District,TEC,"Title I",13,8,81,50,54,33,15,9,163
2012,00350363,Boston,"William McKinley",BIO,"All Students",0,0,1,9,0,0,10,91,11
2012,00350363,Boston,"William McKinley",BIO,"High Needs",0,0,1,9,0,0,10,91,11
2012,00350363,Boston,"William McKinley",BIO,"Students with Disabilities",0,0,1,9,0,0,10,91,11
2012,00350363,Boston,"William McKinley",BIO,"Title I",0,0,1,9,0,0,10,91,11
2012,00350363,Boston,"William McKinley",PHY,"All Students",0,0,2,17,4,33,6,50,12
2012,00350363,Boston,"William McKinley",PHY,"Low Income",0,0,1,10,3,30,6,60,10
2012,00350363,Boston,"William McKinley",PHY,Male,0,0,2,18,3,27,6,55,11
2012,00350363,Boston,"William McKinley",PHY,"High Needs",0,0,2,17,4,33,6,50,12
2012,00350363,Boston,"William McKinley",PHY,"Students with Disabilities",0,0,2,17,4,33,6,50,12
2012,00350363,Boston,"William McKinley",PHY,"Title I",0,0,2,17,4,33,6,50,12
