adminyear,org_code,DistrictName,SchoolName,subject,group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2013,00350515,Boston,"Charlestown High",BIO,"ELL and Former ELL",1,3,7,19,13,36,15,42,36
2013,00350515,Boston,"Charlestown High",BIO,everELL,1,3,7,19,13,36,15,42,36
2013,00350515,Boston,"Charlestown High",BIO,"Students with Disabilities",0,0,0,0,5,21,19,79,24
2013,00350515,Boston,"Charlestown High",BIO,"Title I",1,2,7,12,21,36,29,50,58
2013,00350515,Boston,"Charlestown High",PHY,"All Students",5,4,23,19,59,48,36,29,123
2013,00350515,Boston,"Charlestown High",PHY,"Non-Low Income",0,0,2,20,5,50,3,30,10
2013,00350515,Boston,"Charlestown High",PHY,"Low Income",5,4,21,19,54,48,33,29,113
2013,00350515,Boston,"Charlestown High",PHY,Male,4,6,14,23,27,44,17,27,62
2013,00350515,Boston,"Charlestown High",PHY,Female,1,2,9,15,32,52,19,31,61
2013,00350515,Boston,"Charlestown High",PHY,"High Needs",5,4,21,18,54,47,35,30,115
2013,00350515,Boston,"Charlestown High",PHY,"African American",0,0,7,15,21,46,18,39,46
2013,00350515,Boston,"Charlestown High",PHY,Asian,5,10,10,20,21,42,14,28,50
2013,00350515,Boston,"Charlestown High",PHY,Hispanic/Latino,0,0,5,22,15,65,3,13,23
2013,00350515,Boston,"Charlestown High",PHY,"English Language Learner (ELL)",4,8,8,15,23,44,17,33,52
2013,00350515,Boston,"Charlestown High",PHY,"ELL and Former ELL",5,8,11,18,28,46,17,28,61
2013,00350515,Boston,"Charlestown High",PHY,everELL,5,7,14,20,33,46,19,27,71
2013,00350515,Boston,"Charlestown High",PHY,"Students with Disabilities",0,0,3,19,5,31,8,50,16
2013,00350515,Boston,"Charlestown High",PHY,"Title I",5,4,23,19,59,48,36,29,123
2013,00350515,Boston,"Charlestown High",TEC,"All Students",0,0,26,27,43,44,29,30,98
2013,00350515,Boston,"Charlestown High",TEC,"Low Income",0,0,21,23,41,46,28,31,90
2013,00350515,Boston,"Charlestown High",TEC,Male,0,0,18,35,17,33,16,31,51
2013,00350515,Boston,"Charlestown High",TEC,Female,0,0,8,17,26,55,13,28,47
2013,00350515,Boston,"Charlestown High",TEC,"High Needs",0,0,22,24,41,45,28,31,91
2013,00350515,Boston,"Charlestown High",TEC,"African American",0,0,10,19,26,50,16,31,52
2013,00350515,Boston,"Charlestown High",TEC,Hispanic/Latino,0,0,8,30,8,30,11,41,27
2013,00350515,Boston,"Charlestown High",TEC,"Former ELL",0,0,5,33,7,47,3,20,15
2013,00350515,Boston,"Charlestown High",TEC,"English Language Learner (ELL)",0,0,2,14,4,29,8,57,14
2013,00350515,Boston,"Charlestown High",TEC,"ELL and Former ELL",0,0,7,24,11,38,11,38,29
2013,00350515,Boston,"Charlestown High",TEC,everELL,0,0,11,31,12,34,12,34,35
2013,00350515,Boston,"Charlestown High",TEC,"Students with Disabilities",0,0,1,8,6,46,6,46,13
2013,00350515,Boston,"Charlestown High",TEC,"Title I",0,0,26,27,43,44,29,30,98
2013,00350522,Boston,"Excel High School",PHY,"All Students",4,4,33,34,47,49,12,13,96
2013,00350522,Boston,"Excel High School",PHY,"Non-Low Income",1,10,5,50,2,20,2,20,10
2013,00350522,Boston,"Excel High School",PHY,"Low Income",3,3,28,33,45,52,10,12,86
2013,00350522,Boston,"Excel High School",PHY,Male,3,5,17,31,28,51,7,13,55
2013,00350522,Boston,"Excel High School",PHY,Female,1,2,16,39,19,46,5,12,41
2013,00350522,Boston,"Excel High School",PHY,"High Needs",3,3,28,32,46,53,10,11,87
2013,00350522,Boston,"Excel High School",PHY,"African American",1,2,14,30,24,51,8,17,47
2013,00350522,Boston,"Excel High School",PHY,Asian,2,20,5,50,2,20,1,10,10
2013,00350522,Boston,"Excel High School",PHY,Hispanic/Latino,1,4,8,30,17,63,1,4,27
2013,00350522,Boston,"Excel High School",PHY,White,0,0,6,60,2,20,2,20,10
2013,00350522,Boston,"Excel High School",PHY,"Former ELL",1,5,10,50,9,45,0,0,20
2013,00350522,Boston,"Excel High School",PHY,"English Language Learner (ELL)",1,5,1,5,12,63,5,26,19
2013,00350522,Boston,"Excel High School",PHY,"ELL and Former ELL",2,5,11,28,21,54,5,13,39
2013,00350522,Boston,"Excel High School",PHY,everELL,3,6,16,34,23,49,5,11,47
2013,00350522,Boston,"Excel High School",PHY,"Students with Disabilities",0,0,4,16,15,60,6,24,25
2013,00350522,Boston,"Excel High School",PHY,"Title I",4,4,33,34,47,49,12,13,96
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"All Students",6,7,23,26,33,37,28,31,90
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"Non-Low Income",0,0,5,36,5,36,4,29,14
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"Low Income",6,8,18,24,28,37,24,32,76
2013,00350525,Boston,"Jeremiah E Burke High",PHY,Male,2,4,16,32,20,40,12,24,50
2013,00350525,Boston,"Jeremiah E Burke High",PHY,Female,4,10,7,18,13,33,16,40,40
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"High Needs",6,7,19,23,31,38,26,32,82
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"African American",3,5,14,23,23,37,22,35,62
2013,00350525,Boston,"Jeremiah E Burke High",PHY,Hispanic/Latino,2,8,8,32,9,36,6,24,25
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"English Language Learner (ELL)",0,0,1,6,8,50,7,44,16
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"ELL and Former ELL",1,4,6,24,11,44,7,28,25
2013,00350525,Boston,"Jeremiah E Burke High",PHY,everELL,1,3,7,23,13,43,9,30,30
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"Students with Disabilities",0,0,0,0,10,45,12,55,22
2013,00350525,Boston,"Jeremiah E Burke High",PHY,"Title I",6,7,23,26,33,37,28,31,90
2013,00350530,Boston,"East Boston High",BIO,"All Students",1,3,4,10,17,44,17,44,39
2013,00350530,Boston,"East Boston High",BIO,"Non-Low Income",1,6,2,11,7,39,8,44,18
2013,00350530,Boston,"East Boston High",BIO,"Low Income",0,0,2,10,10,48,9,43,21
2013,00350530,Boston,"East Boston High",BIO,Male,0,0,1,5,8,36,13,59,22
2013,00350530,Boston,"East Boston High",BIO,Female,1,6,3,18,9,53,4,24,17
2013,00350530,Boston,"East Boston High",BIO,"High Needs",0,0,3,8,17,46,17,46,37
2013,00350530,Boston,"East Boston High",BIO,Hispanic/Latino,0,0,2,6,14,44,16,50,32
2013,00350530,Boston,"East Boston High",BIO,"English Language Learner (ELL)",0,0,1,3,14,47,15,50,30
2013,00350530,Boston,"East Boston High",BIO,"ELL and Former ELL",0,0,1,3,15,48,15,48,31
2013,00350530,Boston,"East Boston High",BIO,everELL,0,0,3,9,15,43,17,49,35
2013,00350530,Boston,"East Boston High",BIO,"Title I",1,3,4,10,17,44,17,44,39
2013,00350530,Boston,"East Boston High",PHY,"All Students",3,1,55,25,96,44,64,29,218
2013,00350530,Boston,"East Boston High",PHY,"Non-Low Income",3,5,15,25,22,37,20,33,60
2013,00350530,Boston,"East Boston High",PHY,"Low Income",0,0,40,25,74,47,44,28,158
2013,00350530,Boston,"East Boston High",PHY,Male,3,3,30,28,38,36,35,33,106
2013,00350530,Boston,"East Boston High",PHY,Female,0,0,25,22,58,52,29,26,112
2013,00350530,Boston,"East Boston High",PHY,"High Needs",2,1,41,22,86,45,61,32,190
2013,00350530,Boston,"East Boston High",PHY,"African American",0,0,6,21,16,55,7,24,29
2013,00350530,Boston,"East Boston High",PHY,Hispanic/Latino,1,1,35,25,58,42,45,32,139
2013,00350530,Boston,"East Boston High",PHY,White,1,2,12,29,20,48,9,21,42
2013,00350530,Boston,"East Boston High",PHY,"Former ELL",2,7,6,21,18,62,3,10,29
2013,00350530,Boston,"East Boston High",PHY,"English Language Learner (ELL)",0,0,7,10,18,26,43,63,68
2013,00350530,Boston,"East Boston High",PHY,"ELL and Former ELL",2,2,13,13,36,37,46,47,97
2013,00350530,Boston,"East Boston High",PHY,everELL,2,1,29,21,58,42,50,36,139
2013,00350530,Boston,"East Boston High",PHY,"Students with Disabilities",0,0,5,13,10,26,24,62,39
2013,00350530,Boston,"East Boston High",PHY,"Title I",3,1,55,25,96,44,64,29,218
2013,00350535,Boston,"The English High",PHY,"All Students",5,6,26,31,29,35,23,28,83
2013,00350535,Boston,"The English High",PHY,"Low Income",5,7,22,29,25,33,23,31,75
2013,00350535,Boston,"The English High",PHY,Male,3,7,13,30,14,33,13,30,43
2013,00350535,Boston,"The English High",PHY,Female,2,5,13,33,15,38,10,25,40
2013,00350535,Boston,"The English High",PHY,"High Needs",5,6,22,29,27,35,23,30,77
2013,00350535,Boston,"The English High",PHY,"African American",0,0,14,35,20,50,6,15,40
2013,00350535,Boston,"The English High",PHY,Hispanic/Latino,3,8,11,29,9,24,15,39,38
2013,00350535,Boston,"The English High",PHY,"English Language Learner (ELL)",2,6,3,9,12,38,15,47,32
2013,00350535,Boston,"The English High",PHY,"ELL and Former ELL",3,8,6,17,12,33,15,42,36
2013,00350535,Boston,"The English High",PHY,everELL,3,7,12,27,14,32,15,34,44
2013,00350535,Boston,"The English High",PHY,"Students with Disabilities",1,4,4,15,13,50,8,31,26
2013,00350535,Boston,"The English High",PHY,"Title I",5,6,26,31,29,35,23,28,83
2013,00350537,Boston,"Madison Park High",PHY,"All Students",0,0,7,3,121,51,107,46,235
2013,00350537,Boston,"Madison Park High",PHY,"Non-Low Income",0,0,3,14,11,52,7,33,21
2013,00350537,Boston,"Madison Park High",PHY,"Low Income",0,0,4,2,110,51,100,47,214
2013,00350537,Boston,"Madison Park High",PHY,Male,0,0,4,3,73,54,58,43,135
2013,00350537,Boston,"Madison Park High",PHY,Female,0,0,3,3,48,48,49,49,100
2013,00350537,Boston,"Madison Park High",PHY,"High Needs",0,0,6,3,114,50,106,47,226
2013,00350537,Boston,"Madison Park High",PHY,"African American",0,0,3,3,51,49,51,49,105
2013,00350537,Boston,"Madison Park High",PHY,Hispanic/Latino,0,0,4,3,61,52,53,45,118
2013,00350537,Boston,"Madison Park High",PHY,"Former ELL",0,0,1,8,6,46,6,46,13
2013,00350537,Boston,"Madison Park High",PHY,"English Language Learner (ELL)",0,0,2,2,37,44,46,54,85
2013,00350537,Boston,"Madison Park High",PHY,"ELL and Former ELL",0,0,3,3,43,44,52,53,98
2013,00350537,Boston,"Madison Park High",PHY,everELL,0,0,4,3,55,47,57,49,116
2013,00350537,Boston,"Madison Park High",PHY,"Students with Disabilities",0,0,1,1,36,44,45,55,82
2013,00350537,Boston,"Madison Park High",PHY,"Title I",0,0,7,3,121,51,107,46,235
2013,00350540,Boston,"Fenway High School",PHY,"All Students",3,4,45,54,31,37,4,5,83
2013,00350540,Boston,"Fenway High School",PHY,"Non-Low Income",1,6,8,50,7,44,0,0,16
2013,00350540,Boston,"Fenway High School",PHY,"Low Income",2,3,37,55,24,36,4,6,67
2013,00350540,Boston,"Fenway High School",PHY,Male,2,5,17,40,20,48,3,7,42
2013,00350540,Boston,"Fenway High School",PHY,Female,1,2,28,68,11,27,1,2,41
2013,00350540,Boston,"Fenway High School",PHY,"High Needs",2,3,39,55,26,37,4,6,71
2013,00350540,Boston,"Fenway High School",PHY,"African American",0,0,17,53,13,41,2,6,32
2013,00350540,Boston,"Fenway High School",PHY,Hispanic/Latino,2,5,21,54,14,36,2,5,39
2013,00350540,Boston,"Fenway High School",PHY,"Former ELL",0,0,7,44,9,56,0,0,16
2013,00350540,Boston,"Fenway High School",PHY,"ELL and Former ELL",0,0,7,33,14,67,0,0,21
2013,00350540,Boston,"Fenway High School",PHY,everELL,1,3,17,46,18,49,1,3,37
2013,00350540,Boston,"Fenway High School",PHY,"Students with Disabilities",0,0,4,24,10,59,3,18,17
2013,00350540,Boston,"Fenway High School",PHY,"Title I",3,4,45,54,31,37,4,5,83
2013,00350541,Boston,"Another Course To College",PHY,"All Students",0,0,18,32,34,61,4,7,56
2013,00350541,Boston,"Another Course To College",PHY,"Low Income",0,0,15,31,29,60,4,8,48
2013,00350541,Boston,"Another Course To College",PHY,Male,0,0,8,33,14,58,2,8,24
2013,00350541,Boston,"Another Course To College",PHY,Female,0,0,10,31,20,63,2,6,32
2013,00350541,Boston,"Another Course To College",PHY,"High Needs",0,0,17,33,31,60,4,8,52
2013,00350541,Boston,"Another Course To College",PHY,"African American",0,0,7,28,16,64,2,8,25
2013,00350541,Boston,"Another Course To College",PHY,Hispanic/Latino,0,0,9,38,13,54,2,8,24
2013,00350541,Boston,"Another Course To College",PHY,"Former ELL",0,0,3,30,7,70,0,0,10
2013,00350541,Boston,"Another Course To College",PHY,"ELL and Former ELL",0,0,3,25,9,75,0,0,12
2013,00350541,Boston,"Another Course To College",PHY,everELL,0,0,6,32,13,68,0,0,19
2013,00350541,Boston,"Another Course To College",PHY,"Students with Disabilities",0,0,0,0,7,64,4,36,11
2013,00350541,Boston,"Another Course To College",PHY,"Title I",0,0,18,32,34,61,4,7,56
2013,00350542,Boston,"New Mission High School",BIO,"All Students",9,15,32,52,20,33,0,0,61
2013,00350542,Boston,"New Mission High School",BIO,"Non-Low Income",2,14,5,36,7,50,0,0,14
2013,00350542,Boston,"New Mission High School",BIO,"Low Income",7,15,27,57,13,28,0,0,47
2013,00350542,Boston,"New Mission High School",BIO,Male,2,8,15,60,8,32,0,0,25
2013,00350542,Boston,"New Mission High School",BIO,Female,7,19,17,47,12,33,0,0,36
2013,00350542,Boston,"New Mission High School",BIO,"High Needs",8,16,27,55,14,29,0,0,49
2013,00350542,Boston,"New Mission High School",BIO,"African American",1,3,21,68,9,29,0,0,31
2013,00350542,Boston,"New Mission High School",BIO,Hispanic/Latino,5,22,9,39,9,39,0,0,23
2013,00350542,Boston,"New Mission High School",BIO,everELL,5,28,7,39,6,33,0,0,18
2013,00350542,Boston,"New Mission High School",BIO,"Title I",9,15,32,52,20,33,0,0,61
2013,00350545,Boston,"Boston Latin Academy",PHY,"All Students",142,51,119,42,20,7,0,0,281
2013,00350545,Boston,"Boston Latin Academy",PHY,"Non-Low Income",51,42,57,47,13,11,0,0,121
2013,00350545,Boston,"Boston Latin Academy",PHY,"Low Income",91,57,62,39,7,4,0,0,160
2013,00350545,Boston,"Boston Latin Academy",PHY,Male,79,67,34,29,5,4,0,0,118
2013,00350545,Boston,"Boston Latin Academy",PHY,Female,63,39,85,52,15,9,0,0,163
2013,00350545,Boston,"Boston Latin Academy",PHY,"High Needs",93,56,64,39,8,5,0,0,165
2013,00350545,Boston,"Boston Latin Academy",PHY,"African American",37,46,36,44,8,10,0,0,81
2013,00350545,Boston,"Boston Latin Academy",PHY,Asian,52,76,16,24,0,0,0,0,68
2013,00350545,Boston,"Boston Latin Academy",PHY,Hispanic/Latino,18,38,25,53,4,9,0,0,47
2013,00350545,Boston,"Boston Latin Academy",PHY,White,33,43,37,48,7,9,0,0,77
2013,00350545,Boston,"Boston Latin Academy",PHY,everELL,66,60,36,33,8,7,0,0,110
2013,00350545,Boston,"Boston Latin Academy",PHY,"Title I",142,51,119,42,20,7,0,0,281
2013,00350546,Boston,"Boston Arts Academy",TEC,"All Students",4,4,62,54,38,33,10,9,114
2013,00350546,Boston,"Boston Arts Academy",TEC,"Non-Low Income",3,10,19,63,7,23,1,3,30
2013,00350546,Boston,"Boston Arts Academy",TEC,"Low Income",1,1,43,51,31,37,9,11,84
2013,00350546,Boston,"Boston Arts Academy",TEC,Male,2,5,21,53,15,38,2,5,40
2013,00350546,Boston,"Boston Arts Academy",TEC,Female,2,3,41,55,23,31,8,11,74
2013,00350546,Boston,"Boston Arts Academy",TEC,"High Needs",3,3,46,50,34,37,9,10,92
2013,00350546,Boston,"Boston Arts Academy",TEC,"African American",0,0,16,35,22,48,8,17,46
2013,00350546,Boston,"Boston Arts Academy",TEC,Hispanic/Latino,3,6,31,65,12,25,2,4,48
2013,00350546,Boston,"Boston Arts Academy",TEC,White,0,0,11,73,4,27,0,0,15
2013,00350546,Boston,"Boston Arts Academy",TEC,"Former ELL",1,9,4,36,6,55,0,0,11
2013,00350546,Boston,"Boston Arts Academy",TEC,"ELL and Former ELL",2,14,4,29,7,50,1,7,14
2013,00350546,Boston,"Boston Arts Academy",TEC,everELL,2,6,17,50,14,41,1,3,34
2013,00350546,Boston,"Boston Arts Academy",TEC,"Students with Disabilities",0,0,5,28,9,50,4,22,18
2013,00350546,Boston,"Boston Arts Academy",TEC,"Title I",4,4,62,54,38,33,10,9,114
2013,00350549,Boston,"Margarita Muniz Academy",PHY,"All Students",5,6,30,38,28,35,16,20,79
2013,00350549,Boston,"Margarita Muniz Academy",PHY,"Low Income",5,7,28,39,23,32,16,22,72
2013,00350549,Boston,"Margarita Muniz Academy",PHY,Male,1,4,14,50,8,29,5,18,28
2013,00350549,Boston,"Margarita Muniz Academy",PHY,Female,4,8,16,31,20,39,11,22,51
2013,00350549,Boston,"Margarita Muniz Academy",PHY,"High Needs",5,6,28,36,28,36,16,21,77
2013,00350549,Boston,"Margarita Muniz Academy",PHY,Hispanic/Latino,4,6,26,37,25,36,15,21,70
2013,00350549,Boston,"Margarita Muniz Academy",PHY,"Former ELL",1,6,10,59,4,24,2,12,17
2013,00350549,Boston,"Margarita Muniz Academy",PHY,"English Language Learner (ELL)",0,0,5,17,14,47,11,37,30
2013,00350549,Boston,"Margarita Muniz Academy",PHY,"ELL and Former ELL",1,2,15,32,18,38,13,28,47
2013,00350549,Boston,"Margarita Muniz Academy",PHY,everELL,4,6,24,36,23,35,15,23,66
2013,00350549,Boston,"Margarita Muniz Academy",PHY,"Non-Title I",5,6,30,38,28,35,16,20,79
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"All Students",1,1,55,40,63,45,20,14,139
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"Non-Low Income",0,0,18,64,7,25,3,11,28
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"Low Income",1,1,37,33,56,50,17,15,111
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,Male,1,2,24,43,21,38,10,18,56
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,Female,0,0,31,37,42,51,10,12,83
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"High Needs",1,1,42,34,60,49,20,16,123
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"African American",1,2,18,37,21,43,9,18,49
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,Hispanic/Latino,0,0,23,35,34,52,9,14,66
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,White,0,0,7,58,4,33,1,8,12
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"Former ELL",0,0,8,42,8,42,3,16,19
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"English Language Learner (ELL)",0,0,8,23,18,51,9,26,35
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"ELL and Former ELL",0,0,16,30,26,48,12,22,54
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,everELL,0,0,33,40,38,46,12,14,83
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"Students with Disabilities",0,0,3,14,12,57,6,29,21
2013,00350558,Boston,"Boston Community Leadership Academy",PHY,"Title I",1,1,55,40,63,45,20,14,139
2013,00350560,Boston,"Boston Latin",BIO,"All Students",284,65,149,34,5,1,0,0,438
2013,00350560,Boston,"Boston Latin",BIO,"Non-Low Income",206,67,98,32,4,1,0,0,308
2013,00350560,Boston,"Boston Latin",BIO,"Low Income",78,60,51,39,1,1,0,0,130
2013,00350560,Boston,"Boston Latin",BIO,Male,133,61,81,37,4,2,0,0,218
2013,00350560,Boston,"Boston Latin",BIO,Female,151,69,68,31,1,0,0,0,220
2013,00350560,Boston,"Boston Latin",BIO,"High Needs",81,60,53,39,1,1,0,0,135
2013,00350560,Boston,"Boston Latin",BIO,"African American",22,52,20,48,0,0,0,0,42
2013,00350560,Boston,"Boston Latin",BIO,Asian,119,82,26,18,0,0,0,0,145
2013,00350560,Boston,"Boston Latin",BIO,Hispanic/Latino,20,50,18,45,2,5,0,0,40
2013,00350560,Boston,"Boston Latin",BIO,White,115,57,83,41,3,1,0,0,201
2013,00350560,Boston,"Boston Latin",BIO,"Former ELL",8,80,2,20,0,0,0,0,10
2013,00350560,Boston,"Boston Latin",BIO,"ELL and Former ELL",8,80,2,20,0,0,0,0,10
2013,00350560,Boston,"Boston Latin",BIO,everELL,72,70,31,30,0,0,0,0,103
2013,00350560,Boston,"Boston Latin",BIO,"Title I",284,65,149,34,5,1,0,0,438
2013,00350565,Boston,"Quincy Upper School",BIO,"All Students",0,0,14,26,33,61,7,13,54
2013,00350565,Boston,"Quincy Upper School",BIO,"Low Income",0,0,12,25,31,65,5,10,48
2013,00350565,Boston,"Quincy Upper School",BIO,Male,0,0,7,23,19,63,4,13,30
2013,00350565,Boston,"Quincy Upper School",BIO,Female,0,0,7,29,14,58,3,13,24
2013,00350565,Boston,"Quincy Upper School",BIO,"High Needs",0,0,13,25,31,61,7,14,51
2013,00350565,Boston,"Quincy Upper School",BIO,"African American",0,0,3,23,8,62,2,15,13
2013,00350565,Boston,"Quincy Upper School",BIO,Asian,0,0,8,28,18,62,3,10,29
2013,00350565,Boston,"Quincy Upper School",BIO,"Former ELL",0,0,2,11,14,78,2,11,18
2013,00350565,Boston,"Quincy Upper School",BIO,"ELL and Former ELL",0,0,2,10,16,76,3,14,21
2013,00350565,Boston,"Quincy Upper School",BIO,everELL,0,0,11,29,24,63,3,8,38
2013,00350565,Boston,"Quincy Upper School",BIO,"Students with Disabilities",0,0,1,8,7,58,4,33,12
2013,00350565,Boston,"Quincy Upper School",BIO,"Title I",0,0,14,26,33,61,7,13,54
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,"All Students",13,6,150,64,70,30,0,0,233
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,"Non-Low Income",3,6,36,73,10,20,0,0,49
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,"Low Income",10,5,114,62,60,33,0,0,184
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,Male,7,7,63,65,27,28,0,0,97
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,Female,6,4,87,64,43,32,0,0,136
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,"High Needs",11,6,114,62,60,32,0,0,185
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,"African American",4,4,58,65,27,30,0,0,89
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,Asian,4,9,28,64,12,27,0,0,44
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,Hispanic/Latino,2,3,43,67,19,30,0,0,64
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,White,3,10,17,55,11,35,0,0,31
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,"Former ELL",1,4,19,76,5,20,0,0,25
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,"ELL and Former ELL",1,4,20,71,7,25,0,0,28
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,everELL,5,5,73,66,33,30,0,0,111
2013,00350575,Boston,"O'Bryant School Math/Science",BIO,"Title I",13,6,150,64,70,30,0,0,233
2013,00350575,Boston,"O'Bryant School Math/Science",TEC,"All Students",6,24,18,72,1,4,0,0,25
2013,00350575,Boston,"O'Bryant School Math/Science",TEC,"Non-Low Income",4,36,7,64,0,0,0,0,11
2013,00350575,Boston,"O'Bryant School Math/Science",TEC,"Low Income",2,14,11,79,1,7,0,0,14
