adminyear,org_code,DistrictName,subject,group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2013,00350000,Boston,PHY,"African American",45,5,219,25,412,47,207,23,883
2013,00350000,Boston,PHY,Asian,64,34,61,33,41,22,21,11,187
2013,00350000,Boston,PHY,Hispanic/Latino,35,4,229,24,424,45,252,27,940
2013,00350000,Boston,PHY,White,40,17,86,36,82,34,30,13,238
2013,00350000,Boston,PHY,"Multi-Race (non-Hispanic/Latino)",3,8,12,31,16,41,8,21,39
2013,00350000,Boston,PHY,"Former ELL",11,5,81,35,122,52,19,8,233
2013,00350000,Boston,PHY,"English Language Learner (ELL)",8,1,55,9,284,46,271,44,618
2013,00350000,Boston,PHY,"ELL and Former ELL",19,2,136,16,406,48,290,34,851
2013,00350000,Boston,PHY,everELL,89,7,270,23,518,43,318,27,1195
2013,00350000,Boston,PHY,"Students with Disabilities",6,1,47,11,225,50,169,38,447
2013,00350000,Boston,PHY,"Non-Title I",5,6,31,39,28,35,16,20,80
2013,00350000,Boston,PHY,"Title I",183,8,581,26,949,43,504,23,2217
2013,00350000,Boston,TEC,"All Students",12,3,144,39,132,36,78,21,366
2013,00350000,Boston,TEC,"Non-Low Income",7,10,33,48,17,25,12,17,69
2013,00350000,Boston,TEC,"Low Income",5,2,111,37,115,39,66,22,297
2013,00350000,Boston,TEC,Male,9,5,73,42,57,33,36,21,175
2013,00350000,Boston,TEC,Female,3,2,71,37,75,39,42,22,191
2013,00350000,Boston,TEC,"High Needs",7,2,117,37,121,38,70,22,315
2013,00350000,Boston,TEC,"African American",0,0,60,31,80,41,54,28,194
2013,00350000,Boston,TEC,Asian,4,18,14,64,3,14,1,5,22
2013,00350000,Boston,TEC,Hispanic/Latino,6,6,47,43,36,33,20,18,109
2013,00350000,Boston,TEC,White,1,3,18,58,9,29,3,10,31
2013,00350000,Boston,TEC,"Former ELL",2,5,17,40,19,45,4,10,42
2013,00350000,Boston,TEC,"English Language Learner (ELL)",1,2,8,16,14,29,26,53,49
2013,00350000,Boston,TEC,"ELL and Former ELL",3,3,25,27,33,36,30,33,91
2013,00350000,Boston,TEC,everELL,5,4,51,38,45,34,32,24,133
2013,00350000,Boston,TEC,"Students with Disabilities",0,0,10,19,22,42,20,38,52
2013,00350000,Boston,TEC,"Title I",12,3,144,39,132,36,77,21,365
2013,00360000,Bourne,BIO,"All Students",24,22,56,52,26,24,2,2,108
2013,00360000,Bourne,BIO,"Non-Low Income",22,31,32,46,15,21,1,1,70
2013,00360000,Bourne,BIO,"Low Income",2,5,24,63,11,29,1,3,38
2013,00360000,Bourne,BIO,Male,13,22,34,58,10,17,2,3,59
2013,00360000,Bourne,BIO,Female,11,22,22,45,16,33,0,0,49
2013,00360000,Bourne,BIO,"High Needs",2,4,27,57,16,34,2,4,47
2013,00360000,Bourne,BIO,White,21,23,42,46,26,29,2,2,91
2013,00360000,Bourne,BIO,"Multi-Race (non-Hispanic/Latino)",2,17,10,83,0,0,0,0,12
2013,00360000,Bourne,BIO,"Students with Disabilities",0,0,6,38,8,50,2,13,16
2013,00360000,Bourne,BIO,"Non-Title I",24,22,56,52,26,24,2,2,108
2013,00400000,Braintree,BIO,"All Students",160,45,149,42,41,12,5,1,355
2013,00400000,Braintree,BIO,"Non-Low Income",147,50,118,40,26,9,3,1,294
2013,00400000,Braintree,BIO,"Low Income",13,21,31,51,15,25,2,3,61
2013,00400000,Braintree,BIO,Male,81,45,74,41,21,12,4,2,180
2013,00400000,Braintree,BIO,Female,79,45,75,43,20,11,1,1,175
2013,00400000,Braintree,BIO,"High Needs",22,21,53,50,29,27,3,3,107
2013,00400000,Braintree,BIO,"African American",0,0,13,87,2,13,0,0,15
2013,00400000,Braintree,BIO,Asian,38,79,7,15,3,6,0,0,48
2013,00400000,Braintree,BIO,Hispanic/Latino,1,10,5,50,4,40,0,0,10
2013,00400000,Braintree,BIO,White,119,43,124,44,32,11,5,2,280
2013,00400000,Braintree,BIO,everELL,21,51,13,32,7,17,0,0,41
2013,00400000,Braintree,BIO,"Students with Disabilities",12,20,25,42,19,32,3,5,59
2013,00400000,Braintree,BIO,"Non-Title I",160,45,149,42,41,12,5,1,355
2013,00400000,Braintree,PHY,"All Students",0,0,5,38,1,8,7,54,13
2013,00400000,Braintree,PHY,Male,0,0,5,45,1,9,5,45,11
2013,00400000,Braintree,PHY,"High Needs",0,0,3,27,1,9,7,64,11
2013,00400000,Braintree,PHY,White,0,0,4,40,1,10,5,50,10
2013,00400000,Braintree,PHY,"Non-Title I",0,0,5,38,1,8,7,54,13
2013,00440000,Brockton,BIO,"All Students",40,5,301,39,302,39,128,17,771
2013,00440000,Brockton,BIO,"Non-Low Income",10,6,76,48,56,35,17,11,159
2013,00440000,Brockton,BIO,"Low Income",30,5,225,37,244,40,109,18,608
2013,00440000,Brockton,BIO,Male,20,5,139,36,148,39,74,19,381
2013,00440000,Brockton,BIO,Female,20,5,162,42,152,39,54,14,388
2013,00440000,Brockton,BIO,"High Needs",31,5,234,36,255,39,126,20,646
2013,00440000,Brockton,BIO,"African American",21,4,172,35,202,41,94,19,489
2013,00440000,Brockton,BIO,Asian,0,0,6,50,5,42,1,8,12
2013,00440000,Brockton,BIO,Hispanic/Latino,5,5,37,41,35,38,14,15,91
2013,00440000,Brockton,BIO,White,11,7,81,51,51,32,15,9,158
2013,00440000,Brockton,BIO,"Multi-Race (non-Hispanic/Latino)",3,21,4,29,6,43,1,7,14
2013,00440000,Brockton,BIO,"Former ELL",2,7,9,32,15,54,2,7,28
2013,00440000,Brockton,BIO,"English Language Learner (ELL)",2,1,26,14,85,46,70,38,183
2013,00440000,Brockton,BIO,"ELL and Former ELL",4,2,35,17,100,47,72,34,211
2013,00440000,Brockton,BIO,everELL,9,3,78,27,125,43,79,27,291
2013,00440000,Brockton,BIO,"Students with Disabilities",1,1,16,16,39,40,42,43,98
2013,00440000,Brockton,BIO,"Non-Title I",40,5,301,39,300,39,126,16,767
2013,00440000,Brockton,CHE,"All Students",55,27,92,46,48,24,7,3,202
2013,00440000,Brockton,CHE,"Non-Low Income",31,36,38,44,15,17,2,2,86
2013,00440000,Brockton,CHE,"Low Income",24,21,54,47,33,28,5,4,116
2013,00440000,Brockton,CHE,Male,22,24,42,46,24,26,4,4,92
2013,00440000,Brockton,CHE,Female,33,30,50,45,24,22,3,3,110
2013,00440000,Brockton,CHE,"High Needs",24,21,54,46,33,28,6,5,117
2013,00440000,Brockton,CHE,"African American",16,22,32,43,23,31,3,4,74
2013,00440000,Brockton,CHE,Asian,6,40,6,40,2,13,1,7,15
2013,00440000,Brockton,CHE,Hispanic/Latino,2,12,12,71,3,18,0,0,17
2013,00440000,Brockton,CHE,White,30,34,38,43,18,20,3,3,89
2013,00440000,Brockton,CHE,everELL,5,23,13,59,4,18,0,0,22
2013,00440000,Brockton,CHE,"Non-Title I",55,27,92,46,48,24,7,3,202
2013,00440000,Brockton,TEC,"All Students",4,17,12,50,7,29,1,4,24
2013,00440000,Brockton,TEC,"Low Income",2,10,12,57,6,29,1,5,21
2013,00440000,Brockton,TEC,Male,4,17,12,50,7,29,1,4,24
2013,00440000,Brockton,TEC,"High Needs",2,10,12,57,6,29,1,5,21
2013,00440000,Brockton,TEC,"African American",2,17,5,42,4,33,1,8,12
2013,00440000,Brockton,TEC,"Non-Title I",4,17,12,50,7,29,1,4,24
2013,00460000,Brookline,BIO,"All Students",3,17,3,17,7,39,5,28,18
2013,00460000,Brookline,BIO,"Non-Low Income",3,27,2,18,2,18,4,36,11
2013,00460000,Brookline,BIO,"High Needs",0,0,2,14,7,50,5,36,14
2013,00460000,Brookline,BIO,White,3,30,1,10,3,30,3,30,10
2013,00460000,Brookline,BIO,"Students with Disabilities",0,0,1,8,7,54,5,38,13
2013,00460000,Brookline,BIO,"Non-Title I",3,17,3,17,7,39,5,28,18
2013,00460000,Brookline,CHE,"All Students",1,6,5,29,4,24,7,41,17
2013,00460000,Brookline,CHE,"Non-Low Income",1,7,4,27,4,27,6,40,15
2013,00460000,Brookline,CHE,Female,1,8,5,38,1,8,6,46,13
2013,00460000,Brookline,CHE,"High Needs",0,0,2,18,2,18,7,64,11
2013,00460000,Brookline,CHE,White,1,8,3,25,4,33,4,33,12
2013,00460000,Brookline,CHE,"Non-Title I",1,6,5,29,4,24,7,41,17
2013,00460000,Brookline,PHY,"All Students",230,55,139,33,49,12,3,1,421
2013,00460000,Brookline,PHY,"Non-Low Income",217,61,107,30,27,8,2,1,353
2013,00460000,Brookline,PHY,"Low Income",12,18,32,48,22,33,1,1,67
2013,00460000,Brookline,PHY,Male,124,58,70,33,18,8,2,1,214
2013,00460000,Brookline,PHY,Female,106,51,69,33,31,15,1,0,207
2013,00460000,Brookline,PHY,"High Needs",32,25,50,39,43,34,3,2,128
2013,00460000,Brookline,PHY,"African American",2,6,20,56,13,36,1,3,36
2013,00460000,Brookline,PHY,Asian,35,66,12,23,5,9,1,2,53
2013,00460000,Brookline,PHY,Hispanic/Latino,10,22,22,48,14,30,0,0,46
2013,00460000,Brookline,PHY,White,162,64,77,30,14,6,1,0,254
2013,00460000,Brookline,PHY,"Multi-Race (non-Hispanic/Latino)",20,67,7,23,3,10,0,0,30
2013,00460000,Brookline,PHY,"Former ELL",5,42,3,25,4,33,0,0,12
2013,00460000,Brookline,PHY,"ELL and Former ELL",6,33,5,28,7,39,0,0,18
2013,00460000,Brookline,PHY,everELL,23,41,19,34,14,25,0,0,56
2013,00460000,Brookline,PHY,"Students with Disabilities",16,25,19,30,26,41,3,5,64
2013,00460000,Brookline,PHY,"Non-Title I",229,55,139,33,49,12,3,1,420
2013,00480000,Burlington,BIO,"All Students",52,51,36,36,9,9,4,4,101
2013,00480000,Burlington,BIO,"Non-Low Income",47,52,33,37,7,8,3,3,90
2013,00480000,Burlington,BIO,"Low Income",5,45,3,27,2,18,1,9,11
2013,00480000,Burlington,BIO,Male,24,63,10,26,2,5,2,5,38
2013,00480000,Burlington,BIO,Female,28,44,26,41,7,11,2,3,63
2013,00480000,Burlington,BIO,"High Needs",5,31,5,31,2,13,4,25,16
2013,00480000,Burlington,BIO,Asian,10,56,8,44,0,0,0,0,18
2013,00480000,Burlington,BIO,White,38,50,26,34,8,11,4,5,76
2013,00480000,Burlington,BIO,everELL,4,40,6,60,0,0,0,0,10
2013,00480000,Burlington,BIO,"Non-Title I",52,51,36,36,9,9,4,4,101
2013,00480000,Burlington,PHY,"All Students",18,11,86,55,47,30,6,4,157
2013,00480000,Burlington,PHY,"Non-Low Income",17,12,80,57,39,28,4,3,140
2013,00480000,Burlington,PHY,"Low Income",1,6,6,35,8,47,2,12,17
2013,00480000,Burlington,PHY,Male,12,13,55,57,26,27,3,3,96
2013,00480000,Burlington,PHY,Female,6,10,31,51,21,34,3,5,61
2013,00480000,Burlington,PHY,"High Needs",3,7,14,31,23,51,5,11,45
2013,00480000,Burlington,PHY,"African American",1,8,7,58,3,25,1,8,12
2013,00480000,Burlington,PHY,White,13,10,71,55,40,31,5,4,129
2013,00480000,Burlington,PHY,"Students with Disabilities",1,3,7,22,20,63,4,13,32
2013,00480000,Burlington,PHY,"Non-Title I",18,11,86,55,47,30,6,4,157
2013,00490000,Cambridge,BIO,"All Students",1,5,5,26,6,32,7,37,19
2013,00490000,Cambridge,BIO,"Non-Low Income",1,8,3,23,4,31,5,38,13
2013,00490000,Cambridge,BIO,Male,1,8,4,33,3,25,4,33,12
2013,00490000,Cambridge,BIO,"High Needs",1,6,5,29,4,24,7,41,17
2013,00490000,Cambridge,BIO,"Students with Disabilities",1,8,3,23,3,23,6,46,13
2013,00490000,Cambridge,BIO,"Non-Title I",1,5,5,26,6,32,7,37,19
2013,00490000,Cambridge,CHE,"All Students",1,10,3,30,4,40,2,20,10
2013,00490000,Cambridge,PHY,"All Students",136,33,159,38,99,24,24,6,418
2013,00490000,Cambridge,PHY,"Non-Low Income",117,53,74,33,25,11,5,2,221
2013,00490000,Cambridge,PHY,"Low Income",18,9,84,43,73,38,19,10,194
2013,00490000,Cambridge,PHY,Male,73,36,82,40,39,19,10,5,204
2013,00490000,Cambridge,PHY,Female,63,29,77,36,60,28,14,7,214
2013,00490000,Cambridge,PHY,"High Needs",21,10,94,43,80,37,23,11,218
2013,00490000,Cambridge,PHY,"African American",14,10,63,44,55,39,10,7,142
2013,00490000,Cambridge,PHY,Asian,16,43,17,46,3,8,1,3,37
2013,00490000,Cambridge,PHY,Hispanic/Latino,12,22,20,36,14,25,9,16,55
2013,00490000,Cambridge,PHY,White,90,56,49,30,20,12,2,1,161
2013,00490000,Cambridge,PHY,"Multi-Race (non-Hispanic/Latino)",3,18,9,53,4,24,1,6,17
2013,00490000,Cambridge,PHY,"Former ELL",3,27,3,27,5,45,0,0,11
2013,00490000,Cambridge,PHY,"English Language Learner (ELL)",0,0,5,42,5,42,2,17,12
2013,00490000,Cambridge,PHY,"ELL and Former ELL",3,13,8,35,10,43,2,9,23
2013,00490000,Cambridge,PHY,everELL,11,13,41,47,30,34,5,6,87
2013,00490000,Cambridge,PHY,"Students with Disabilities",1,1,20,28,36,51,14,20,71
2013,00490000,Cambridge,PHY,"Non-Title I",135,33,158,38,98,24,24,6,415
2013,00500000,Canton,BIO,"All Students",114,49,82,35,27,12,9,4,232
2013,00500000,Canton,BIO,"Non-Low Income",104,53,68,34,19,10,7,4,198
2013,00500000,Canton,BIO,"Low Income",10,29,14,41,8,24,2,6,34
2013,00500000,Canton,BIO,Male,60,50,41,34,13,11,7,6,121
2013,00500000,Canton,BIO,Female,54,49,41,37,14,13,2,2,111
2013,00500000,Canton,BIO,"High Needs",12,19,25,40,17,27,9,14,63
2013,00500000,Canton,BIO,"African American",9,35,8,31,6,23,3,12,26
2013,00500000,Canton,BIO,Hispanic/Latino,3,27,4,36,3,27,1,9,11
2013,00500000,Canton,BIO,White,94,53,64,36,16,9,5,3,179
2013,00500000,Canton,BIO,everELL,5,33,6,40,3,20,1,7,15
2013,00500000,Canton,BIO,"Students with Disabilities",2,7,10,36,9,32,7,25,28
2013,00500000,Canton,BIO,"Non-Title I",114,49,82,35,27,12,9,4,232
2013,00520000,Carver,PHY,"All Students",10,10,52,50,36,34,7,7,105
2013,00520000,Carver,PHY,"Non-Low Income",9,10,49,56,25,29,4,5,87
2013,00520000,Carver,PHY,"Low Income",1,6,3,17,11,61,3,17,18
2013,00520000,Carver,PHY,Male,3,6,25,49,19,37,4,8,51
2013,00520000,Carver,PHY,Female,7,13,27,50,17,31,3,6,54
2013,00520000,Carver,PHY,"High Needs",1,3,5,17,19,63,5,17,30
2013,00520000,Carver,PHY,White,10,10,51,50,34,34,6,6,101
2013,00520000,Carver,PHY,"Students with Disabilities",0,0,2,12,11,65,4,24,17
2013,00520000,Carver,PHY,"Non-Title I",10,10,52,50,36,34,7,7,105
2013,00560000,Chelmsford,BIO,"All Students",60,76,8,10,4,5,7,9,79
2013,00560000,Chelmsford,BIO,"Non-Low Income",59,79,6,8,3,4,7,9,75
2013,00560000,Chelmsford,BIO,Male,26,76,3,9,2,6,3,9,34
2013,00560000,Chelmsford,BIO,Female,34,76,5,11,2,4,4,9,45
2013,00560000,Chelmsford,BIO,"High Needs",3,17,4,22,4,22,7,39,18
2013,00560000,Chelmsford,BIO,Asian,19,100,0,0,0,0,0,0,19
2013,00560000,Chelmsford,BIO,White,41,68,8,13,4,7,7,12,60
2013,00560000,Chelmsford,BIO,"Students with Disabilities",2,14,2,14,3,21,7,50,14
2013,00560000,Chelmsford,BIO,"Non-Title I",60,76,8,10,4,5,7,9,79
2013,00570000,Chelsea,BIO,"All Students",49,16,114,38,84,28,54,18,301
2013,00570000,Chelsea,BIO,"Non-Low Income",14,18,31,40,22,29,10,13,77
2013,00570000,Chelsea,BIO,"Low Income",35,16,83,37,62,28,44,20,224
2013,00570000,Chelsea,BIO,Male,28,17,50,30,56,34,33,20,167
2013,00570000,Chelsea,BIO,Female,21,16,64,48,28,21,21,16,134
2013,00570000,Chelsea,BIO,"High Needs",35,15,84,35,68,29,51,21,238
2013,00570000,Chelsea,BIO,"African American",1,4,10,37,8,30,8,30,27
2013,00570000,Chelsea,BIO,Hispanic/Latino,39,16,94,39,69,29,39,16,241
2013,00570000,Chelsea,BIO,White,7,30,8,35,5,22,3,13,23
2013,00570000,Chelsea,BIO,"Former ELL",1,10,6,60,1,10,2,20,10
2013,00570000,Chelsea,BIO,"English Language Learner (ELL)",1,2,6,12,21,40,24,46,52
2013,00570000,Chelsea,BIO,"ELL and Former ELL",2,3,12,19,22,35,26,42,62
2013,00570000,Chelsea,BIO,everELL,13,9,43,29,48,33,42,29,146
2013,00570000,Chelsea,BIO,"Students with Disabilities",0,0,3,9,11,33,19,58,33
2013,00570000,Chelsea,BIO,"Title I",49,17,113,39,82,28,48,16,292
2013,00570000,Chelsea,PHY,"All Students",3,7,20,49,18,44,0,0,41
2013,00570000,Chelsea,PHY,"Low Income",3,9,17,49,15,43,0,0,35
2013,00570000,Chelsea,PHY,Male,3,9,17,53,12,38,0,0,32
2013,00570000,Chelsea,PHY,"High Needs",3,8,18,47,17,45,0,0,38
2013,00570000,Chelsea,PHY,Hispanic/Latino,2,6,18,51,15,43,0,0,35
2013,00570000,Chelsea,PHY,everELL,0,0,10,50,10,50,0,0,20
2013,00570000,Chelsea,PHY,"Title I",3,7,20,49,18,44,0,0,41
2013,00610000,Chicopee,BIO,"All Students",14,36,13,33,9,23,3,8,39
2013,00610000,Chicopee,BIO,"Non-Low Income",4,33,4,33,1,8,3,25,12
2013,00610000,Chicopee,BIO,"Low Income",10,38,9,35,7,27,0,0,26
2013,00610000,Chicopee,BIO,Male,6,40,3,20,4,27,2,13,15
2013,00610000,Chicopee,BIO,Female,8,35,10,43,4,17,1,4,23
2013,00610000,Chicopee,BIO,"High Needs",10,34,9,31,7,24,3,10,29
2013,00610000,Chicopee,BIO,Hispanic/Latino,2,18,2,18,5,45,2,18,11
2013,00610000,Chicopee,BIO,White,12,44,11,41,3,11,1,4,27
2013,00610000,Chicopee,BIO,"Non-Title I",14,37,13,34,8,21,3,8,38
2013,00610000,Chicopee,PHY,"All Students",42,7,227,37,261,43,81,13,611
2013,00610000,Chicopee,PHY,"Non-Low Income",19,11,82,46,67,37,12,7,180
2013,00610000,Chicopee,PHY,"Low Income",23,5,145,34,194,45,69,16,431
2013,00610000,Chicopee,PHY,Male,28,9,130,42,112,36,43,14,313
2013,00610000,Chicopee,PHY,Female,14,5,97,33,149,50,38,13,298
2013,00610000,Chicopee,PHY,"High Needs",23,5,147,32,210,46,74,16,454
2013,00610000,Chicopee,PHY,"African American",0,0,8,42,9,47,2,11,19
2013,00610000,Chicopee,PHY,Asian,1,9,4,36,4,36,2,18,11
2013,00610000,Chicopee,PHY,Hispanic/Latino,5,3,43,22,108,55,42,21,198
2013,00610000,Chicopee,PHY,White,36,10,167,45,133,36,32,9,368
2013,00610000,Chicopee,PHY,"Multi-Race (non-Hispanic/Latino)",0,0,4,29,7,50,3,21,14
2013,00610000,Chicopee,PHY,"Former ELL",0,0,4,31,7,54,2,15,13
2013,00610000,Chicopee,PHY,"English Language Learner (ELL)",0,0,0,0,10,71,4,29,14
2013,00610000,Chicopee,PHY,"ELL and Former ELL",0,0,4,15,17,63,6,22,27
2013,00610000,Chicopee,PHY,everELL,5,6,19,23,41,49,18,22,83
2013,00610000,Chicopee,PHY,"Students with Disabilities",0,0,13,14,44,47,37,39,94
2013,00610000,Chicopee,PHY,"Non-Title I",42,7,227,37,261,43,81,13,611
2013,00640000,Clinton,TEC,"All Students",10,10,46,45,37,36,10,10,103
2013,00640000,Clinton,TEC,"Non-Low Income",8,17,26,55,11,23,2,4,47
2013,00640000,Clinton,TEC,"Low Income",2,4,20,36,26,46,8,14,56
2013,00640000,Clinton,TEC,Male,6,12,23,45,18,35,4,8,51
2013,00640000,Clinton,TEC,Female,4,8,23,44,19,37,6,12,52
2013,00640000,Clinton,TEC,"High Needs",2,3,20,32,31,50,9,15,62
2013,00640000,Clinton,TEC,Hispanic/Latino,2,7,6,20,16,53,6,20,30
2013,00640000,Clinton,TEC,White,8,13,38,59,16,25,2,3,64
2013,00640000,Clinton,TEC,"English Language Learner (ELL)",0,0,0,0,5,50,5,50,10
2013,00640000,Clinton,TEC,"ELL and Former ELL",0,0,0,0,9,60,6,40,15
2013,00640000,Clinton,TEC,everELL,1,3,7,23,15,48,8,26,31
2013,00640000,Clinton,TEC,"Students with Disabilities",0,0,2,11,13,72,3,17,18
2013,00640000,Clinton,TEC,"Non-Title I",10,10,46,45,37,36,10,10,103
2013,00650000,Cohasset,PHY,"All Students",52,44,55,47,10,8,1,1,118
2013,00650000,Cohasset,PHY,"Non-Low Income",52,44,54,46,10,9,1,1,117
2013,00650000,Cohasset,PHY,Male,30,48,28,44,4,6,1,2,63
2013,00650000,Cohasset,PHY,Female,22,40,27,49,6,11,0,0,55
2013,00650000,Cohasset,PHY,"High Needs",1,6,10,59,6,35,0,0,17
2013,00650000,Cohasset,PHY,White,51,46,50,45,9,8,1,1,111
2013,00650000,Cohasset,PHY,"Students with Disabilities",1,6,9,53,6,35,1,6,17
2013,00650000,Cohasset,PHY,"Non-Title I",52,44,55,47,10,8,1,1,118
2013,00710000,Danvers,BIO,"All Students",76,30,125,49,40,16,12,5,253
2013,00710000,Danvers,BIO,"Non-Low Income",72,36,100,50,23,12,4,2,199
2013,00710000,Danvers,BIO,"Low Income",4,7,25,46,17,31,8,15,54
2013,00710000,Danvers,BIO,Male,34,27,65,52,19,15,7,6,125
2013,00710000,Danvers,BIO,Female,42,33,60,47,21,16,5,4,128
2013,00710000,Danvers,BIO,"High Needs",6,7,36,44,29,35,11,13,82
2013,00710000,Danvers,BIO,Hispanic/Latino,0,0,5,50,3,30,2,20,10
2013,00710000,Danvers,BIO,White,75,32,116,50,34,15,8,3,233
2013,00710000,Danvers,BIO,"Students with Disabilities",2,4,17,34,23,46,8,16,50
2013,00710000,Danvers,BIO,"Non-Title I",76,30,125,49,40,16,12,5,253
2013,00720000,Dartmouth,BIO,"All Students",39,24,86,54,28,18,7,4,160
2013,00720000,Dartmouth,BIO,"Non-Low Income",33,28,61,51,20,17,5,4,119
2013,00720000,Dartmouth,BIO,"Low Income",6,15,25,61,8,20,2,5,41
2013,00720000,Dartmouth,BIO,Male,18,25,35,48,14,19,6,8,73
2013,00720000,Dartmouth,BIO,Female,21,24,51,59,14,16,1,1,87
2013,00720000,Dartmouth,BIO,"High Needs",6,11,30,53,16,28,5,9,57
2013,00720000,Dartmouth,BIO,White,35,24,82,56,22,15,7,5,146
2013,00720000,Dartmouth,BIO,"Students with Disabilities",0,0,6,29,12,57,3,14,21
2013,00720000,Dartmouth,BIO,"Non-Title I",39,24,86,54,28,18,7,4,160
2013,00730000,Dedham,BIO,"All Students",90,49,70,38,20,11,5,3,185
2013,00730000,Dedham,BIO,"Non-Low Income",79,59,47,35,7,5,2,1,135
2013,00730000,Dedham,BIO,"Low Income",11,22,23,46,13,26,3,6,50
2013,00730000,Dedham,BIO,Male,47,45,38,37,14,13,5,5,104
2013,00730000,Dedham,BIO,Female,43,53,32,40,6,7,0,0,81
2013,00730000,Dedham,BIO,"High Needs",12,18,33,49,18,26,5,7,68
2013,00730000,Dedham,BIO,"African American",4,24,10,59,2,12,1,6,17
2013,00730000,Dedham,BIO,Hispanic/Latino,5,24,9,43,5,24,2,10,21
2013,00730000,Dedham,BIO,White,72,54,48,36,12,9,1,1,133
2013,00730000,Dedham,BIO,"Former ELL",3,30,4,40,3,30,0,0,10
2013,00730000,Dedham,BIO,"ELL and Former ELL",3,25,5,42,3,25,1,8,12
2013,00730000,Dedham,BIO,everELL,6,27,10,45,4,18,2,9,22
2013,00730000,Dedham,BIO,"Students with Disabilities",2,6,15,47,11,34,4,13,32
2013,00730000,Dedham,BIO,"Non-Title I",90,49,70,38,20,11,5,3,185
2013,00770000,Douglas,BIO,"All Students",15,18,51,62,12,15,4,5,82
2013,00770000,Douglas,BIO,"Non-Low Income",15,21,44,60,10,14,4,5,73
2013,00770000,Douglas,BIO,Male,6,18,20,61,4,12,3,9,33
2013,00770000,Douglas,BIO,Female,9,18,31,63,8,16,1,2,49
2013,00770000,Douglas,BIO,"High Needs",2,10,10,48,5,24,4,19,21
2013,00770000,Douglas,BIO,White,15,19,50,62,12,15,4,5,81
2013,00770000,Douglas,BIO,"Students with Disabilities",2,17,3,25,3,25,4,33,12
2013,00770000,Douglas,BIO,"Non-Title I",15,18,51,62,12,15,4,5,82
2013,00770000,Douglas,TEC,"All Students",3,10,12,41,12,41,2,7,29
2013,00770000,Douglas,TEC,"Non-Low Income",3,14,12,55,6,27,1,5,22
2013,00770000,Douglas,TEC,Male,3,13,10,43,9,39,1,4,23
2013,00770000,Douglas,TEC,"High Needs",0,0,5,36,7,50,2,14,14
2013,00770000,Douglas,TEC,White,3,10,12,41,12,41,2,7,29
2013,00770000,Douglas,TEC,"Students with Disabilities",0,0,5,50,3,30,2,20,10
2013,00770000,Douglas,TEC,"Non-Title I",3,10,12,41,12,41,2,7,29
2013,00790000,Dracut,BIO,"All Students",68,27,119,47,57,23,9,4,253
2013,00790000,Dracut,BIO,"Non-Low Income",64,30,100,47,43,20,5,2,212
2013,00790000,Dracut,BIO,"Low Income",4,10,19,46,14,34,4,10,41
2013,00790000,Dracut,BIO,Male,37,27,64,47,28,21,7,5,136
2013,00790000,Dracut,BIO,Female,31,26,55,47,29,25,2,2,117
2013,00790000,Dracut,BIO,"High Needs",5,9,21,37,23,40,8,14,57
2013,00790000,Dracut,BIO,Hispanic/Latino,3,30,1,10,5,50,1,10,10
2013,00790000,Dracut,BIO,White,58,26,111,49,51,23,6,3,226
2013,00790000,Dracut,BIO,everELL,5,38,4,31,4,31,0,0,13
2013,00790000,Dracut,BIO,"Students with Disabilities",1,5,2,10,11,52,7,33,21
2013,00790000,Dracut,BIO,"Non-Title I",68,27,119,47,57,23,9,4,253
2013,00820000,Duxbury,BIO,"All Students",160,58,102,37,12,4,2,1,276
2013,00820000,Duxbury,BIO,"Non-Low Income",156,59,95,36,11,4,2,1,264
2013,00820000,Duxbury,BIO,"Low Income",4,33,7,58,1,8,0,0,12
2013,00820000,Duxbury,BIO,Male,83,56,52,35,12,8,0,0,147
2013,00820000,Duxbury,BIO,Female,77,60,50,39,0,0,2,2,129
2013,00820000,Duxbury,BIO,"High Needs",10,21,26,55,9,19,2,4,47
2013,00820000,Duxbury,BIO,White,155,59,96,37,9,3,2,1,262
2013,00820000,Duxbury,BIO,"Students with Disabilities",6,16,20,54,9,24,2,5,37
2013,00820000,Duxbury,BIO,"Non-Title I",160,58,102,37,12,4,2,1,276
2013,00830000,"East Bridgewater",BIO,"All Students",15,25,43,70,2,3,1,2,61
2013,00830000,"East Bridgewater",BIO,"Non-Low Income",14,25,40,70,2,4,1,2,57
2013,00830000,"East Bridgewater",BIO,Male,9,35,14,54,2,8,1,4,26
2013,00830000,"East Bridgewater",BIO,Female,6,17,29,83,0,0,0,0,35
2013,00830000,"East Bridgewater",BIO,White,15,26,39,68,2,4,1,2,57
2013,00830000,"East Bridgewater",BIO,"Non-Title I",15,25,43,70,2,3,1,2,61
2013,00830000,"East Bridgewater",PHY,"All Students",5,7,41,56,27,37,0,0,73
