adminyear,grade,org_code,district,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2007,08,00050000,Agawam,SCI,359,,,0.93,0.73,0.78,0.82,0.59,0.72,0.65,0.63,0.76,0.52,0.49,0.42,0.68,0.65,0.62,0.82,0.74,2.4,1.98,0.97,0.75,0.48,0.48,0.8,0.55,0.57,0.67,0.94,0.54,0.93,0.64,0.7,0.6,0.55,0.69,0.82,1.76,2.1,2.02,,,,,,
2007,10,00050000,Agawam,MATH,337,,,0.88,0.85,0.66,0.64,0.8,0.84,0.69,0.7,0.62,0.56,0.66,0.87,0.47,0.73,0.84,0.78,1.65,0.8,0.59,2.98,2.28,0.79,0.7,0.9,0.41,0.47,0.57,0.45,0.81,0.56,3.02,0.74,0.82,0.8,0.83,0.77,0.6,0.8,0.51,0.64,2.69,2.01,,,
2007,10,00050000,Agawam,ELA,338,7.29,7.21,0.75,0.78,0.91,0.93,0.88,0.67,0.7,0.8,2.14,0.96,0.71,0.79,0.72,0.79,0.84,0.59,0.87,0.91,1.97,0.61,0.87,0.75,0.67,0.84,0.96,0.68,2.2,0.63,0.95,0.87,0.92,0.93,0.58,0.87,0.9,2.48,0.84,0.9,0.71,0.45,,,,,
2007,HS,00050000,Agawam,BIO,312,,,0.91,0.27,0.54,0.71,0.83,0.65,0.42,0.6,0.47,0.62,1.45,0.77,0.29,0.59,0.74,0.37,0.34,0.62,0.6,0.68,0.42,0.88,0.44,0.77,2.41,1.52,0.71,0.53,0.62,0.48,0.77,1.18,0.77,0.61,0.46,0.55,0.44,0.8,1.13,0.21,0.37,0.32,0.71,0.64,0.35
2007,HS,00050000,Agawam,PHY,358,,,0.79,0.75,0.32,0.33,0.5,0.56,0.54,0.65,0.7,0.62,1.94,0.53,0.55,0.45,0.35,0.76,0.45,0.78,0.69,0.54,0.25,0.54,0.33,0.69,2.05,1.81,0.8,0.28,0.29,0.44,0.62,1.39,0.42,0.65,0.6,0.54,0.86,0.41,1.97,0.54,0.56,0.5,0.7,0.38,0.7
2007,03,00070000,Amesbury,MATH,167,,,0.95,0.78,0.88,0.78,0.88,0.84,1.4,0.92,0.86,0.72,0.87,0.81,0.81,0.54,0.72,1.2,0.93,0.86,0.84,0.5,0.92,0.6,1.26,0.92,0.63,0.8,0.84,0.88,0.83,1.37,0.68,0.7,0.87,0.84,1.2,,,,,,,,,,
2007,03,00070000,Amesbury,ELA,168,,,0.84,0.95,0.88,0.88,0.86,0.73,0.85,0.87,0.9,0.82,0.73,0.86,0.67,0.55,0.9,0.85,0.71,0.82,0.82,0.79,2.42,0.76,0.78,0.71,0.92,0.95,0.82,0.62,0.92,0.85,0.77,0.84,2,0.71,0.68,0.73,0.73,0.8,0.79,0.82,0.75,0.89,,,
2007,04,00070000,Amesbury,MATH,174,,,0.89,0.84,0.68,0.53,0.87,0.72,0.82,0.78,0.63,2.24,0.69,0.7,2.57,0.67,0.34,0.82,2.51,0.84,0.74,0.76,0.9,0.79,0.77,0.84,0.73,0.64,2.25,0.87,0.5,0.75,2.74,0.78,0.65,0.64,0.74,0.83,0.61,0.84,0.75,,,,,,
2007,04,00070000,Amesbury,ELA,177,7.24,6.6,0.87,0.86,0.88,0.92,0.78,0.64,0.8,2.06,0.9,0.92,0.85,0.81,0.87,0.88,0.8,0.71,1.75,0.89,0.96,0.9,0.88,0.94,0.72,0.92,0.74,1.4,0.73,0.77,0.8,0.73,0.76,0.71,0.74,0.82,1.79,0.94,0.84,0.73,0.78,0.69,,,,,
2007,05,00070000,Amesbury,MATH,184,,,0.94,0.91,0.66,0.8,0.6,0.74,0.68,0.77,0.78,3.3,0.77,0.66,2.52,0.8,0.61,0.76,1.44,0.87,0.82,0.7,0.76,0.54,0.71,0.84,0.46,0.52,2.02,0.71,0.42,0.73,1.59,0.76,0.49,0.46,0.58,0.63,0.75,0.56,0.6,,,,,,
2007,05,00070000,Amesbury,ELA,186,,,0.84,0.69,0.81,0.89,0.86,0.81,0.93,0.84,1.99,0.77,0.85,0.82,0.77,0.75,0.82,0.73,0.66,2.39,0.94,0.83,0.9,0.82,0.86,0.9,0.84,0.83,1.99,0.92,0.74,0.69,0.81,0.88,0.63,0.73,0.75,1.74,0.79,0.76,0.71,0.77,,,,,
2007,05,00070000,Amesbury,SCI,185,,,0.82,0.88,0.96,0.85,0.67,0.74,0.82,0.84,0.82,0.48,0.71,0.64,0.5,0.73,0.89,0.93,0.45,1.25,1.84,0.32,0.9,0.51,0.66,0.73,0.74,0.8,0.48,0.76,0.79,0.63,0.9,0.57,0.82,0.72,0.6,0.77,1.54,2.19,2.67,,,,,,
2007,06,00070000,Amesbury,MATH,168,,,0.95,0.89,0.81,0.58,0.57,0.45,0.59,0.7,0.7,2.86,0.31,0.24,2.45,0.73,0.77,0.54,1.91,0.89,0.89,0.86,0.7,0.9,0.69,0.56,0.73,0.83,3.35,0.74,0.43,0.82,2.55,0.81,0.63,0.71,0.66,0.74,0.55,0.76,0.85,,,,,,
2007,06,00070000,Amesbury,ELA,168,,,0.89,0.83,0.9,0.98,0.87,0.7,0.91,0.92,2.29,0.82,0.82,0.95,0.85,0.92,0.74,0.62,0.61,1.93,0.79,0.98,0.8,0.79,0.65,0.94,0.89,0.95,2.12,0.83,0.77,0.8,0.74,0.88,0.86,0.89,0.83,2.5,0.88,0.73,0.82,0.71,,,,,
2007,07,00070000,Amesbury,MATH,174,,,0.89,0.68,0.59,0.61,0.74,0.5,0.63,0.6,2.3,0.51,0.78,0.56,0.73,0.57,0.77,0.89,0.53,0.64,0.33,0.79,0.89,2.71,0.67,0.74,0.53,0.56,0.66,2.7,1.59,0.84,0.32,0.47,0.48,0.56,0.67,0.67,0.44,0.55,2.81,,,,,,
2007,07,00070000,Amesbury,ELA,175,7.08,6.28,0.89,0.9,0.94,0.93,0.73,0.85,0.76,0.85,2.17,0.95,0.69,0.61,0.75,0.74,0.78,0.97,0.78,2.55,0.94,0.82,0.84,0.91,0.89,0.82,0.73,0.82,2.23,0.77,0.85,0.84,0.95,0.84,0.98,0.94,0.88,2.05,0.75,0.86,0.94,0.94,,,,,
2007,08,00070000,Amesbury,MATH,196,,,0.86,0.68,0.74,0.62,0.51,0.61,0.42,0.47,2.25,0.46,0.73,0.69,0.7,0.58,0.7,0.72,0.72,0.68,0.67,0.44,0.88,2.95,0.91,0.74,0.73,0.67,0.69,2.42,2.11,0.62,0.8,0.69,0.76,0.75,0.7,0.37,0.78,0.71,2.5,,,,,,
2007,08,00070000,Amesbury,ELA,199,,,0.84,0.89,0.82,0.86,0.89,0.95,0.89,0.81,2.46,0.87,0.87,0.82,0.88,0.74,0.92,0.82,0.85,0.74,0.91,2.27,0.98,0.78,0.82,0.77,0.72,0.98,0.9,2.56,0.93,0.73,0.7,0.92,0.76,0.68,0.59,2.31,0.78,0.8,0.75,0.69,,,,,
2007,08,00070000,Amesbury,SCI,197,,,0.84,0.78,0.77,0.78,0.66,0.75,0.65,0.67,0.81,0.59,0.48,0.54,0.74,0.58,0.6,0.81,0.73,2.48,1.9,0.96,0.71,0.57,0.49,0.78,0.52,0.58,0.58,0.95,0.71,0.93,0.66,0.59,0.64,0.56,0.63,0.87,1.75,1.97,2.36,,,,,,
2007,10,00070000,Amesbury,MATH,173,,,0.88,0.88,0.74,0.73,0.81,0.79,0.76,0.77,0.73,0.8,0.82,0.86,0.66,0.77,0.92,0.81,2.49,0.78,0.74,3.21,2.42,0.8,0.79,0.87,0.49,0.48,0.58,0.65,0.79,0.68,3.03,0.72,0.86,0.76,0.83,0.79,0.72,0.8,0.61,0.71,2.5,2.21,,,
2007,10,00070000,Amesbury,ELA,170,7.79,7.38,0.8,0.7,0.95,0.94,0.91,0.69,0.83,0.86,2.41,0.94,0.75,0.76,0.78,0.85,0.84,0.57,0.89,0.94,2.21,0.58,0.93,0.81,0.69,0.81,0.98,0.74,2.6,0.65,0.98,0.89,0.91,0.95,0.65,0.91,0.87,2.72,0.81,0.92,0.79,0.55,,,,,
2007,HS,00070000,Amesbury,BIO,153,,,0.92,0.33,0.56,0.77,0.8,0.75,0.69,0.71,0.31,0.58,1.5,0.8,0.35,0.76,0.69,0.48,0.32,0.48,0.75,0.76,0.44,0.85,0.5,0.8,2.66,1.81,0.81,0.52,0.74,0.49,0.74,1.29,0.77,0.67,0.42,0.54,0.4,0.71,1.1,0.37,0.43,0.35,0.71,0.44,0.42
2007,HS,00070000,Amesbury,TEC,14,,,0.57,0.5,0.93,0.29,0.5,0.43,0.57,0.36,0.43,0.57,1.5,0.5,0.36,0.5,0.64,0.29,0.57,0.64,0.64,0.43,0.14,0.57,0.57,0.36,1.07,0.5,0.5,0.57,0.21,0.5,0.43,0.86,0.21,0.79,0.5,0.36,0.07,1.57,2.21,0.43,0.43,0.64,0.14,0.36,0.71
2007,03,00080000,Amherst,MATH,200,,,0.9,0.8,0.86,0.78,0.94,0.73,1.47,0.89,0.9,0.6,0.91,0.76,0.58,0.47,0.76,1.3,0.96,0.9,0.81,0.45,0.91,0.49,1.3,0.93,0.64,0.74,0.72,0.78,0.9,1.62,0.51,0.73,0.84,0.83,1.29,,,,,,,,,,
2007,03,00080000,Amherst,ELA,199,,,0.83,0.97,0.87,0.86,0.87,0.75,0.92,0.83,0.95,0.81,0.71,0.77,0.72,0.64,0.93,0.89,0.79,0.9,0.85,0.82,2.68,0.82,0.8,0.73,0.91,0.93,0.81,0.71,0.89,0.82,0.79,0.63,1.99,0.77,0.75,0.71,0.78,0.8,0.86,0.87,0.77,0.91,,,
2007,04,00080000,Amherst,MATH,194,,,0.89,0.86,0.81,0.75,0.84,0.82,0.72,0.82,0.63,3.05,0.7,0.58,2.83,0.87,0.37,0.81,2.71,0.88,0.73,0.75,0.85,0.72,0.76,0.89,0.7,0.68,2.21,0.86,0.38,0.83,3.16,0.81,0.7,0.76,0.65,0.86,0.7,0.84,0.71,,,,,,
2007,04,00080000,Amherst,ELA,192,7.29,6.62,0.95,0.91,0.93,0.91,0.79,0.65,0.76,2.28,0.92,0.95,0.87,0.87,0.88,0.88,0.82,0.71,1.95,0.93,0.93,0.93,0.89,0.96,0.78,0.91,0.87,1.79,0.71,0.75,0.76,0.72,0.71,0.69,0.78,0.86,1.99,0.97,0.89,0.79,0.83,0.7,,,,,
2007,05,00080000,Amherst,MATH,183,,,0.93,0.94,0.87,0.86,0.74,0.8,0.83,0.83,0.84,3.55,0.74,0.85,3.15,0.84,0.81,0.81,2.27,0.93,0.92,0.84,0.87,0.74,0.79,0.91,0.63,0.7,2.96,0.78,0.7,0.83,2.58,0.91,0.64,0.76,0.75,0.78,0.79,0.76,0.67,,,,,,
2007,05,00080000,Amherst,ELA,183,,,0.85,0.77,0.85,0.91,0.89,0.84,0.93,0.84,2.5,0.8,0.91,0.85,0.79,0.84,0.86,0.86,0.81,2.74,0.92,0.86,0.92,0.89,0.88,0.93,0.89,0.84,2.39,0.92,0.85,0.79,0.86,0.92,0.65,0.84,0.82,2.21,0.83,0.87,0.76,0.87,,,,,
2007,05,00080000,Amherst,SCI,183,,,0.88,0.9,0.95,0.78,0.77,0.77,0.85,0.88,0.94,0.57,0.77,0.68,0.67,0.79,0.92,0.92,0.59,1.92,2.19,0.47,0.9,0.53,0.79,0.78,0.81,0.83,0.6,0.78,0.86,0.78,0.91,0.56,0.9,0.8,0.86,0.86,2.34,2.49,2.93,,,,,,
2007,06,00080000,Amherst,MATH,219,,,0.97,0.89,0.81,0.66,0.81,0.76,0.77,0.79,0.8,3.24,0.54,0.47,2.97,0.82,0.81,0.74,2.31,0.89,0.91,0.84,0.74,0.88,0.82,0.67,0.77,0.87,3.61,0.76,0.68,0.88,2.99,0.88,0.62,0.8,0.67,0.84,0.59,0.87,0.79,,,,,,
2007,06,00080000,Amherst,ELA,220,,,0.95,0.82,0.92,0.98,0.87,0.81,0.93,0.91,2.45,0.83,0.88,0.92,0.88,0.98,0.8,0.69,0.68,2.11,0.86,0.99,0.83,0.82,0.69,0.95,0.89,0.99,2.3,0.87,0.84,0.8,0.83,0.87,0.88,0.89,0.88,2.74,0.91,0.75,0.75,0.65,,,,,
2007,03,00090000,Andover,MATH,466,,,0.96,0.85,0.9,0.81,0.93,0.85,1.53,0.92,0.91,0.77,0.89,0.86,0.82,0.68,0.79,1.38,0.96,0.91,0.87,0.57,0.95,0.62,1.39,0.96,0.7,0.83,0.9,0.86,0.87,1.59,0.74,0.8,0.9,0.9,1.52,,,,,,,,,,
2007,03,00090000,Andover,ELA,467,,,0.9,0.99,0.93,0.93,0.93,0.82,0.93,0.89,0.92,0.87,0.77,0.87,0.73,0.72,0.95,0.91,0.84,0.91,0.87,0.89,2.77,0.86,0.88,0.81,0.96,0.93,0.86,0.69,0.94,0.93,0.83,0.75,2.21,0.81,0.78,0.83,0.83,0.88,0.9,0.91,0.76,0.95,,,
2007,04,00090000,Andover,MATH,469,,,0.95,0.92,0.85,0.62,0.88,0.82,0.93,0.85,0.75,2.88,0.83,0.86,2.96,0.83,0.6,0.92,3.03,0.92,0.86,0.91,0.95,0.92,0.87,0.95,0.78,0.78,2.82,0.94,0.67,0.87,3.3,0.92,0.8,0.8,0.92,0.94,0.84,0.94,0.86,,,,,,
2007,04,00090000,Andover,ELA,468,8.01,7.18,0.95,0.95,0.97,0.97,0.9,0.73,0.85,2.8,0.96,0.97,0.93,0.93,0.96,0.91,0.91,0.82,2.43,0.95,0.96,0.93,0.94,0.97,0.88,0.95,0.87,2.2,0.84,0.87,0.82,0.81,0.83,0.84,0.85,0.91,2.29,0.98,0.94,0.87,0.86,0.86,,,,,
2007,05,00090000,Andover,MATH,466,,,0.96,0.95,0.89,0.94,0.79,0.87,0.84,0.87,0.88,3.67,0.92,0.84,3.15,0.98,0.78,0.86,2.19,0.94,0.99,0.9,0.87,0.77,0.85,0.92,0.7,0.77,2.97,0.86,0.78,0.88,2.64,0.95,0.73,0.74,0.87,0.85,0.91,0.88,0.74,,,,,,
2007,05,00090000,Andover,ELA,465,,,0.85,0.72,0.86,0.93,0.93,0.87,0.94,0.9,2.63,0.86,0.88,0.88,0.88,0.83,0.9,0.85,0.78,3.06,0.97,0.89,0.95,0.88,0.93,0.94,0.92,0.9,2.76,0.92,0.88,0.8,0.89,0.95,0.82,0.8,0.84,2.54,0.88,0.88,0.8,0.83,,,,,
2007,05,00090000,Andover,SCI,466,,,0.91,0.96,0.98,0.88,0.82,0.82,0.86,0.92,0.93,0.69,0.79,0.75,0.73,0.83,0.96,0.9,0.65,2.04,2.38,0.24,0.96,0.86,0.8,0.84,0.86,0.84,0.67,0.86,0.84,0.91,0.95,0.64,0.91,0.81,0.92,0.89,2.39,2.52,3.02,,,,,,
2007,06,00090000,Andover,MATH,495,,,0.98,0.95,0.83,0.73,0.87,0.7,0.87,0.82,0.83,3.39,0.28,0.41,2.71,0.82,0.89,0.75,2.47,0.93,0.95,0.9,0.85,0.95,0.86,0.73,0.83,0.92,3.69,0.82,0.6,0.9,3.02,0.89,0.75,0.85,0.69,0.89,0.69,0.86,0.87,,,,,,
2007,06,00090000,Andover,ELA,496,,,0.98,0.88,0.95,0.99,0.94,0.82,0.93,0.96,2.68,0.85,0.91,0.94,0.88,0.98,0.89,0.73,0.71,2.37,0.88,0.99,0.9,0.86,0.75,0.96,0.86,0.96,2.55,0.89,0.89,0.87,0.84,0.92,0.91,0.93,0.94,2.86,0.94,0.75,0.78,0.72,,,,,
2007,07,00090000,Andover,MATH,472,,,0.94,0.92,0.72,0.81,0.75,0.8,0.87,0.89,3,0.71,0.85,0.74,0.89,0.73,0.9,0.97,0.88,0.88,0.64,0.94,0.95,3.37,0.88,0.88,0.79,0.77,0.91,3.32,2.71,0.91,0.64,0.72,0.7,0.74,0.91,0.83,0.71,0.81,3.39,,,,,,
2007,07,00090000,Andover,ELA,473,7.95,6.88,0.93,0.96,0.96,0.97,0.85,0.87,0.86,0.85,2.84,0.96,0.85,0.66,0.83,0.76,0.77,0.93,0.82,3.07,0.97,0.84,0.88,0.95,0.95,0.9,0.86,0.91,2.86,0.85,0.85,0.85,0.98,0.94,0.96,0.95,0.91,2.7,0.86,0.92,0.97,0.97,,,,,
2007,08,00090000,Andover,MATH,494,,,0.93,0.79,0.87,0.69,0.71,0.7,0.82,0.6,2.94,0.63,0.82,0.77,0.74,0.77,0.71,0.87,0.84,0.77,0.79,0.62,0.93,3.1,0.91,0.86,0.91,0.8,0.86,2.85,2.61,0.78,0.91,0.86,0.8,0.78,0.81,0.53,0.89,0.77,3.06,,,,,,
2007,08,00090000,Andover,ELA,492,,,0.93,0.92,0.91,0.9,0.88,0.95,0.94,0.89,2.77,0.95,0.89,0.91,0.91,0.76,0.95,0.92,0.93,0.84,0.93,2.81,0.96,0.87,0.91,0.88,0.71,0.97,0.92,3.06,0.95,0.86,0.81,0.92,0.8,0.85,0.72,2.98,0.9,0.9,0.82,0.8,,,,,
2007,08,00090000,Andover,SCI,495,,,0.93,0.74,0.86,0.83,0.7,0.73,0.72,0.7,0.88,0.64,0.6,0.59,0.79,0.81,0.7,0.89,0.78,2.95,2.15,0.96,0.77,0.64,0.59,0.84,0.53,0.58,0.67,0.91,0.73,0.96,0.79,0.62,0.77,0.62,0.67,0.92,2.04,2.34,2.62,,,,,,
2007,10,00090000,Andover,MATH,402,,,0.95,0.91,0.64,0.86,0.87,0.93,0.78,0.87,0.85,0.89,0.83,0.92,0.8,0.78,0.89,0.88,3.24,0.86,0.78,3.71,2.96,0.86,0.76,0.95,0.52,0.62,0.79,0.77,0.89,0.72,3.17,0.81,0.9,0.86,0.88,0.86,0.79,0.85,0.6,0.77,3.29,2.98,,,
2007,10,00090000,Andover,ELA,405,8.04,7.67,0.78,0.82,0.97,0.97,0.94,0.87,0.84,0.87,2.48,0.98,0.8,0.86,0.8,0.9,0.91,0.67,0.95,0.95,2.33,0.7,0.94,0.83,0.84,0.89,0.98,0.78,2.68,0.77,0.98,0.92,0.96,0.94,0.66,0.96,0.94,2.95,0.89,0.95,0.83,0.64,,,,,
2007,HS,00090000,Andover,BIO,62,,,0.89,0.16,0.55,0.79,0.84,0.61,0.39,0.56,0.39,0.44,1.82,0.85,0.4,0.55,0.84,0.37,0.31,0.47,0.74,0.44,0.55,0.89,0.42,0.69,2.92,1.53,0.79,0.47,0.77,0.4,0.77,1.48,0.81,0.63,0.58,0.47,0.5,0.79,1.08,0.24,0.63,0.55,0.61,0.45,0.29
2007,HS,00090000,Andover,PHY,379,,,0.87,0.93,0.49,0.5,0.88,0.75,0.73,0.79,0.72,0.89,2.69,0.83,0.92,0.65,0.54,0.92,0.8,0.9,0.8,0.68,0.6,0.72,0.61,0.88,3.02,2.52,0.93,0.52,0.54,0.7,0.75,2.28,0.55,0.85,0.8,0.75,0.94,0.6,2.77,0.7,0.78,0.68,0.9,0.55,0.88
2007,03,00100000,Arlington,MATH,384,,,0.94,0.91,0.86,0.86,0.97,0.87,1.59,0.92,0.94,0.74,0.93,0.85,0.82,0.61,0.83,1.34,0.97,0.94,0.84,0.49,0.93,0.68,1.41,0.93,0.75,0.79,0.88,0.85,0.88,1.75,0.68,0.84,0.91,0.92,1.38,,,,,,,,,,
2007,03,00100000,Arlington,ELA,385,,,0.91,0.99,0.92,0.92,0.94,0.84,0.91,0.9,0.92,0.88,0.78,0.91,0.79,0.65,0.98,0.9,0.82,0.92,0.89,0.88,2.87,0.89,0.85,0.79,0.93,0.94,0.85,0.71,0.96,0.92,0.86,0.81,2.22,0.87,0.84,0.81,0.84,0.91,0.88,0.88,0.79,0.95,,,
2007,04,00100000,Arlington,MATH,377,,,0.95,0.91,0.89,0.77,0.81,0.94,0.91,0.9,0.78,3.19,0.84,0.76,3.15,0.82,0.37,0.89,3.2,0.94,0.86,0.8,0.92,0.88,0.88,0.93,0.78,0.78,2.9,0.94,0.59,0.92,3.33,0.91,0.76,0.8,0.81,0.93,0.81,0.94,0.85,,,,,,
2007,04,00100000,Arlington,ELA,376,7.96,7.1,0.95,0.95,0.95,0.96,0.89,0.74,0.88,2.45,0.96,0.97,0.91,0.91,0.93,0.9,0.9,0.88,2.19,0.94,0.96,0.93,0.94,0.95,0.83,0.95,0.85,2.06,0.81,0.86,0.86,0.82,0.9,0.82,0.84,0.88,2.22,0.97,0.92,0.88,0.88,0.83,,,,,
2007,05,00100000,Arlington,MATH,346,,,0.97,0.98,0.88,0.92,0.83,0.87,0.87,0.89,0.88,3.62,0.71,0.86,3.16,0.88,0.82,0.79,2.27,0.94,0.96,0.84,0.85,0.75,0.78,0.92,0.66,0.79,3,0.85,0.79,0.86,2.68,0.95,0.58,0.83,0.78,0.8,0.85,0.79,0.66,,,,,,
2007,05,00100000,Arlington,ELA,346,,,0.86,0.7,0.86,0.94,0.91,0.84,0.95,0.87,2.49,0.82,0.94,0.87,0.89,0.86,0.89,0.85,0.81,2.83,0.96,0.91,0.96,0.9,0.92,0.93,0.91,0.9,2.5,0.94,0.88,0.82,0.89,0.92,0.81,0.88,0.85,2.25,0.87,0.87,0.8,0.86,,,,,
2007,05,00100000,Arlington,SCI,346,,,0.92,0.95,0.98,0.87,0.83,0.76,0.88,0.94,0.95,0.81,0.84,0.67,0.76,0.83,0.96,0.91,0.75,1.97,2.29,0.62,0.94,0.79,0.9,0.9,0.86,0.88,0.68,0.75,0.86,0.87,0.95,0.67,0.95,0.84,0.9,0.94,2.61,2.53,3.14,,,,,,
2007,06,00100000,Arlington,MATH,349,,,0.97,0.92,0.9,0.66,0.65,0.7,0.75,0.8,0.87,3.42,0.22,0.43,2.76,0.83,0.87,0.6,2.59,0.92,0.94,0.86,0.79,0.86,0.77,0.77,0.83,0.92,3.65,0.78,0.69,0.91,2.84,0.93,0.69,0.82,0.65,0.86,0.64,0.85,0.84,,,,,,
2007,06,00100000,Arlington,ELA,349,,,0.95,0.88,0.93,0.99,0.93,0.83,0.92,0.92,2.62,0.86,0.94,0.93,0.89,0.95,0.81,0.73,0.74,2.25,0.9,0.98,0.91,0.88,0.77,0.96,0.89,0.95,2.54,0.91,0.84,0.84,0.77,0.87,0.9,0.91,0.92,2.79,0.93,0.76,0.74,0.77,,,,,
2007,07,00100000,Arlington,MATH,325,,,0.93,0.85,0.84,0.83,0.75,0.8,0.78,0.79,2.73,0.6,0.82,0.65,0.8,0.57,0.89,0.92,0.71,0.77,0.58,0.92,0.86,3.04,0.91,0.86,0.69,0.63,0.88,3.18,2.3,0.91,0.55,0.64,0.55,0.68,0.82,0.79,0.52,0.61,3.09,,,,,,
2007,07,00100000,Arlington,ELA,325,7.36,6.63,0.92,0.94,0.93,0.97,0.81,0.85,0.86,0.88,2.42,0.95,0.82,0.65,0.76,0.81,0.77,0.94,0.89,2.72,0.96,0.8,0.89,0.94,0.94,0.91,0.83,0.9,2.49,0.77,0.84,0.84,0.95,0.9,0.96,0.94,0.91,2.2,0.84,0.93,0.96,0.97,,,,,
2007,08,00100000,Arlington,MATH,333,,,0.89,0.71,0.86,0.62,0.72,0.62,0.86,0.5,2.54,0.53,0.83,0.69,0.76,0.77,0.74,0.79,0.76,0.64,0.73,0.55,0.91,2.96,0.75,0.8,0.83,0.71,0.85,2.81,2.31,0.72,0.86,0.73,0.43,0.79,0.55,0.53,0.84,0.68,2.95,,,,,,
2007,08,00100000,Arlington,ELA,337,,,0.89,0.92,0.89,0.9,0.89,0.93,0.89,0.88,2.69,0.95,0.87,0.87,0.9,0.74,0.95,0.94,0.91,0.78,0.91,2.6,0.96,0.82,0.85,0.82,0.71,0.97,0.9,2.84,0.93,0.8,0.74,0.92,0.73,0.79,0.68,2.86,0.85,0.87,0.76,0.8,,,,,
2007,08,00100000,Arlington,SCI,334,,,0.91,0.79,0.81,0.79,0.63,0.8,0.7,0.63,0.87,0.62,0.62,0.55,0.79,0.63,0.64,0.84,0.76,2.69,1.98,0.93,0.74,0.61,0.52,0.81,0.51,0.5,0.78,0.9,0.69,0.96,0.65,0.61,0.7,0.61,0.68,0.88,2.19,2.49,2.53,,,,,,
2007,10,00100000,Arlington,MATH,299,,,0.92,0.9,0.61,0.76,0.8,0.87,0.8,0.8,0.7,0.79,0.79,0.9,0.69,0.77,0.86,0.83,2.86,0.76,0.76,3.55,2.53,0.77,0.66,0.9,0.48,0.64,0.66,0.58,0.89,0.64,2.98,0.74,0.71,0.78,0.86,0.82,0.7,0.75,0.58,0.74,2.8,2.76,,,
2007,10,00100000,Arlington,ELA,302,8.04,7.49,0.79,0.83,0.96,0.95,0.89,0.78,0.8,0.88,2.47,0.95,0.77,0.81,0.79,0.87,0.87,0.66,0.91,0.92,2.25,0.67,0.95,0.83,0.78,0.89,0.95,0.76,2.66,0.76,0.96,0.92,0.92,0.92,0.63,0.92,0.91,2.87,0.85,0.91,0.82,0.56,,,,,
2007,HS,00100000,Arlington,BIO,279,,,0.95,0.37,0.72,0.81,0.89,0.78,0.64,0.64,0.56,0.65,1.88,0.84,0.53,0.81,0.82,0.56,0.59,0.78,0.76,0.7,0.54,0.82,0.6,0.8,2.52,1.67,0.83,0.54,0.76,0.52,0.78,1.58,0.78,0.74,0.63,0.6,0.75,0.79,1.39,0.43,0.56,0.55,0.66,0.67,0.4
2007,HS,00100000,Arlington,PHY,115,,,0.89,0.97,0.59,0.7,0.9,0.83,0.68,0.79,0.9,0.81,3.23,0.9,0.96,0.75,0.62,0.96,0.95,0.95,0.97,0.64,0.76,0.92,0.83,0.99,3.33,3.14,0.96,0.43,0.61,0.77,0.77,2.7,0.65,0.95,0.94,0.8,0.94,0.59,3.1,0.81,0.84,0.84,0.94,0.77,0.92
2007,03,00140000,Ashland,MATH,234,,,0.91,0.8,0.82,0.77,0.91,0.82,1.44,0.89,0.82,0.8,0.89,0.75,0.79,0.56,0.64,1.32,0.91,0.86,0.82,0.45,0.93,0.53,1.24,0.91,0.63,0.76,0.85,0.8,0.82,1.25,0.63,0.75,0.85,0.82,1.22,,,,,,,,,,
2007,03,00140000,Ashland,ELA,236,,,0.81,0.97,0.88,0.87,0.88,0.74,0.86,0.79,0.88,0.81,0.67,0.84,0.64,0.56,0.94,0.9,0.72,0.88,0.88,0.81,2.46,0.75,0.75,0.68,0.9,0.9,0.71,0.62,0.92,0.89,0.78,0.72,2.06,0.73,0.7,0.76,0.71,0.76,0.83,0.86,0.71,0.86,,,
2007,04,00140000,Ashland,MATH,183,,,0.93,0.81,0.75,0.55,0.84,0.72,0.71,0.81,0.54,2.27,0.73,0.68,2.74,0.69,0.52,0.81,2.48,0.85,0.57,0.79,0.91,0.8,0.77,0.79,0.7,0.58,2.34,0.88,0.55,0.77,2.95,0.8,0.64,0.63,0.71,0.85,0.79,0.85,0.83,,,,,,
2007,04,00140000,Ashland,ELA,182,7.21,6.64,0.89,0.91,0.93,0.93,0.8,0.69,0.83,2.24,0.93,0.95,0.9,0.86,0.92,0.86,0.84,0.8,1.97,0.93,0.97,0.9,0.9,0.95,0.8,0.92,0.76,1.58,0.76,0.74,0.67,0.71,0.7,0.64,0.73,0.77,1.91,0.98,0.9,0.83,0.85,0.77,,,,,
2007,05,00140000,Ashland,MATH,223,,,0.91,0.91,0.81,0.88,0.7,0.8,0.72,0.79,0.79,3.35,0.83,0.71,2.82,0.97,0.64,0.78,1.6,0.86,0.95,0.79,0.74,0.61,0.77,0.9,0.57,0.65,2.22,0.75,0.59,0.77,2.13,0.91,0.57,0.69,0.67,0.71,0.83,0.64,0.63,,,,,,
