Year,Org_code,DistrictName,SchoolName,Grade,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2011,00050505,Agawam,"Agawam High",10,White,325,316,1," ",2,1,5,325,313,1,3,2,1,5,318,303,1," "," ",1,13,99,98,100
2011,00050505,Agawam,"Agawam High",10,"Special Ed",38,36,1," "," "," ",1,38,36,1," "," "," ",1,35,28,1," "," "," ",6,100,100,100
2011,00070005,Amesbury,"Amesbury Elementary",03,"All Students",81,80," "," "," "," ",1,82,80," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00070005,Amesbury,"Amesbury Elementary",03,"Low Income",17,17," "," "," "," "," ",17,17," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070005,Amesbury,"Amesbury Elementary",03,White,73,72," "," "," "," ",1,74,72," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00070005,Amesbury,"Amesbury Elementary",03,"Special Ed",12,12," "," "," "," "," ",12,12," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070005,Amesbury,"Amesbury Elementary",04,"All Students",76,74," "," "," "," ",2,76,73,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00070005,Amesbury,"Amesbury Elementary",04,"Low Income",21,21," "," "," "," "," ",21,20,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070005,Amesbury,"Amesbury Elementary",04,White,70,68," "," "," "," ",2,70,67,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00070005,Amesbury,"Amesbury Elementary",04,"Special Ed",16,15," "," "," "," ",1,16,14,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00070010,Amesbury,"Charles C Cashman Elementary",03,"All Students",114,108,2," ",1," ",3,114,108,2," ",1," ",3," "," "," "," "," "," "," ",99,99," "
2011,00070010,Amesbury,"Charles C Cashman Elementary",03,"Low Income",27,24,2," "," "," ",1,27,24,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00070010,Amesbury,"Charles C Cashman Elementary",03,White,107,101,2," ",1," ",3,107,101,2," ",1," ",3," "," "," "," "," "," "," ",99,99," "
2011,00070010,Amesbury,"Charles C Cashman Elementary",03,"Special Ed",18,14,2," ",1," ",1,18,15,2," "," "," ",1," "," "," "," "," "," "," ",94,100," "
2011,00070010,Amesbury,"Charles C Cashman Elementary",04,"All Students",99,93,6," "," "," "," ",98,91,7," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070010,Amesbury,"Charles C Cashman Elementary",04,"Low Income",27,23,4," "," "," "," ",26,21,5," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070010,Amesbury,"Charles C Cashman Elementary",04,White,89,86,3," "," "," "," ",89,85,4," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070010,Amesbury,"Charles C Cashman Elementary",04,"Special Ed",23,17,6," "," "," "," ",22,15,7," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",05,"All Students",170,163,2," "," "," ",5,170,162,3," "," "," ",5,170,163,2," "," "," ",5,100,100,100
2011,00070013,Amesbury,"Amesbury Middle",05,"Low Income",46,42," "," "," "," ",4,46,42," "," "," "," ",4,46,42," "," "," "," ",4,100,100,100
2011,00070013,Amesbury,"Amesbury Middle",05,White,157,152,2," "," "," ",3,157,151,3," "," "," ",3,157,152,2," "," "," ",3,100,100,100
2011,00070013,Amesbury,"Amesbury Middle",05,"Special Ed",30,26,2," "," "," ",2,30,25,3," "," "," ",2,30,26,2," "," "," ",2,100,100,100
2011,00070013,Amesbury,"Amesbury Middle",06,"All Students",199,195,3," "," "," ",1,199,195,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",06,"Low Income",58,56,2," "," "," "," ",58,56,2," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",06,White,186,182,3," "," "," ",1,186,182,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",06,"Special Ed",28,25,3," "," "," "," ",28,25,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",07,"All Students",208,202,1," "," "," ",5,208,202,1," "," "," ",5," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",07,"Low Income",59,54,1," "," "," ",4,59,54,1," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",07,Hispanic/Latino,14,12,1," "," "," ",1,14,12,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",07,White,181,179," "," "," "," ",2,181,179," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",07,Multi-race,10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",07,"Special Ed",34,31,1," "," "," ",2,34,31,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00070013,Amesbury,"Amesbury Middle",08,"All Students",172,167,2," "," "," ",3,174,167,2," "," "," ",5,174,166,2," ",1," ",5,100,100,99
2011,00070013,Amesbury,"Amesbury Middle",08,"Low Income",42,40,1," "," "," ",1,44,40,1," "," "," ",3,44,39,1," ",1," ",3,100,100,98
2011,00070013,Amesbury,"Amesbury Middle",08,White,163,158,2," "," "," ",3,165,158,2," "," "," ",5,165,157,2," ",1," ",5,100,100,99
2011,00070013,Amesbury,"Amesbury Middle",08,"Special Ed",28,25,2," "," "," ",1,29,25,2," "," "," ",2,29,25,2," "," "," ",2,100,100,100
2011,00070505,Amesbury,"Amesbury High",10,"All Students",153,145,3," ",1," ",4,153,145,2,3,1," ",2,149,138,1,3," "," ",7,99,97,98
2011,00070505,Amesbury,"Amesbury High",10,"Low Income",30,25,2," ",1," ",2,31,26,2,1," "," ",2,28,22,1,2," "," ",3,97,97,94
2011,00070505,Amesbury,"Amesbury High",10,White,141,134,3," ",1," ",3,141,134,2,3,1," ",1,137,129,1,3," "," ",4,99,97,98
2011,00070505,Amesbury,"Amesbury High",10,"Special Ed",23,17,3," ",1," ",2,23,18,2,2,1," "," ",19,14,1,3," "," ",1,96,87,87
2011,00080009,Amherst,"Crocker Farm Elementary",03,"All Students",38,36," "," "," "," ",2,38,36," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",03,"Low Income",11,10," "," "," "," ",1,11,10," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",03,White,20,20," "," "," "," "," ",20,20," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",04,"All Students",48,46," "," "," ",1,1,48,46," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",04,"Low Income",14,13," "," "," ",1," ",14,13," "," "," ",1," "," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",04,White,25,24," "," "," "," ",1,25,24," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",04,"LEP/Formerly LEP",11,9," "," "," ",1,1,11,9," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",05,"All Students",44,42," ",1," "," ",1,45,43," "," "," "," ",2,45,43," "," "," "," ",2,98,100,100
2011,00080009,Amherst,"Crocker Farm Elementary",05,"Low Income",20,18," ",1," "," ",1,21,19," "," "," "," ",2,21,19," "," "," "," ",2,95,100,100
2011,00080009,Amherst,"Crocker Farm Elementary",05,Hispanic/Latino,13,11," ",1," "," ",1,13,12," "," "," "," ",1,13,12," "," "," "," ",1,92,100,100
2011,00080009,Amherst,"Crocker Farm Elementary",05,White,16,16," "," "," "," "," ",16,16," "," "," "," "," ",16,16," "," "," "," "," ",100,100,100
2011,00080009,Amherst,"Crocker Farm Elementary",05,"Special Ed",9," "," "," "," "," "," ",10,9," "," "," "," ",1,10,9," "," "," "," ",1," ",100,100
2011,00080009,Amherst,"Crocker Farm Elementary",06,"All Students",48,47," "," "," "," ",1,48,47," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",06,"Low Income",15,14," "," "," "," ",1,15,14," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080009,Amherst,"Crocker Farm Elementary",06,White,27,27," "," "," "," "," ",27,27," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",03,"All Students",53,49," "," ",1,1,2,53,49," "," ",1,1,2," "," "," "," "," "," "," ",98,98," "
2011,00080020,Amherst,"Fort River Elementary",03,"Low Income",20,17," "," "," ",1,2,20,17," "," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",03,Hispanic/Latino,13,12," "," "," "," ",1,13,12," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",03,White,25,23," "," ",1," ",1,25,23," "," ",1," ",1," "," "," "," "," "," "," ",96,96," "
2011,00080020,Amherst,"Fort River Elementary",03,"Special Ed",15,13," "," ",1," ",1,15,13," "," ",1," ",1," "," "," "," "," "," "," ",93,93," "
2011,00080020,Amherst,"Fort River Elementary",04,"All Students",65,60," "," "," ",2,3,65,60," "," "," ",2,3," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",04,"Low Income",27,24," "," "," ",1,2,27,24," "," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",04,Asian,11,9," "," "," ",1,1,11,9," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",04,Hispanic/Latino,10,9," "," "," ",1," ",10,9," "," "," ",1," "," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",04,White,31,29," "," "," "," ",2,31,29," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",04,"LEP/Formerly LEP",11,8," "," "," ",2,1,11,8," "," "," ",2,1," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",04,"Special Ed",17,16," "," "," "," ",1,17,16," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",05,"All Students",69,64," "," "," ",3,2,68,61," ",1,1,3,2,68,61," ",2," ",3,2,100,97,97
2011,00080020,Amherst,"Fort River Elementary",05,"Low Income",22,18," "," "," ",2,2,21,17," "," "," ",2,2,21,17," "," "," ",2,2,100,100,100
2011,00080020,Amherst,"Fort River Elementary",05,Hispanic/Latino,11,8," "," "," ",2,1,11,8," "," "," ",2,1,11,8," "," "," ",2,1,100,100,100
2011,00080020,Amherst,"Fort River Elementary",05,White,39,39," "," "," "," "," ",39,38," ",1," "," "," ",39,38," ",1," "," "," ",100,97,97
2011,00080020,Amherst,"Fort River Elementary",05,"Special Ed",15,14," "," "," "," ",1,14,11," ",1,1," ",1,14,11," ",2," "," ",1,100,86,86
2011,00080020,Amherst,"Fort River Elementary",06,"All Students",64,61," "," "," "," ",3,64,61," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",06,"Low Income",25,22," "," "," "," ",3,25,22," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",06,Hispanic/Latino,13,12," "," "," "," ",1,13,12," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",06,White,32,32," "," "," "," "," ",32,32," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00080020,Amherst,"Fort River Elementary",06,"Special Ed",13,12," "," "," "," ",1,13,12," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",03,"All Students",78,72,2,1," ",1,2,78,72,2,2," "," ",2," "," "," "," "," "," "," ",99,97," "
2011,00080050,Amherst,"Wildwood Elementary",03,"Low Income",32,31," ",1," "," "," ",32,32," "," "," "," "," "," "," "," "," "," "," "," ",97,100," "
2011,00080050,Amherst,"Wildwood Elementary",03,Asian,11,9,1," "," ",1," ",11,9,1,1," "," "," "," "," "," "," "," "," "," ",100,91," "
2011,00080050,Amherst,"Wildwood Elementary",03,Hispanic/Latino,14,13," ",1," "," "," ",14,14," "," "," "," "," "," "," "," "," "," "," "," ",93,100," "
2011,00080050,Amherst,"Wildwood Elementary",03,White,42,40,1," "," "," ",1,42,39,1,1," "," ",1," "," "," "," "," "," "," ",100,98," "
2011,00080050,Amherst,"Wildwood Elementary",03,"LEP/Formerly LEP",17,14,1,1," ",1," ",17,15,1,1," "," "," "," "," "," "," "," "," "," ",94,94," "
2011,00080050,Amherst,"Wildwood Elementary",03,"Special Ed",17,14,2," "," "," ",1,17,14,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",04,"All Students",76,71,3," "," "," ",2,75,70,3," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",04,"Low Income",26,23,2," "," "," ",1,25,22,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",04,Asian,12,11," "," "," "," ",1,11,10," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",04,Hispanic/Latino,15,13,1," "," "," ",1,15,13,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",04,White,41,39,2," "," "," "," ",41,39,2," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",04,"LEP/Formerly LEP",11,10," "," "," "," ",1,10,9," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",04,"Special Ed",17,14,3," "," "," "," ",17,14,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",05,"All Students",59,57,1," "," ",1," ",59,56,1,1," ",1," ",59,56,1,1," ",1," ",100,98,98
2011,00080050,Amherst,"Wildwood Elementary",05,"Low Income",17,16," "," "," ",1," ",17,15," ",1," ",1," ",17,16," "," "," ",1," ",100,94,100
2011,00080050,Amherst,"Wildwood Elementary",05,Hispanic/Latino,10,10," "," "," "," "," ",10,10," "," "," "," "," ",10,10," "," "," "," "," ",100,100,100
2011,00080050,Amherst,"Wildwood Elementary",05,White,33,32,1," "," "," "," ",33,32,1," "," "," "," ",33,31,1,1," "," "," ",100,100,97
2011,00080050,Amherst,"Wildwood Elementary",05,"Special Ed",11,10,1," "," "," "," ",11,9,1,1," "," "," ",11,10,1," "," "," "," ",100,91,100
2011,00080050,Amherst,"Wildwood Elementary",06,"All Students",71,66,2," "," "," ",3,72,64,4,1," ",1,2," "," "," "," "," "," "," ",100,99," "
2011,00080050,Amherst,"Wildwood Elementary",06,"Low Income",16,15," "," "," "," ",1,17,13,2,1," ",1," "," "," "," "," "," "," "," ",100,94," "
2011,00080050,Amherst,"Wildwood Elementary",06,White,43,39,2," "," "," ",2,43,39,2," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",06,"LEP/Formerly LEP",10,10," "," "," "," "," ",11,10," "," "," ",1," "," "," "," "," "," "," "," ",100,100," "
2011,00080050,Amherst,"Wildwood Elementary",06,"Special Ed",17,15,2," "," "," "," ",17,13,4," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090003,Andover,"Bancroft Elementary",03,"All Students",90,84,3," "," "," ",3,91,84,3," "," ",1,3," "," "," "," "," "," "," ",100,100," "
2011,00090003,Andover,"Bancroft Elementary",03,White,71,69,1," "," "," ",1,71,69,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00090003,Andover,"Bancroft Elementary",03,"Special Ed",16,13,3," "," "," "," ",16,13,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090003,Andover,"Bancroft Elementary",04,"All Students",87,83,1," "," ",2,1,87,83,1," "," ",2,1," "," "," "," "," "," "," ",100,100," "
2011,00090003,Andover,"Bancroft Elementary",04,White,73,71," "," "," ",1,1,73,71," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00090003,Andover,"Bancroft Elementary",04,"Special Ed",14,13,1," "," "," "," ",14,13,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090003,Andover,"Bancroft Elementary",05,"All Students",81,78,1," ",1," ",1,81,79,1," "," "," ",1,81,79,1," "," "," ",1,99,100,100
2011,00090003,Andover,"Bancroft Elementary",05,White,65,64," "," ",1," "," ",65,65," "," "," "," "," ",65,65," "," "," "," "," ",98,100,100
2011,00090003,Andover,"Bancroft Elementary",05,"Special Ed",20,19,1," "," "," "," ",20,19,1," "," "," "," ",20,19,1," "," "," "," ",100,100,100
2011,00090004,Andover,"High Plain Elementary",03,"All Students",96,93,2," "," "," ",1,96,93,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00090004,Andover,"High Plain Elementary",03,Asian,25,24,1," "," "," "," ",25,24,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090004,Andover,"High Plain Elementary",03,White,66,64,1," "," "," ",1,66,64,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00090004,Andover,"High Plain Elementary",03,"Special Ed",17,14,2," "," "," ",1,17,14,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00090004,Andover,"High Plain Elementary",04,"All Students",95,89,5," "," "," ",1,96,89,5," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00090004,Andover,"High Plain Elementary",04,Asian,14,14," "," "," "," "," ",15,14," "," "," ",1," "," "," "," "," "," "," "," ",100,100," "
2011,00090004,Andover,"High Plain Elementary",04,White,71,68,3," "," "," "," ",71,68,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090004,Andover,"High Plain Elementary",04,"Special Ed",25,20,5," "," "," "," ",25,20,5," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090004,Andover,"High Plain Elementary",05,"All Students",95,92," ",1," "," ",2,95,92," "," "," "," ",3,95,92," "," "," "," ",3,99,100,100
2011,00090004,Andover,"High Plain Elementary",05,Asian,18,17," "," "," "," ",1,18,17," "," "," "," ",1,18,17," "," "," "," ",1,100,100,100
2011,00090004,Andover,"High Plain Elementary",05,White,64,63," "," "," "," ",1,64,63," "," "," "," ",1,64,63," "," "," "," ",1,100,100,100
2011,00090004,Andover,"High Plain Elementary",05,"Special Ed",19,19," "," "," "," "," ",19,19," "," "," "," "," ",19,19," "," "," "," "," ",100,100,100
2011,00090010,Andover,"Henry C Sanborn Elem",03,"All Students",59,59," "," "," "," "," ",59,59," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090010,Andover,"Henry C Sanborn Elem",03,White,53,53," "," "," "," "," ",53,53," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090010,Andover,"Henry C Sanborn Elem",04,"All Students",65,61," "," "," ",1,3,65,61," "," "," ",1,3," "," "," "," "," "," "," ",100,100," "
2011,00090010,Andover,"Henry C Sanborn Elem",04,Asian,12,10," "," "," ",1,1,12,10," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,00090010,Andover,"Henry C Sanborn Elem",04,White,50,49," "," "," "," ",1,50,49," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00090010,Andover,"Henry C Sanborn Elem",04,"Special Ed",11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090010,Andover,"Henry C Sanborn Elem",05,"All Students",66,65," "," "," "," ",1,66,65," "," "," "," ",1,66,65," "," "," "," ",1,100,100,100
2011,00090010,Andover,"Henry C Sanborn Elem",05,White,56,56," "," "," "," "," ",56,56," "," "," "," "," ",56,56," "," "," "," "," ",100,100,100
2011,00090020,Andover,"South Elementary",03,"All Students",99,97,1," "," "," ",1,100,98," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00090020,Andover,"South Elementary",03,White,94,92,1," "," "," ",1,94,93," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00090020,Andover,"South Elementary",03,"Special Ed",15,14,1," "," "," "," ",15,15," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,00090020,Andover,"South Elementary",04,"All Students",117,115," "," "," "," ",2,117,115," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,00090020,Andover,"South Elementary",04,White,105,104," "," "," "," ",1,105,104," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00090020,Andover,"South Elementary",04,"Special Ed",19,18," "," "," "," ",1,19,18," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,00090020,Andover,"South Elementary",05,"All Students",98,96," ",1," ",1," ",98,96," ",1," ",1," ",98,95," ",1,1,1," ",99,99,98
