adminyear,grade,org_code,DistrictName,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2013,04,00050000,Agawam,"All Students",318,307,7,,1,3,,319,309,7,1,,2,,,,,,,,,100,100,
2013,04,00050000,Agawam,"Students with Disabilities",66,59,7,,,,,66,59,7,,,,,,,,,,,,100,100,
2013,04,00050000,Agawam,"ELL and Former ELL",27,24,,,,3,,28,25,,1,,2,,,,,,,,,100,96,
2013,04,00050000,Agawam,"Low Income",87,84,1,,,2,,88,85,1,1,,1,,,,,,,,,100,99,
2013,04,00050000,Agawam,"High Needs",138,128,7,,,3,,139,129,7,1,,2,,,,,,,,,100,99,
2013,04,00050000,Agawam,Hispanic/Latino,20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2013,04,00050000,Agawam,White,279,270,6,,1,2,,279,271,6,1,,1,,,,,,,,,100,100,
2013,04,00050000,Agawam,"Multi-Race (non-Hispanic/Latino)",10,10,,,,,,11,11,,,,,,,,,,,,,100,100,
2013,05,00050000,Agawam,"All Students",282,279,3,,,,,282,279,3,,,,,282,278,3,1,,,,100,100,100
2013,05,00050000,Agawam,"Students with Disabilities",46,43,3,,,,,46,43,3,,,,,46,43,3,,,,,100,100,100
2013,05,00050000,Agawam,"ELL and Former ELL",15,15,,,,,,15,15,,,,,,15,15,,,,,,100,100,100
2013,05,00050000,Agawam,"Low Income",92,92,,,,,,92,92,,,,,,92,92,,,,,,100,100,100
2013,05,00050000,Agawam,"High Needs",127,124,3,,,,,127,124,3,,,,,127,124,3,,,,,100,100,100
2013,05,00050000,Agawam,White,268,265,3,,,,,268,265,3,,,,,268,264,3,1,,,,100,100,100
2013,06,00050000,Agawam,"All Students",324,317,5,,,2,,324,315,5,1,1,2,,,,,,,,,100,99,
2013,06,00050000,Agawam,"Students with Disabilities",55,50,5,,,,,55,50,5,,,,,,,,,,,,100,100,
2013,06,00050000,Agawam,"Low Income",106,104,1,,,1,,106,104,1,,,1,,,,,,,,,100,100,
2013,06,00050000,Agawam,"High Needs",142,135,5,,,2,,142,134,5,1,,2,,,,,,,,,100,99,
2013,06,00050000,Agawam,Hispanic/Latino,20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2013,06,00050000,Agawam,White,292,286,5,,,1,,292,285,5,,1,1,,,,,,,,,100,100,
2013,07,00050000,Agawam,"All Students",300,294,5,,1,,,299,292,6,,1,,,,,,,,,,100,100,
2013,07,00050000,Agawam,"Students with Disabilities",40,35,5,,,,,40,34,6,,,,,,,,,,,,100,100,
2013,07,00050000,Agawam,"ELL and Former ELL",12,10,2,,,,,12,10,2,,,,,,,,,,,,100,100,
2013,07,00050000,Agawam,"Low Income",103,97,5,,1,,,103,98,5,,,,,,,,,,,,99,100,
2013,07,00050000,Agawam,"High Needs",122,116,5,,1,,,122,116,6,,,,,,,,,,,,99,100,
2013,07,00050000,Agawam,Hispanic/Latino,14,12,2,,,,,14,12,2,,,,,,,,,,,,100,100,
2013,07,00050000,Agawam,White,270,266,3,,1,,,269,264,4,,1,,,,,,,,,,100,100,
2013,08,00050000,Agawam,"All Students",354,344,8,2,,,,353,342,8,1,2,,,353,343,8,1,1,,,99,99,99
2013,08,00050000,Agawam,"Students with Disabilities",61,53,8,,,,,61,51,8,,2,,,61,52,8,,1,,,100,97,98
2013,08,00050000,Agawam,"ELL and Former ELL",13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2013,08,00050000,Agawam,"Low Income",102,98,3,1,,,,101,97,3,1,,,,101,97,3,1,,,,99,99,99
2013,08,00050000,Agawam,"High Needs",145,136,8,1,,,,144,133,8,1,2,,,144,134,8,1,1,,,99,98,99
2013,08,00050000,Agawam,Hispanic/Latino,15,14,1,,,,,15,13,1,,1,,,15,13,1,,1,,,100,93,93
2013,08,00050000,Agawam,White,326,317,7,2,,,,325,316,7,1,1,,,325,317,7,1,,,,99,99,100
2013,10,00050000,Agawam,"All Students",318,312,2,2,,2,,319,314,2,1,,2,,322,297,1,1,,2,21,99,100,100
2013,10,00050000,Agawam,"Students with Disabilities",42,39,2,1,,,,42,39,2,1,,,,42,35,1,1,,,5,98,98,98
2013,10,00050000,Agawam,"Low Income",76,74,1,,,1,,75,72,1,1,,1,,77,65,,,,1,11,100,99,100
2013,10,00050000,Agawam,"High Needs",108,103,2,1,,2,,107,102,2,1,,2,,109,91,1,1,,2,14,99,99,99
2013,10,00050000,Agawam,Hispanic/Latino,14,13,1,,,,,14,13,1,,,,,15,8,,,,,7,100,100,100
2013,10,00050000,Agawam,White,281,277,1,2,,1,,282,279,1,1,,1,,284,268,1,1,,1,13,99,100,100
2013,AL,00050000,Agawam,"All Students",2156,2109,33,4,2,8,,2156,2107,34,4,4,7,,957,918,12,3,1,2,21,100,100,100
2013,AL,00050000,Agawam,"Students with Disabilities",352,318,33,1,,,,352,315,34,1,2,,,149,130,12,1,1,,5,100,99,99
2013,AL,00050000,Agawam,"ELL and Former ELL",103,93,2,,,8,,104,93,2,2,,7,,32,30,,,,2,,100,98,100
2013,AL,00050000,Agawam,"Low Income",666,647,12,1,1,5,,665,646,12,3,,4,,270,254,3,1,,1,11,100,100,100
2013,AL,00050000,Agawam,"High Needs",908,864,33,2,1,8,,907,860,34,4,2,7,,380,349,12,2,1,2,14,100,99,99
2013,AL,00050000,Agawam,"African American",23,22,1,,,,,23,21,1,1,,,,11,10,,,,,1,100,96,100
2013,AL,00050000,Agawam,Asian,45,42,,,,3,,45,42,,,,3,,21,20,,,,1,,100,100,100
2013,AL,00050000,Agawam,Hispanic/Latino,105,101,4,,,,,105,100,4,,1,,,36,27,1,,1,,7,100,99,97
2013,AL,00050000,Agawam,White,1940,1901,28,4,2,5,,1939,1900,29,3,3,4,,877,849,11,3,,1,13,100,100,100
2013,AL,00050000,Agawam,"Multi-Race (non-Hispanic/Latino)",37,37,,,,,,38,38,,,,,,7,,,,,,,100,100,
2013,03,00070000,Amesbury,"All Students",182,179,3,,,,,182,178,3,,1,,,,,,,,,,100,99,
2013,03,00070000,Amesbury,"Students with Disabilities",33,30,3,,,,,33,29,3,,1,,,,,,,,,,100,97,
2013,03,00070000,Amesbury,"Low Income",45,44,1,,,,,45,43,1,,1,,,,,,,,,,100,98,
2013,03,00070000,Amesbury,"High Needs",64,61,3,,,,,64,60,3,,1,,,,,,,,,,100,98,
2013,03,00070000,Amesbury,White,174,171,3,,,,,174,170,3,,1,,,,,,,,,,100,99,
2013,04,00070000,Amesbury,"All Students",176,176,,,,,,176,175,1,,,,,,,,,,,,99,100,
2013,04,00070000,Amesbury,"Students with Disabilities",30,30,,,,,,30,29,1,,,,,,,,,,,,97,100,
2013,04,00070000,Amesbury,"Low Income",51,51,,,,,,51,50,1,,,,,,,,,,,,100,100,
2013,04,00070000,Amesbury,"High Needs",71,71,,,,,,71,70,1,,,,,,,,,,,,99,100,
2013,04,00070000,Amesbury,Hispanic/Latino,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,04,00070000,Amesbury,White,155,155,,,,,,155,154,1,,,,,,,,,,,,99,100,
2013,05,00070000,Amesbury,"All Students",182,181,1,,,,,182,180,1,,1,,,182,180,1,,1,,,100,99,99
2013,05,00070000,Amesbury,"Students with Disabilities",40,39,1,,,,,40,38,1,,1,,,40,38,1,,1,,,100,98,98
2013,05,00070000,Amesbury,"Low Income",34,33,1,,,,,34,32,1,,1,,,34,32,1,,1,,,100,97,97
2013,05,00070000,Amesbury,"High Needs",56,55,1,,,,,56,54,1,,1,,,56,54,1,,1,,,100,98,98
2013,05,00070000,Amesbury,White,169,168,1,,,,,169,167,1,,1,,,169,167,1,,1,,,100,99,99
2013,06,00070000,Amesbury,"All Students",191,185,6,,,,,191,184,6,1,,,,,,,,,,,100,99,
2013,06,00070000,Amesbury,"Students with Disabilities",42,36,6,,,,,42,36,6,,,,,,,,,,,,100,100,
2013,06,00070000,Amesbury,"Low Income",52,52,,,,,,52,51,,1,,,,,,,,,,,100,98,
2013,06,00070000,Amesbury,"High Needs",77,71,6,,,,,77,70,6,1,,,,,,,,,,,100,99,
2013,06,00070000,Amesbury,White,172,168,4,,,,,172,167,4,1,,,,,,,,,,,100,99,
2013,07,00070000,Amesbury,"All Students",173,166,4,2,1,,,173,168,4,,1,,,,,,,,,,98,99,
2013,07,00070000,Amesbury,"Students with Disabilities",35,30,4,1,,,,35,30,4,,1,,,,,,,,,,97,97,
2013,07,00070000,Amesbury,"Low Income",39,37,,2,,,,39,38,,,1,,,,,,,,,,95,97,
2013,07,00070000,Amesbury,"High Needs",64,58,4,2,,,,64,59,4,,1,,,,,,,,,,97,98,
2013,07,00070000,Amesbury,White,162,156,4,1,1,,,162,157,4,,1,,,,,,,,,,99,99,
2013,08,00070000,Amesbury,"All Students",201,194,5,,2,,,201,192,5,1,3,,,199,189,5,1,4,,,99,98,97
2013,08,00070000,Amesbury,"Students with Disabilities",40,35,5,,,,,40,34,5,,1,,,40,34,5,,1,,,100,98,98
2013,08,00070000,Amesbury,"Low Income",59,58,1,,,,,59,58,1,,,,,58,56,1,,1,,,100,100,98
2013,08,00070000,Amesbury,"High Needs",77,72,5,,,,,77,71,5,,1,,,76,69,5,,2,,,100,99,97
2013,08,00070000,Amesbury,White,190,183,5,,2,,,190,182,5,1,2,,,188,179,5,1,3,,,99,98,98
2013,10,00070000,Amesbury,"All Students",143,138,1,4,,,,144,141,1,2,,,,143,128,1,1,,,13,97,99,99
2013,10,00070000,Amesbury,"Students with Disabilities",25,22,1,2,,,,25,23,1,1,,,,25,21,1,,,,3,92,96,100
2013,10,00070000,Amesbury,"Low Income",30,29,1,,,,,31,30,1,,,,,31,25,1,,,,5,100,100,100
2013,10,00070000,Amesbury,"High Needs",47,43,1,3,,,,48,45,1,2,,,,48,40,1,1,,,6,94,96,98
2013,10,00070000,Amesbury,White,136,132,1,3,,,,137,135,1,1,,,,136,125,1,,,,10,98,99,100
2013,AL,00070000,Amesbury,"All Students",1248,1219,20,6,3,,,1249,1218,21,4,6,,,524,497,7,2,5,,13,99,99,99
2013,AL,00070000,Amesbury,"Students with Disabilities",245,222,20,3,,,,245,219,21,1,4,,,105,93,7,,2,,3,98,98,98
2013,AL,00070000,Amesbury,"Low Income",310,304,4,2,,,,311,302,5,1,3,,,123,113,3,,2,,5,99,99,98
2013,AL,00070000,Amesbury,"High Needs",456,431,20,5,,,,457,429,21,3,4,,,180,163,7,1,3,,6,99,98,98
2013,AL,00070000,Amesbury,"African American",11,11,,,,,,11,11,,,,,,4,,,,,,,100,100,
2013,AL,00070000,Amesbury,Hispanic/Latino,42,39,2,1,,,,42,39,2,,1,,,14,12,,,1,,1,98,98,93
2013,AL,00070000,Amesbury,White,1158,1133,18,4,3,,,1159,1132,19,3,5,,,493,471,7,1,4,,10,99,99,99
2013,AL,00070000,Amesbury,"Multi-Race (non-Hispanic/Latino)",28,28,,,,,,28,28,,,,,,10,9,,,,,1,100,100,100
2013,03,00080000,Amherst,"All Students",167,163,2,,,2,,166,162,2,,,2,,,,,,,,,100,100,
2013,03,00080000,Amherst,"Students with Disabilities",32,30,2,,,,,32,30,2,,,,,,,,,,,,100,100,
2013,03,00080000,Amherst,"ELL and Former ELL",28,26,,,,2,,27,25,,,,2,,,,,,,,,100,100,
2013,03,00080000,Amherst,"Low Income",59,57,1,,,1,,58,56,1,,,1,,,,,,,,,100,100,
2013,03,00080000,Amherst,"High Needs",79,75,2,,,2,,78,74,2,,,2,,,,,,,,,100,100,
2013,03,00080000,Amherst,"African American",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2013,03,00080000,Amherst,Asian,22,21,,,,1,,21,20,,,,1,,,,,,,,,100,100,
2013,03,00080000,Amherst,Hispanic/Latino,24,22,1,,,1,,24,22,1,,,1,,,,,,,,,100,100,
2013,03,00080000,Amherst,White,101,100,1,,,,,101,100,1,,,,,,,,,,,,100,100,
2013,04,00080000,Amherst,"All Students",181,175,2,,1,3,,181,176,2,,,3,,,,,,,,,99,100,
2013,04,00080000,Amherst,"Students with Disabilities",40,38,2,,,,,40,38,2,,,,,,,,,,,,100,100,
2013,04,00080000,Amherst,"ELL and Former ELL",36,33,,,,3,,36,33,,,,3,,,,,,,,,100,100,
2013,04,00080000,Amherst,"Low Income",66,61,1,,1,3,,66,62,1,,,3,,,,,,,,,98,100,
2013,04,00080000,Amherst,"High Needs",87,81,2,,1,3,,87,82,2,,,3,,,,,,,,,99,100,
2013,04,00080000,Amherst,"African American",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2013,04,00080000,Amherst,Asian,22,19,1,,,2,,22,19,1,,,2,,,,,,,,,100,100,
2013,04,00080000,Amherst,Hispanic/Latino,33,32,,,,1,,33,32,,,,1,,,,,,,,,100,100,
2013,04,00080000,Amherst,White,95,94,,,1,,,94,94,,,,,,,,,,,,,99,100,
2013,04,00080000,Amherst,"Multi-Race (non-Hispanic/Latino)",14,13,1,,,,,14,13,1,,,,,,,,,,,,100,100,
2013,05,00080000,Amherst,"All Students",171,166,4,,,1,,171,166,4,1,,,,171,167,3,1,,,,100,99,99
2013,05,00080000,Amherst,"Students with Disabilities",36,32,4,,,,,36,32,4,,,,,36,33,3,,,,,100,100,100
2013,05,00080000,Amherst,"ELL and Former ELL",24,22,1,,,1,,24,22,1,1,,,,24,22,1,1,,,,100,96,96
2013,05,00080000,Amherst,"Low Income",65,62,2,,,1,,65,62,2,1,,,,65,63,1,1,,,,100,98,98
2013,05,00080000,Amherst,"High Needs",81,76,4,,,1,,81,76,4,1,,,,81,77,3,1,,,,100,99,99
2013,05,00080000,Amherst,"African American",13,12,,,,1,,13,12,,1,,,,13,12,,1,,,,100,92,92
2013,05,00080000,Amherst,Asian,20,19,1,,,,,20,19,1,,,,,20,19,1,,,,,100,100,100
2013,05,00080000,Amherst,Hispanic/Latino,33,32,1,,,,,33,32,1,,,,,33,32,1,,,,,100,100,100
2013,05,00080000,Amherst,White,88,86,2,,,,,88,86,2,,,,,88,87,1,,,,,100,100,100
2013,05,00080000,Amherst,"Multi-Race (non-Hispanic/Latino)",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2013,06,00080000,Amherst,"All Students",185,180,3,,,2,,185,179,3,,1,2,,,,,,,,,99,99,
2013,06,00080000,Amherst,"Students with Disabilities",40,37,3,,,,,40,37,3,,,,,,,,,,,,100,100,
2013,06,00080000,Amherst,"ELL and Former ELL",26,25,,,,1,,26,25,,,,1,,,,,,,,,96,100,
2013,06,00080000,Amherst,"Low Income",62,60,2,,,,,62,60,2,,,,,,,,,,,,98,100,
2013,06,00080000,Amherst,"High Needs",86,82,3,,,1,,86,82,3,,,1,,,,,,,,,99,100,
2013,06,00080000,Amherst,"African American",18,17,,,,1,,18,17,,,,1,,,,,,,,,100,100,
2013,06,00080000,Amherst,Asian,24,24,,,,,,24,24,,,,,,,,,,,,,96,100,
2013,06,00080000,Amherst,Hispanic/Latino,31,30,1,,,,,31,30,1,,,,,,,,,,,,100,100,
2013,06,00080000,Amherst,White,101,98,2,,,1,,101,97,2,,1,1,,,,,,,,,100,99,
2013,06,00080000,Amherst,"Multi-Race (non-Hispanic/Latino)",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,AL,00080000,Amherst,"All Students",704,684,11,,1,8,,703,683,11,1,1,7,,171,167,3,1,,,,100,100,99
2013,AL,00080000,Amherst,"Students with Disabilities",148,137,11,,,,,148,137,11,,,,,36,33,3,,,,,100,100,100
2013,AL,00080000,Amherst,"ELL and Former ELL",114,106,1,,,7,,113,105,1,1,,6,,24,22,1,1,,,,99,99,96
2013,AL,00080000,Amherst,"Low Income",252,240,6,,1,5,,251,240,6,1,,4,,65,63,1,1,,,,99,100,98
2013,AL,00080000,Amherst,"High Needs",333,314,11,,1,7,,332,314,11,1,,6,,81,77,3,1,,,,99,100,99
2013,AL,00080000,Amherst,"African American",60,58,,,,2,,60,58,,1,,1,,13,12,,1,,,,100,98,92
2013,AL,00080000,Amherst,Asian,88,83,2,,,3,,87,82,2,,,3,,20,19,1,,,,,99,100,100
2013,AL,00080000,Amherst,Hispanic/Latino,121,116,3,,,2,,121,116,3,,,2,,33,32,1,,,,,100,100,100
2013,AL,00080000,Amherst,White,385,378,5,,1,1,,384,377,5,,1,1,,88,87,1,,,,,100,100,100
2013,AL,00080000,Amherst,"Multi-Race (non-Hispanic/Latino)",46,45,1,,,,,46,45,1,,,,,16,16,,,,,,100,100,100
2013,03,00090000,Andover,"All Students",471,465,6,,,,,471,464,7,,,,,,,,,,,,100,100,
2013,03,00090000,Andover,"Students with Disabilities",89,83,6,,,,,89,82,7,,,,,,,,,,,,100,100,
2013,03,00090000,Andover,"ELL and Former ELL",25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2013,03,00090000,Andover,"Low Income",35,34,1,,,,,35,34,1,,,,,,,,,,,,100,100,
2013,03,00090000,Andover,"High Needs",133,127,6,,,,,133,126,7,,,,,,,,,,,,100,100,
2013,03,00090000,Andover,Asian,78,75,3,,,,,78,75,3,,,,,,,,,,,,100,100,
2013,03,00090000,Andover,Hispanic/Latino,29,29,,,,,,29,29,,,,,,,,,,,,,100,100,
2013,03,00090000,Andover,White,344,341,3,,,,,344,340,4,,,,,,,,,,,,100,100,
2013,03,00090000,Andover,"Multi-Race (non-Hispanic/Latino)",14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2013,04,00090000,Andover,"All Students",527,518,7,1,1,,,530,523,7,,,,,,,,,,,,100,100,
2013,04,00090000,Andover,"Students with Disabilities",83,76,7,,,,,83,76,7,,,,,,,,,,,,100,100,
2013,04,00090000,Andover,"ELL and Former ELL",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2013,04,00090000,Andover,"Low Income",24,20,4,,,,,24,20,4,,,,,,,,,,,,100,100,
2013,04,00090000,Andover,"High Needs",105,98,7,,,,,105,98,7,,,,,,,,,,,,100,100,
2013,04,00090000,Andover,Asian,88,87,1,,,,,89,88,1,,,,,,,,,,,,100,100,
2013,04,00090000,Andover,Hispanic/Latino,24,21,3,,,,,24,21,3,,,,,,,,,,,,100,100,
2013,04,00090000,Andover,White,400,395,3,1,1,,,402,399,3,,,,,,,,,,,,100,100,
2013,05,00090000,Andover,"All Students",517,509,8,,,,,517,510,7,,,,,517,510,7,,,,,100,100,100
2013,05,00090000,Andover,"Students with Disabilities",99,91,8,,,,,99,92,7,,,,,99,92,7,,,,,100,100,100
2013,05,00090000,Andover,"ELL and Former ELL",14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2013,05,00090000,Andover,"Low Income",45,43,2,,,,,45,43,2,,,,,45,43,2,,,,,100,100,100
2013,05,00090000,Andover,"High Needs",129,121,8,,,,,129,122,7,,,,,129,122,7,,,,,100,100,100
2013,05,00090000,Andover,Asian,59,56,3,,,,,59,56,3,,,,,59,56,3,,,,,100,100,100
2013,05,00090000,Andover,Hispanic/Latino,21,20,1,,,,,21,20,1,,,,,21,20,1,,,,,100,100,100
2013,05,00090000,Andover,White,416,412,4,,,,,416,413,3,,,,,416,413,3,,,,,100,100,100
2013,05,00090000,Andover,"Multi-Race (non-Hispanic/Latino)",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2013,06,00090000,Andover,"All Students",517,507,6,3,,1,,519,509,6,1,2,1,,,,,,,,,99,99,
2013,06,00090000,Andover,"Students with Disabilities",95,89,6,,,,,95,87,6,1,1,,,,,,,,,,100,98,
2013,06,00090000,Andover,"Low Income",30,29,1,,,,,30,29,1,,,,,,,,,,,,100,100,
2013,06,00090000,Andover,"High Needs",114,106,6,1,,1,,114,105,6,1,1,1,,,,,,,,,99,98,
2013,06,00090000,Andover,Asian,60,60,,,,,,60,60,,,,,,,,,,,,,100,100,
2013,06,00090000,Andover,Hispanic/Latino,20,18,1,1,,,,20,18,1,,1,,,,,,,,,,95,95,
2013,06,00090000,Andover,White,415,408,4,2,,1,,417,410,4,1,1,1,,,,,,,,,100,100,
2013,06,00090000,Andover,"Multi-Race (non-Hispanic/Latino)",16,15,1,,,,,16,15,1,,,,,,,,,,,,100,100,
2013,07,00090000,Andover,"All Students",484,481,2,,1,,,488,486,2,,,,,,,,,,,,100,100,
2013,07,00090000,Andover,"Students with Disabilities",92,89,2,,1,,,94,92,2,,,,,,,,,,,,99,100,
2013,07,00090000,Andover,"ELL and Former ELL",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,07,00090000,Andover,"Low Income",26,25,1,,,,,27,26,1,,,,,,,,,,,,100,100,
2013,07,00090000,Andover,"High Needs",113,110,2,,1,,,116,114,2,,,,,,,,,,,,99,100,
2013,07,00090000,Andover,Asian,63,63,,,,,,64,64,,,,,,,,,,,,,100,100,
2013,07,00090000,Andover,Hispanic/Latino,24,23,1,,,,,25,24,1,,,,,,,,,,,,100,100,
2013,07,00090000,Andover,White,384,382,1,,1,,,386,385,1,,,,,,,,,,,,100,100,
2013,08,00090000,Andover,"All Students",554,544,5,1,2,2,,552,540,7,,4,1,,552,541,6,2,2,1,,99,99,99
2013,08,00090000,Andover,"Students with Disabilities",90,85,5,,,,,91,84,7,,,,,91,85,6,,,,,100,100,100
2013,08,00090000,Andover,"ELL and Former ELL",10,8,,,1,1,,10,8,,,1,1,,10,8,,1,,1,,90,90,90
2013,08,00090000,Andover,"Low Income",35,34,,,1,,,35,34,,,1,,,35,34,,1,,,,97,97,97
2013,08,00090000,Andover,"High Needs",117,110,5,,1,1,,118,109,7,,1,1,,118,110,6,1,,1,,99,99,99
2013,08,00090000,Andover,Asian,60,58,,1,1,,,60,58,,,2,,,60,58,,2,,,,97,97,97
2013,08,00090000,Andover,Hispanic/Latino,30,30,,,,,,29,29,,,,,,29,29,,,,,,100,100,100
2013,08,00090000,Andover,White,442,435,4,,1,2,,442,433,6,,2,1,,442,434,5,,2,1,,100,100,100
2013,08,00090000,Andover,"Multi-Race (non-Hispanic/Latino)",12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2013,10,00090000,Andover,"All Students",445,435,2,8,,,,445,435,2,7,1,,,445,423,1,3,,,18,98,98,99
2013,10,00090000,Andover,"Students with Disabilities",61,54,2,5,,,,61,56,2,3,,,,61,53,1,1,,,6,92,95,98
2013,10,00090000,Andover,"Low Income",34,32,,2,,,,34,32,,2,,,,34,29,,,,,5,94,94,100
2013,10,00090000,Andover,"High Needs",87,79,2,6,,,,87,81,2,4,,,,87,75,1,1,,,10,93,95,99
2013,10,00090000,Andover,Asian,56,56,,,,,,56,56,,,,,,56,52,,,,,4,100,100,100
2013,10,00090000,Andover,Hispanic/Latino,22,22,,,,,,22,22,,,,,,22,17,,,,,5,100,100,100
2013,10,00090000,Andover,White,351,341,2,8,,,,351,341,2,7,1,,,351,339,1,2,,,9,98,98,99
2013,10,00090000,Andover,"Multi-Race (non-Hispanic/Latino)",10,10,,,,,,10,10,,,,,,10,9,,1,,,,100,100,90
2013,AL,00090000,Andover,"All Students",3515,3459,36,13,4,3,,3522,3467,38,8,7,2,,1514,1474,14,5,2,1,18,100,100,100
2013,AL,00090000,Andover,"Students with Disabilities",609,567,36,5,1,,,612,569,38,4,1,,,251,230,14,1,,,6,99,99,100
2013,AL,00090000,Andover,"ELL and Former ELL",88,84,,1,1,2,,88,85,,,1,2,,27,23,,1,,1,2,98,99,96
2013,AL,00090000,Andover,"Low Income",229,217,9,2,1,,,230,218,9,2,1,,,114,106,2,1,,,5,99,99,99
2013,AL,00090000,Andover,"High Needs",798,751,36,7,2,2,,802,755,38,5,2,2,,334,307,14,2,,1,10,99,99,99
2013,AL,00090000,Andover,"African American",41,40,1,,,,,41,40,1,,,,,23,22,1,,,,,100,100,100
2013,AL,00090000,Andover,Asian,464,455,7,1,1,,,466,457,7,,2,,,175,166,3,2,,,4,100,100,99
2013,AL,00090000,Andover,Hispanic/Latino,170,163,6,1,,,,170,163,6,,1,,,72,66,1,,,,5,99,99,100
2013,AL,00090000,Andover,White,2752,2714,21,11,3,3,,2758,2721,23,8,4,2,,1209,1186,9,2,2,1,9,99,100,100
2013,AL,00090000,Andover,"Multi-Race (non-Hispanic/Latino)",80,79,1,,,,,80,79,1,,,,,32,31,,1,,,,100,100,97
2013,03,00100000,Arlington,"All Students",414,398,4,2,,10,,415,398,4,2,1,10,,,,,,,,,98,99,
2013,03,00100000,Arlington,"Students with Disabilities",54,48,4,2,,,,54,48,4,2,,,,,,,,,,,96,96,
2013,03,00100000,Arlington,"ELL and Former ELL",35,29,,1,,5,,35,29,,1,,5,,,,,,,,,83,97,
2013,03,00100000,Arlington,"Low Income",53,50,2,,,1,,54,51,2,,,1,,,,,,,,,96,100,
2013,03,00100000,Arlington,"High Needs",113,101,4,2,,6,,114,102,4,2,,6,,,,,,,,,94,98,
2013,03,00100000,Arlington,"African American",11,11,,,,,,11,11,,,,,,,,,,,,,91,100,
2013,03,00100000,Arlington,Asian,48,43,,1,,4,,48,43,,1,,4,,,,,,,,,94,98,
2013,03,00100000,Arlington,Hispanic/Latino,22,21,,1,,,,22,21,,1,,,,,,,,,,,95,95,
2013,03,00100000,Arlington,White,308,301,4,,,3,,308,300,4,,1,3,,,,,,,,,99,100,
2013,03,00100000,Arlington,"Multi-Race (non-Hispanic/Latino)",24,22,,,,2,,25,23,,,,2,,,,,,,,,100,100,
2013,04,00100000,Arlington,"All Students",425,414,5,,1,5,,424,414,5,,,5,,,,,,,,,100,100,
2013,04,00100000,Arlington,"Students with Disabilities",72,67,5,,,,,72,67,5,,,,,,,,,,,,100,100,
2013,04,00100000,Arlington,"ELL and Former ELL",26,20,2,,,4,,26,20,2,,,4,,,,,,,,,100,100,
2013,04,00100000,Arlington,"Low Income",48,44,3,,,1,,48,44,3,,,1,,,,,,,,,100,100,
2013,04,00100000,Arlington,"High Needs",116,106,5,,,5,,116,106,5,,,5,,,,,,,,,100,100,
2013,04,00100000,Arlington,"African American",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2013,04,00100000,Arlington,Asian,33,29,1,,,3,,33,29,1,,,3,,,,,,,,,100,100,
2013,04,00100000,Arlington,Hispanic/Latino,24,23,1,,,,,24,23,1,,,,,,,,,,,,100,100,
2013,04,00100000,Arlington,White,342,336,3,,1,2,,341,336,3,,,2,,,,,,,,,100,100,
2013,04,00100000,Arlington,"Multi-Race (non-Hispanic/Latino)",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2013,05,00100000,Arlington,"All Students",387,380,5,,,2,,387,374,8,2,1,2,,387,378,5,2,,2,,98,99,99
2013,05,00100000,Arlington,"Students with Disabilities",59,54,5,,,,,59,50,8,,1,,,59,54,5,,,,,98,98,100
2013,05,00100000,Arlington,"ELL and Former ELL",29,28,,,,1,,29,27,1,,,1,,29,28,,,,1,,79,100,100
2013,05,00100000,Arlington,"Low Income",52,50,2,,,,,52,48,3,,1,,,52,51,1,,,,,94,98,100
2013,05,00100000,Arlington,"High Needs",107,101,5,,,1,,107,97,8,,1,1,,107,101,5,,,1,,94,99,100
2013,05,00100000,Arlington,"African American",10,8,1,,,1,,10,8,1,,,1,,10,9,,,,1,,100,100,100
2013,05,00100000,Arlington,Asian,41,40,,,,1,,41,40,,,,1,,41,40,,,,1,,93,100,100
2013,05,00100000,Arlington,Hispanic/Latino,19,19,,,,,,19,18,1,,,,,19,19,,,,,,89,100,100
2013,05,00100000,Arlington,White,305,301,4,,,,,305,296,6,2,1,,,305,298,5,2,,,,100,99,99
2013,05,00100000,Arlington,"Multi-Race (non-Hispanic/Latino)",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
