adminyear,grade,org_code,DistrictName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2008,08,00050000,Agawam,SCI,349,,,0.96,0.95,0.91,0.78,0.79,0.32,0.7,0.7,0.58,0.58,0.69,0.89,0.43,0.69,0.67,0.6,0.59,2.75,2.52,0.93,0.46,0.61,0.62,0.81,0.77,0.71,0.95,0.75,0.7,0.25,0.7,0.74,0.38,0.71,0.16,0.72,1.58,1.96,2.43,,,,,,
2008,10,00050000,Agawam,ELA,333,6.84,6.92,0.9,0.96,0.98,0.89,0.94,0.69,0.82,2.49,0.9,0.7,0.65,0.48,0.83,0.83,0.86,0.76,0.65,2.48,0.86,0.87,0.71,0.77,0.71,0.8,0.86,0.59,2.49,0.94,0.49,0.8,0.77,0.73,0.69,0.79,2.46,0.65,0.94,0.75,0.73,0.77,,,,,
2008,10,00050000,Agawam,MATH,331,,,0.8,0.85,0.8,0.63,0.75,0.64,0.77,0.58,0.71,0.61,0.65,0.55,0.69,0.7,0.8,0.75,1.72,0.68,0.77,2.27,2.5,0.8,0.77,0.76,0.95,0.59,0.63,0.67,0.63,0.69,3.12,0.38,0.82,0.47,0.72,0.59,0.55,0.75,0.88,0.76,2.61,2.9,,,
2008,HS,00050000,Agawam,BIO,56,,,0.77,0.2,0.21,0.21,0.5,0.38,0.5,0.36,0.29,0.36,0.25,0.52,0.66,0.43,0.48,0.41,0.38,0.52,0.46,0.48,0.36,0.59,1.07,0.55,0.38,0.61,0.23,0.61,0.32,0.32,0.32,0.82,0.18,0.41,0.36,0.48,0.55,0.34,0.14,0.46,0.32,0.14,0.52,0.8,0.93
2008,HS,00050000,Agawam,PHY,339,,,0.65,0.81,0.8,0.45,0.64,0.48,0.8,0.84,0.26,0.53,0.2,2.53,0.56,0.72,0.64,0.69,0.52,0.39,0.38,0.47,0.76,0.4,1.97,0.92,0.28,0.57,0.76,0.55,0.68,0.8,0.82,1.41,0.77,0.46,0.47,0.56,0.32,0.76,0.63,0.33,0.48,0.4,0.88,2.85,2.14
2008,03,00070000,Amesbury,ELA,190,,,0.75,0.77,0.83,0.79,0.92,0.91,0.87,0.87,0.77,0.91,0.75,0.95,0.82,0.9,0.84,0.62,0.73,0.86,0.93,0.81,1.57,0.67,0.78,0.83,0.82,0.9,0.94,0.93,0.87,0.91,0.92,0.92,0.75,1.75,0.93,0.84,0.76,0.74,0.7,0.69,0.7,0.86,,,
2008,03,00070000,Amesbury,MATH,190,,,0.94,0.78,0.94,0.85,0.86,0.87,1.59,0.77,0.87,0.84,0.82,0.74,0.8,0.8,0.92,1.17,0.92,0.93,0.77,0.97,0.86,0.85,1.45,0.92,0.91,0.87,0.9,0.39,0.7,1.13,0.9,0.96,0.92,0.67,1.35,,,,,,,,,,
2008,04,00070000,Amesbury,ELA,170,7.14,6.9,0.92,0.84,0.8,0.88,0.76,0.89,0.84,1.62,0.88,0.86,0.81,0.63,0.75,0.82,0.69,0.71,1.61,0.93,0.92,0.81,0.81,0.82,0.86,0.85,0.85,1.54,0.74,0.78,0.89,0.82,0.79,0.84,0.92,0.88,1.89,0.91,0.89,0.76,0.81,0.88,,,,,
2008,04,00070000,Amesbury,MATH,171,,,0.96,0.92,0.94,0.92,0.85,0.94,0.47,0.84,0.83,2.55,0.88,0.45,1.84,0.81,0.81,0.54,1.8,0.91,0.79,0.77,0.95,0.72,0.74,0.87,0.76,0.82,2.37,0.75,0.66,0.25,1.74,0.89,0.91,0.77,0.72,0.8,0.78,0.86,0.84,,,,,,
2008,05,00070000,Amesbury,ELA,170,,,0.88,0.85,0.86,0.83,0.72,0.73,0.94,2.05,0.78,0.87,0.78,0.83,0.82,0.78,0.55,0.72,0.86,1.93,0.89,0.82,0.69,0.76,0.8,0.85,0.73,0.86,2.13,0.82,0.82,0.9,0.76,0.94,0.95,0.91,2.07,0.8,0.79,0.89,0.93,0.74,,,,,
2008,05,00070000,Amesbury,MATH,170,,,0.92,0.89,0.92,0.86,0.78,0.84,0.73,0.41,0.74,2.27,0.68,0.73,2.74,0.79,0.65,0.72,1.95,0.88,0.87,0.81,0.71,0.44,0.56,0.65,0.71,0.77,1.28,0.87,0.81,0.49,2.07,0.77,0.5,0.48,0.57,0.68,0.72,0.68,0.64,,,,,,
2008,05,00070000,Amesbury,SCI,170,,,0.95,0.86,0.86,0.78,0.78,0.79,0.81,0.88,0.78,0.79,0.61,0.71,0.47,0.84,0.36,0.52,0.92,2.54,0.97,0.89,0.76,0.93,0.77,0.75,0.62,0.91,0.68,0.91,0.84,0.61,0.86,0.68,0.91,0.9,0.77,0.93,2.71,1.92,2.65,,,,,,
2008,06,00070000,Amesbury,ELA,185,,,0.77,0.83,0.94,0.85,0.78,0.82,0.77,2.45,0.85,0.77,0.9,0.79,0.76,0.75,0.81,0.77,0.72,2.18,0.4,0.81,0.75,0.8,0.81,0.81,0.83,0.79,1.86,0.91,0.79,0.68,0.86,0.7,0.72,0.83,2.15,0.85,0.95,0.75,0.84,0.86,,,,,
2008,06,00070000,Amesbury,MATH,182,,,0.9,0.9,0.71,0.86,0.75,0.79,0.58,0.54,0.58,2.86,0.68,0.9,2.36,0.75,0.73,0.67,2.57,0.9,0.91,0.82,0.81,0.71,0.7,0.87,0.64,0.74,2.66,0.57,0.59,0.55,1.65,0.73,0.7,0.6,0.7,0.65,0.84,0.61,0.81,,,,,,
2008,07,00070000,Amesbury,ELA,172,7.32,7.16,0.92,0.93,0.98,0.72,0.83,0.98,0.9,2.35,0.88,0.97,0.74,0.92,0.8,0.85,0.78,0.82,2.01,0.8,0.81,0.76,0.91,0.73,0.89,0.97,0.78,2.07,0.73,0.65,0.9,0.82,0.76,0.8,0.91,0.92,2.37,0.92,0.77,0.83,0.9,0.77,,,,,
2008,07,00070000,Amesbury,MATH,172,,,0.88,0.94,0.35,0.51,0.76,0.76,0.56,0.78,3.24,0.85,0.46,0.85,0.81,0.56,0.85,0.72,0.75,0.69,0.72,0.77,0.76,2.55,0.92,0.85,0.65,0.64,0.73,2.27,3.06,0.6,0.87,0.64,0.6,0.78,0.83,0.68,0.52,0.79,2.42,,,,,,
2008,08,00070000,Amesbury,ELA,178,,,0.89,0.72,0.91,0.84,0.79,0.87,0.85,0.76,2.3,0.82,0.87,0.9,0.6,0.87,0.71,0.82,0.78,0.9,2.19,0.94,0.85,0.7,0.83,0.67,0.82,0.72,0.65,2.03,0.96,0.87,0.94,0.77,0.69,0.71,0.94,2.24,0.72,0.81,0.78,0.7,,,,,
2008,08,00070000,Amesbury,MATH,180,,,0.89,0.87,0.44,0.81,0.68,0.59,0.87,0.62,2.16,0.77,0.53,0.56,0.87,0.46,0.59,0.74,0.73,0.56,0.41,0.3,0.78,2.45,0.81,0.69,0.6,0.87,0.39,2.61,2.11,0.81,0.72,0.44,0.84,0.67,0.75,0.86,0.79,0.69,2.54,,,,,,
2008,08,00070000,Amesbury,SCI,180,,,0.97,0.94,0.96,0.84,0.83,0.42,0.73,0.75,0.58,0.62,0.69,0.87,0.36,0.63,0.66,0.63,0.54,2.29,2.43,0.92,0.47,0.54,0.71,0.87,0.81,0.7,0.94,0.69,0.73,0.27,0.7,0.7,0.58,0.59,0.29,0.78,1.95,2.33,2.27,,,,,,
2008,10,00070000,Amesbury,ELA,181,7.15,7.02,0.91,0.91,0.99,0.91,0.93,0.67,0.81,2.7,0.9,0.69,0.75,0.56,0.83,0.86,0.88,0.77,0.66,2.66,0.9,0.91,0.77,0.8,0.67,0.78,0.87,0.64,2.75,0.95,0.52,0.69,0.76,0.78,0.76,0.73,2.62,0.63,0.94,0.83,0.77,0.8,,,,,
2008,10,00070000,Amesbury,MATH,185,,,0.78,0.83,0.76,0.61,0.66,0.67,0.76,0.55,0.77,0.67,0.65,0.75,0.68,0.73,0.81,0.73,2.41,0.68,0.81,2.3,2.63,0.69,0.81,0.72,0.9,0.48,0.65,0.59,0.66,0.66,3.09,0.37,0.8,0.55,0.68,0.61,0.64,0.73,0.85,0.75,2.43,2.9,,,
2008,HS,00070000,Amesbury,BIO,174,,,0.88,0.79,0.42,0.3,0.72,0.6,0.83,0.62,0.49,0.67,0.43,0.76,0.84,0.47,0.82,0.74,0.6,0.83,0.78,0.89,0.53,0.93,2.62,0.83,0.53,0.9,0.33,0.86,0.83,0.82,0.55,2.6,0.56,0.79,0.68,0.76,0.72,0.49,0.63,0.79,0.74,0.63,0.89,1.89,2.61
2008,03,00080000,Amherst,ELA,195,,,0.69,0.82,0.86,0.73,0.87,0.88,0.79,0.72,0.72,0.85,0.72,0.85,0.8,0.87,0.77,0.72,0.72,0.92,0.87,0.81,1.65,0.69,0.82,0.78,0.88,0.9,0.92,0.82,0.87,0.85,0.92,0.88,0.68,1.87,0.9,0.78,0.72,0.63,0.62,0.68,0.71,0.83,,,
2008,03,00080000,Amherst,MATH,195,,,0.78,0.85,0.89,0.77,0.79,0.69,1.47,0.77,0.79,0.67,0.78,0.71,0.79,0.69,0.89,0.79,0.92,0.83,0.68,0.89,0.82,0.87,1.37,0.76,0.87,0.78,0.86,0.59,0.69,1.03,0.83,0.9,0.88,0.65,1.2,,,,,,,,,,
2008,04,00080000,Amherst,ELA,186,6.59,6.38,0.87,0.85,0.81,0.91,0.81,0.88,0.78,1.81,0.94,0.88,0.84,0.67,0.84,0.87,0.81,0.82,1.83,0.96,0.92,0.8,0.92,0.81,0.87,0.88,0.86,2.02,0.76,0.8,0.93,0.86,0.86,0.85,0.89,0.91,2.18,0.91,0.91,0.81,0.78,0.82,,,,,
2008,04,00080000,Amherst,MATH,187,,,0.95,0.89,0.92,0.9,0.83,0.94,0.57,0.75,0.81,2.66,0.84,0.51,1.89,0.73,0.9,0.61,2.06,0.92,0.8,0.87,0.92,0.74,0.67,0.91,0.88,0.86,2.67,0.74,0.74,0.42,2.41,0.89,0.89,0.79,0.7,0.83,0.78,0.85,0.83,,,,,,
2008,05,00080000,Amherst,ELA,189,,,0.86,0.83,0.83,0.89,0.71,0.74,0.92,2.04,0.77,0.78,0.8,0.83,0.86,0.84,0.65,0.77,0.92,2.07,0.91,0.89,0.74,0.76,0.77,0.87,0.8,0.85,2.06,0.8,0.8,0.91,0.76,0.9,0.9,0.86,2.1,0.88,0.85,0.86,0.94,0.83,,,,,
2008,05,00080000,Amherst,MATH,192,,,0.9,0.87,0.94,0.85,0.78,0.83,0.84,0.52,0.84,2.19,0.75,0.74,2.98,0.76,0.67,0.84,2.28,0.91,0.94,0.78,0.8,0.64,0.64,0.69,0.74,0.8,2.1,0.78,0.83,0.55,2.72,0.74,0.5,0.51,0.71,0.7,0.74,0.76,0.74,,,,,,
2008,05,00080000,Amherst,SCI,192,,,0.95,0.85,0.78,0.76,0.69,0.76,0.89,0.89,0.68,0.78,0.54,0.68,0.59,0.83,0.29,0.7,0.95,2.78,0.85,0.89,0.67,0.91,0.81,0.68,0.63,0.88,0.6,0.89,0.8,0.68,0.86,0.63,0.87,0.89,0.78,0.89,2.76,2.25,2.71,,,,,,
2008,06,00080000,Amherst,ELA,188,,,0.82,0.88,0.97,0.9,0.88,0.91,0.87,2.79,0.87,0.88,0.91,0.88,0.88,0.79,0.86,0.86,0.84,2.38,0.56,0.9,0.81,0.83,0.87,0.89,0.83,0.8,2.16,0.89,0.88,0.76,0.93,0.73,0.89,0.88,2.61,0.89,0.96,0.86,0.89,0.94,,,,,
2008,06,00080000,Amherst,MATH,188,,,0.95,0.9,0.93,0.88,0.89,0.89,0.79,0.72,0.69,3.34,0.83,0.94,3.26,0.89,0.88,0.73,3.12,0.96,0.96,0.87,0.88,0.84,0.81,0.93,0.87,0.87,3.32,0.82,0.8,0.74,2.54,0.88,0.86,0.85,0.86,0.72,0.89,0.81,0.89,,,,,,
2008,03,00090000,Andover,ELA,506,,,0.77,0.84,0.92,0.86,0.96,0.9,0.89,0.87,0.87,0.94,0.83,0.95,0.87,0.94,0.87,0.77,0.83,0.97,0.94,0.85,1.8,0.79,0.86,0.84,0.92,0.96,0.96,0.92,0.93,0.9,0.96,0.95,0.77,2.07,0.95,0.88,0.78,0.78,0.69,0.76,0.8,0.88,,,
2008,03,00090000,Andover,MATH,509,,,0.95,0.87,0.97,0.95,0.85,0.92,1.62,0.78,0.89,0.92,0.9,0.81,0.85,0.79,0.95,1.17,0.95,0.92,0.72,0.95,0.83,0.94,1.51,0.89,0.89,0.81,0.94,0.62,0.78,1.27,0.91,0.97,0.96,0.71,1.46,,,,,,,,,,
2008,04,00090000,Andover,ELA,474,7.7,7.21,0.97,0.88,0.89,0.93,0.81,0.93,0.91,2.3,0.93,0.91,0.89,0.78,0.89,0.91,0.79,0.88,2.32,0.94,0.95,0.81,0.91,0.91,0.88,0.91,0.93,2.28,0.85,0.81,0.94,0.89,0.89,0.92,0.96,0.92,2.46,0.94,0.95,0.88,0.91,0.92,,,,,
2008,04,00090000,Andover,MATH,474,,,0.97,0.98,0.98,0.98,0.88,0.98,0.67,0.92,0.88,3.04,0.93,0.53,2.05,0.84,0.89,0.61,2.16,0.92,0.89,0.81,0.95,0.76,0.82,0.93,0.88,0.83,3.01,0.79,0.77,0.37,1.89,0.95,0.93,0.87,0.75,0.88,0.89,0.91,0.84,,,,,,
2008,05,00090000,Andover,ELA,481,,,0.93,0.91,0.89,0.92,0.86,0.85,0.97,2.51,0.84,0.89,0.86,0.91,0.89,0.89,0.73,0.85,0.9,2.36,0.91,0.85,0.73,0.81,0.83,0.92,0.84,0.9,2.5,0.87,0.89,0.96,0.85,0.98,0.97,0.95,2.54,0.91,0.83,0.95,0.97,0.88,,,,,
2008,05,00090000,Andover,MATH,478,,,0.97,0.94,0.97,0.99,0.9,0.9,0.88,0.7,0.91,3.21,0.87,0.87,3.36,0.91,0.76,0.85,2.59,0.96,0.96,0.95,0.91,0.72,0.8,0.86,0.81,0.92,2.26,0.9,0.94,0.71,2.97,0.82,0.77,0.72,0.93,0.86,0.82,0.91,0.89,,,,,,
2008,05,00090000,Andover,SCI,481,,,0.98,0.91,0.81,0.85,0.82,0.9,0.94,0.92,0.8,0.79,0.68,0.83,0.89,0.94,0.53,0.81,0.96,3.07,1.58,0.87,0.82,0.96,0.8,0.74,0.83,0.97,0.75,0.92,0.79,0.69,0.91,0.8,0.91,0.96,0.91,0.96,3.2,2.56,3.18,,,,,,
2008,06,00090000,Andover,ELA,474,,,0.87,0.91,0.97,0.92,0.87,0.89,0.91,2.76,0.88,0.86,0.93,0.88,0.82,0.78,0.84,0.88,0.85,2.48,0.57,0.89,0.87,0.83,0.88,0.84,0.89,0.84,2.22,0.9,0.89,0.8,0.94,0.84,0.83,0.92,2.63,0.9,0.96,0.87,0.9,0.94,,,,,
2008,06,00090000,Andover,MATH,476,,,0.99,0.95,0.92,0.94,0.88,0.9,0.89,0.83,0.63,3.39,0.9,0.95,3.02,0.93,0.88,0.86,3.06,0.96,0.94,0.88,0.91,0.89,0.87,0.96,0.85,0.92,3.37,0.85,0.86,0.81,2.25,0.87,0.89,0.84,0.83,0.72,0.93,0.84,0.93,,,,,,
2008,07,00090000,Andover,ELA,505,8.51,7.56,0.95,0.96,0.97,0.76,0.93,0.99,0.95,2.82,0.94,0.97,0.81,0.95,0.88,0.86,0.84,0.9,2.75,0.89,0.91,0.9,0.96,0.84,0.92,0.99,0.79,2.74,0.81,0.83,0.96,0.88,0.85,0.86,0.96,0.97,3.04,0.96,0.82,0.92,0.95,0.91,,,,,
2008,07,00090000,Andover,MATH,505,,,0.93,0.97,0.59,0.74,0.85,0.8,0.74,0.9,3.6,0.84,0.62,0.87,0.9,0.76,0.92,0.62,0.86,0.8,0.9,0.88,0.86,3.02,0.97,0.9,0.78,0.71,0.82,2.72,3.44,0.75,0.91,0.74,0.79,0.86,0.91,0.77,0.69,0.87,3,,,,,,
2008,08,00090000,Andover,ELA,478,,,0.94,0.83,0.97,0.91,0.79,0.95,0.91,0.86,3.1,0.91,0.91,0.96,0.81,0.92,0.84,0.93,0.9,0.94,2.86,0.94,0.93,0.78,0.8,0.76,0.92,0.87,0.81,2.77,0.97,0.92,0.96,0.83,0.85,0.77,0.94,2.98,0.86,0.91,0.84,0.83,,,,,
2008,08,00090000,Andover,MATH,479,,,0.94,0.9,0.64,0.91,0.8,0.8,0.83,0.73,2.83,0.89,0.74,0.7,0.89,0.7,0.81,0.81,0.84,0.65,0.52,0.81,0.9,2.95,0.95,0.82,0.75,0.9,0.53,2.71,2.75,0.94,0.77,0.76,0.9,0.74,0.79,0.92,0.9,0.85,3.17,,,,,,
2008,08,00090000,Andover,SCI,480,,,0.97,0.94,0.9,0.87,0.86,0.47,0.77,0.78,0.75,0.65,0.67,0.82,0.4,0.71,0.66,0.7,0.73,2.93,2.94,0.97,0.55,0.71,0.81,0.89,0.87,0.85,0.96,0.68,0.84,0.3,0.73,0.76,0.53,0.74,0.5,0.78,1.93,2.99,2.69,,,,,,
2008,10,00090000,Andover,ELA,455,7.41,7.34,0.96,0.97,0.98,0.93,0.95,0.72,0.91,2.88,0.93,0.76,0.82,0.73,0.86,0.87,0.93,0.84,0.76,2.82,0.91,0.96,0.83,0.87,0.74,0.89,0.93,0.67,2.89,0.95,0.71,0.83,0.86,0.84,0.84,0.85,2.81,0.73,0.98,0.88,0.85,0.81,,,,,
2008,10,00090000,Andover,MATH,452,,,0.89,0.87,0.82,0.77,0.81,0.75,0.83,0.75,0.85,0.76,0.83,0.83,0.77,0.84,0.94,0.79,2.83,0.74,0.77,2.81,3.28,0.77,0.85,0.86,0.97,0.63,0.72,0.7,0.81,0.68,3.42,0.58,0.9,0.76,0.87,0.77,0.73,0.81,0.87,0.84,2.82,3.23,,,
2008,HS,00090000,Andover,BIO,74,,,0.86,0.38,0.38,0.26,0.55,0.51,0.78,0.54,0.28,0.5,0.27,0.43,0.64,0.42,0.57,0.55,0.35,0.7,0.54,0.72,0.49,0.86,1.43,0.8,0.43,0.77,0.36,0.72,0.73,0.55,0.62,1.04,0.43,0.64,0.42,0.59,0.65,0.23,0.45,0.55,0.51,0.23,0.72,1.3,1.26
2008,HS,00090000,Andover,PHY,408,,,0.95,0.88,0.84,0.61,0.72,0.71,0.83,0.96,0.52,0.74,0.1,3.02,0.84,0.86,0.9,0.95,0.81,0.64,0.51,0.8,0.89,0.69,2.76,0.89,0.45,0.86,0.82,0.67,0.88,0.95,0.97,2.36,0.91,0.68,0.76,0.77,0.61,0.83,0.72,0.27,0.6,0.43,0.96,3.47,3.27
2008,03,00100000,Arlington,ELA,370,,,0.79,0.9,0.96,0.86,0.95,0.94,0.9,0.85,0.86,0.95,0.86,0.96,0.83,0.96,0.89,0.74,0.84,0.96,0.94,0.89,1.92,0.82,0.84,0.83,0.91,0.96,0.95,0.9,0.95,0.92,0.97,0.94,0.79,2.35,0.94,0.89,0.86,0.77,0.71,0.68,0.78,0.89,,,
2008,03,00100000,Arlington,MATH,367,,,0.93,0.84,0.96,0.9,0.91,0.81,1.68,0.83,0.89,0.9,0.9,0.82,0.87,0.75,0.95,1.16,0.97,0.95,0.77,0.95,0.92,0.93,1.59,0.92,0.92,0.87,0.91,0.66,0.83,1.28,0.92,0.96,0.92,0.75,1.53,,,,,,,,,,
2008,04,00100000,Arlington,ELA,379,7.91,7.4,0.93,0.86,0.86,0.93,0.79,0.93,0.89,2.26,0.93,0.92,0.88,0.79,0.89,0.92,0.8,0.87,2.26,0.96,0.95,0.8,0.91,0.87,0.9,0.93,0.94,2.26,0.83,0.81,0.92,0.91,0.89,0.92,0.95,0.91,2.46,0.96,0.92,0.89,0.91,0.92,,,,,
2008,04,00100000,Arlington,MATH,380,,,0.97,0.97,0.98,0.95,0.92,0.97,0.61,0.88,0.9,3.03,0.89,0.4,2.19,0.71,0.91,0.54,2.15,0.93,0.88,0.88,0.96,0.81,0.75,0.92,0.91,0.85,3.23,0.82,0.8,0.44,2.67,0.95,0.93,0.87,0.74,0.89,0.86,0.93,0.86,,,,,,
2008,05,00100000,Arlington,ELA,375,,,0.89,0.91,0.85,0.91,0.84,0.85,0.94,2.39,0.85,0.85,0.82,0.92,0.88,0.88,0.77,0.81,0.91,2.3,0.95,0.89,0.79,0.82,0.82,0.91,0.84,0.92,2.33,0.89,0.91,0.94,0.81,0.97,0.95,0.94,2.39,0.92,0.89,0.94,0.97,0.88,,,,,
2008,05,00100000,Arlington,MATH,374,,,0.97,0.93,0.99,0.95,0.88,0.88,0.85,0.68,0.9,3,0.82,0.84,3.28,0.87,0.75,0.83,2.59,0.97,0.95,0.93,0.9,0.85,0.76,0.81,0.81,0.86,2.57,0.88,0.93,0.74,2.97,0.72,0.47,0.68,0.84,0.79,0.8,0.88,0.84,,,,,,
2008,05,00100000,Arlington,SCI,375,,,0.99,0.86,0.94,0.89,0.8,0.9,0.93,0.92,0.81,0.77,0.87,0.82,0.81,0.91,0.56,0.86,0.95,3.02,2.11,0.86,0.89,0.94,0.86,0.85,0.8,0.96,0.67,0.95,0.83,0.76,0.85,0.85,0.97,0.95,0.86,0.95,3.43,2.58,3.17,,,,,,
2008,06,00100000,Arlington,ELA,335,,,0.88,0.93,0.98,0.89,0.88,0.92,0.9,2.85,0.87,0.87,0.94,0.9,0.82,0.74,0.88,0.89,0.82,2.48,0.53,0.89,0.83,0.84,0.89,0.84,0.81,0.84,2.2,0.89,0.87,0.75,0.94,0.8,0.86,0.93,2.58,0.84,0.98,0.88,0.88,0.94,,,,,
2008,06,00100000,Arlington,MATH,336,,,0.96,0.9,0.9,0.95,0.88,0.88,0.86,0.65,0.55,3.34,0.86,0.96,3.17,0.93,0.88,0.81,3.13,0.97,0.95,0.89,0.87,0.84,0.86,0.96,0.85,0.84,3.16,0.76,0.78,0.73,2.5,0.77,0.87,0.83,0.92,0.66,0.9,0.77,0.93,,,,,,
2008,07,00100000,Arlington,ELA,342,7.71,7.24,0.94,0.96,0.96,0.75,0.9,0.98,0.91,2.5,0.93,0.97,0.76,0.92,0.84,0.85,0.83,0.85,2.41,0.82,0.87,0.85,0.94,0.81,0.92,0.98,0.79,2.32,0.8,0.74,0.96,0.88,0.82,0.8,0.93,0.99,2.66,0.91,0.79,0.88,0.9,0.82,,,,,
2008,07,00100000,Arlington,MATH,352,,,0.91,0.95,0.73,0.65,0.8,0.75,0.72,0.85,3.32,0.83,0.49,0.9,0.89,0.7,0.85,0.68,0.71,0.75,0.91,0.84,0.78,2.83,0.92,0.86,0.66,0.63,0.75,2.38,3.07,0.7,0.86,0.7,0.55,0.76,0.87,0.7,0.72,0.82,2.42,,,,,,
2008,08,00100000,Arlington,ELA,310,,,0.91,0.79,0.96,0.89,0.81,0.93,0.88,0.87,2.7,0.88,0.93,0.93,0.68,0.93,0.8,0.93,0.91,0.95,2.65,0.94,0.9,0.76,0.8,0.77,0.86,0.75,0.8,2.39,0.95,0.9,0.95,0.84,0.79,0.77,0.93,2.7,0.8,0.89,0.85,0.76,,,,,
2008,08,00100000,Arlington,MATH,312,,,0.92,0.86,0.65,0.84,0.77,0.78,0.84,0.76,2.75,0.84,0.64,0.64,0.87,0.54,0.77,0.81,0.84,0.66,0.55,0.71,0.9,2.95,0.95,0.79,0.68,0.9,0.49,2.7,2.5,0.87,0.75,0.7,0.86,0.75,0.78,0.91,0.85,0.77,3.21,,,,,,
2008,08,00100000,Arlington,SCI,313,,,0.93,0.97,0.9,0.9,0.8,0.45,0.8,0.82,0.75,0.58,0.66,0.86,0.52,0.81,0.78,0.69,0.62,2.8,2.81,0.93,0.54,0.64,0.69,0.86,0.85,0.76,0.96,0.77,0.81,0.32,0.82,0.79,0.75,0.76,0.3,0.92,1.9,2.81,2.75,,,,,,
2008,10,00100000,Arlington,ELA,257,8.11,7.51,0.94,0.96,0.98,0.94,0.93,0.74,0.89,2.96,0.94,0.78,0.79,0.7,0.9,0.88,0.91,0.86,0.77,3.01,0.92,0.97,0.81,0.85,0.75,0.82,0.95,0.72,3.09,0.97,0.7,0.89,0.86,0.85,0.83,0.9,3,0.75,0.97,0.89,0.82,0.81,,,,,
2008,10,00100000,Arlington,MATH,253,,,0.93,0.89,0.83,0.74,0.85,0.82,0.87,0.75,0.86,0.74,0.83,0.82,0.77,0.81,0.89,0.85,2.83,0.78,0.81,3.07,3.13,0.79,0.91,0.84,0.96,0.7,0.8,0.66,0.74,0.73,3.54,0.58,0.93,0.77,0.78,0.84,0.75,0.79,0.94,0.85,3,3.38,,,
2008,HS,00100000,Arlington,BIO,127,,,0.91,0.78,0.5,0.26,0.75,0.5,0.94,0.54,0.52,0.69,0.48,0.78,0.78,0.45,0.86,0.81,0.6,0.76,0.77,0.93,0.51,0.89,2.24,0.82,0.54,0.92,0.37,0.85,0.78,0.73,0.63,2.39,0.44,0.78,0.71,0.67,0.69,0.43,0.54,0.72,0.81,0.61,0.89,1.91,2.49
2008,HS,00100000,Arlington,PHY,138,,,0.92,0.92,0.93,0.69,0.7,0.8,0.79,0.97,0.53,0.8,0.22,3.17,0.86,0.86,0.95,0.93,0.93,0.73,0.57,0.86,0.9,0.7,3.13,0.96,0.5,0.93,0.8,0.7,0.88,0.95,0.97,2.77,0.92,0.67,0.83,0.83,0.58,0.86,0.79,0.3,0.54,0.5,0.96,3.66,3.38
2008,03,00140000,Ashland,ELA,213,,,0.64,0.76,0.84,0.83,0.91,0.91,0.86,0.82,0.77,0.9,0.76,0.91,0.83,0.9,0.84,0.64,0.74,0.91,0.91,0.86,1.82,0.78,0.84,0.81,0.88,0.95,0.95,0.89,0.89,0.89,0.94,0.91,0.69,2.13,0.95,0.81,0.75,0.68,0.62,0.65,0.74,0.85,,,
2008,03,00140000,Ashland,MATH,214,,,0.9,0.79,0.93,0.92,0.82,0.87,1.56,0.78,0.85,0.9,0.9,0.73,0.84,0.62,0.94,1.1,0.95,0.92,0.65,0.95,0.89,0.86,1.4,0.89,0.86,0.8,0.9,0.5,0.75,1.28,0.86,0.96,0.94,0.61,1.43,,,,,,,,,,
2008,04,00140000,Ashland,ELA,238,6.89,6.79,0.89,0.78,0.73,0.85,0.72,0.88,0.8,1.82,0.89,0.86,0.79,0.74,0.81,0.82,0.71,0.76,1.87,0.89,0.9,0.78,0.88,0.81,0.81,0.83,0.85,1.84,0.74,0.72,0.89,0.79,0.81,0.77,0.9,0.84,2.2,0.91,0.92,0.79,0.82,0.84,,,,,
2008,04,00140000,Ashland,MATH,238,,,0.93,0.95,0.92,0.91,0.88,0.93,0.5,0.79,0.81,2.49,0.89,0.45,1.68,0.67,0.81,0.47,1.92,0.89,0.85,0.77,0.9,0.68,0.7,0.84,0.82,0.8,2.46,0.7,0.68,0.28,1.63,0.92,0.89,0.77,0.7,0.82,0.77,0.84,0.82,,,,,,
2008,05,00140000,Ashland,ELA,177,,,0.85,0.85,0.81,0.84,0.75,0.76,0.92,2.21,0.77,0.8,0.8,0.84,0.86,0.81,0.66,0.74,0.88,2.06,0.87,0.85,0.7,0.71,0.72,0.85,0.74,0.88,2.29,0.87,0.82,0.9,0.82,0.93,0.92,0.88,2.22,0.85,0.85,0.87,0.91,0.8,,,,,
2008,05,00140000,Ashland,MATH,179,,,0.96,0.88,0.94,0.98,0.83,0.84,0.93,0.6,0.85,2.97,0.8,0.72,3.16,0.82,0.69,0.8,2.34,0.91,0.92,0.88,0.82,0.61,0.66,0.73,0.73,0.82,2.22,0.87,0.91,0.6,2.71,0.72,0.72,0.58,0.8,0.74,0.8,0.79,0.76,,,,,,
