FY_CODE,ORG_NAME,ORG_CODE,ORG_TYP_CODE,DROPOUT_CNT,DROPOUT_PCT,ATTEND_CNT,ATTEND_PCT,RETAIN_CNT,RETAIN_PCT,TRUANT_CNT,TRUANT_PCT
2013,"Plains Elementary",02780015,6,0,0,8.8,94.7,0,0,0,0
2013,Mosier,02780020,6,0,0,6.6,96.2,0,0,0,0
2013,"Michael E. Smith Middle School",02780305,6,0,0,6.9,96.1,0,0,0,0
2013,"South Hadley High",02780505,6,6,1,10.4,94,20,3.3,0,0
2013,Springfield,02810000,5,429,6.5,12.9,92.2,1291,5.9,5452,19.9
2013,"Springfield Public Day Elementary School",02810005,6,0,0,9.6,94,2,5,13,18.6
2013,"Boland School",02810010,6,0,0,11.1,93.3,30,6.4,180,21.4
2013,"Thomas M Balliet",02810015,6,0,0,10.4,93.6,5,2.3,13,3.7
2013,"Samuel Bowles",02810020,6,0,0,9.4,94.3,9,3.3,10,2.7
2013,"Milton Bradley School",02810023,6,0,0,13,92.3,18,4.2,151,27.1
2013,Brightwood,02810025,6,0,0,12.1,92.8,12,4.1,40,10.4
2013,"Elias Brookings",02810030,6,0,0,13.3,91.6,15,6.3,80,19.9
2013,"Daniel B Brunton",02810035,6,0,0,8.8,94.4,6,1.5,5,0.8
2013,"William N. DeBerry",02810045,6,0,0,11.3,93.2,9,4.1,6,2
2013,"Hiram L Dorman",02810050,6,0,0,9.5,94.5,7,2.8,8,2.7
2013,"Rebecca M Johnson",02810055,6,0,0,12.9,92.1,2,0.3,3,0.3
2013,"Margaret C Ells",02810060,6,0,0,12.3,91.9,0,0,0,0
2013,Glenwood,02810065,6,0,0,7.1,95.9,8,3.2,0,0
2013,"Glickman Elementary",02810068,6,0,0,8,95.4,1,0.4,1,0.4
2013,"Frank H Freedman",02810075,6,0,0,8.1,95,15,6.7,0,0
2013,"Frederick Harris",02810080,6,0,0,10.7,93.6,11,2.3,100,14.1
2013,"Homer Street",02810085,6,0,0,8.7,94.7,14,4.3,1,0.2
2013,"Alfred G Zanetti",02810095,6,0,0,8,95.5,3,1.1,19,4.8
2013,"Indian Orchard Elementary",02810100,6,0,0,10.9,93.5,22,4.3,115,15.6
2013,"Kensington Avenue",02810110,6,0,0,9.5,94.4,13,4.9,83,22.7
2013,Liberty,02810115,6,0,0,8.6,95,6,2.7,3,1.1
2013,Lincoln,02810120,6,0,0,9.2,94.4,27,7.4,22,4.8
2013,"Dryden Memorial",02810125,6,0,0,8,95.3,9,3.9,3,1
2013,"Mary M Lynch",02810140,6,0,0,11,93.7,9,4.1,2,0.7
2013,"Mary O Pottenger",02810145,6,0,0,10,94.1,19,5.3,105,23.2
2013,"Mary M Walsh",02810155,6,0,0,9.1,94.6,5,2,25,7.9
2013,"Sumner Avenue",02810160,6,0,0,11.5,92.9,10,2.4,56,9.2
2013,"Arthur T Talmadge",02810165,6,0,0,6.9,96,10,4,2,0.7
2013,"Alice B Beal Elementary",02810175,6,0,0,6.8,96.1,4,1.8,1,0.4
2013,Warner,02810180,6,0,0,10.2,93.7,8,3.4,0,0
2013,Washington,02810185,6,0,0,8.9,94.4,13,3.5,3,0.6
2013,"White Street",02810190,6,0,0,8.7,94.5,0,0,5,1.1
2013,Gerena,02810195,6,0,0,11.9,92.7,12,2.8,157,21.2
2013,"The Springfield Renaissance School",02810205,6,6,1.6,8.9,94.9,20,2.9,72,10.1
2013,"Chestnut Street Middle",02810310,6,0,0,14.1,91.6,17,1.8,117,11.9
2013,"John J Duggan Middle",02810320,6,0,0,4.9,97.1,5,0.9,37,6.2
2013,"Forest Park Middle",02810325,6,0,0,12.6,92.2,10,1.9,75,12.4
2013,"John F Kennedy Middle",02810328,6,0,0,14.8,91.2,13,1.9,160,23.2
2013,"M Marcus Kiley Middle",02810330,6,0,0,13,92.2,8,1.1,236,31.1
2013,"Van Sickle Middle School",02810340,6,0,0,12.8,92.4,39,3.9,257,24
2013,"Springfield Public Day Middle School",02810345,6,0,0,24.4,84.8,10,15.9,40,48.8
2013,"STEM Middle Academy",02810350,6,0,0,10.1,94.3,2,0.7,15,5.2
2013,"South End Middle School",02810355,6,0,0,15.6,90.3,16,5.6,62,18.8
2013,"Balliet Middle School",02810360,6,0,0,34.9,75.7,16,25.4,67,63.2
2013,"Springfield Central High",02810500,6,61,3,15.1,91.2,171,8.5,856,41.9
2013,"High School Of Commerce",02810510,6,168,13.6,23.9,83.4,271,22,783,54.4
2013,"High School/Science-Tech",02810530,6,93,6.8,18.3,88.6,244,17.8,627,41
2013,"Springfield Public Day High School",02810550,6,22,17.2,35.8,75.3,20,15.6,90,60.8
2013,"Liberty  Preparatory Academy",02810560,6,10,38.5,27.2,78.8,5,19.2,22,41.5
2013,"Early College High School",02810565,6,1,2.4,19.9,87.9,4,9.8,31,56.4
2013,"Springfield High School",02810570,6,48,42.9,42.6,66.7,32,28.6,146,82
2013,"Gateway to College",02810575,6,10,40,27.2,81.3,4,16,47,81
2013,"Putnam Vocational Technical High School",02810620,6,9,0.7,13.6,92.2,50,3.9,406,30.6
2013,Stoneham,02840000,5,5,0.7,7.9,95.4,21,1,2,0.1
2013,Central,02840003,6,0,0,7.9,95.5,1,0.4,0,0
2013,"Colonial Park",02840005,6,0,0,5.9,96.3,0,0,0,0
2013,"Robin Hood",02840025,6,0,0,6.7,96.2,7,3,0,0
2013,South,02840030,6,0,0,6.5,96,0,0,0,0
2013,"Stoneham Middle School",02840405,6,0,0,7.5,95.8,1,0.2,2,0.3
2013,"Stoneham High",02840505,6,5,0.7,9,94.8,12,1.8,0,0
2013,Stoughton,02850000,5,20,1.9,8.1,95.4,53,1.6,533,13.8
2013,"Helen Hansen Elementary",02850010,6,0,0,7.8,95.4,0,0,66,21.3
2013,"Edwin A Jones Early Childhood Center",02850012,6,0,0,0.2,99.9,0,0,0,0
2013,"Joseph R Dawe Jr Elementary",02850014,6,0,0,6.5,96.2,0,0,57,14.7
2013,"South Elementary",02850015,6,0,0,5.6,96.8,0,0,25,10.1
2013,"West Elementary",02850020,6,0,0,9.8,94.3,0,0,95,21.7
2013,"Joseph H Gibbons",02850025,6,0,0,7.1,96,0,0,69,17.6
2013,"O'Donnell Middle School",02850405,6,0,0,7.6,95.7,5,0.5,110,11.7
2013,"Stoughton High",02850505,6,20,1.9,9.8,94.4,48,4.7,111,10.6
2013,Sturbridge,02870000,5,0,0,6.6,96.2,3,0.4,0,0
2013,"Burgess Elementary",02870005,6,0,0,6.6,96.2,3,0.4,0,0
2013,Sudbury,02880000,5,0,0,6.6,96.3,3,0.1,49,1.6
2013,"Josiah Haynes",02880010,6,0,0,6.4,96.4,1,0.3,7,1.7
2013,"Israel Loring School",02880015,6,0,0,6.2,96.5,0,0,6,1.2
2013,"General John Nixon Elementary",02880025,6,0,0,6.2,96.5,1,0.3,7,1.7
2013,"Peter Noyes",02880030,6,0,0,6.4,96.4,0,0,17,2.6
2013,"Ephraim Curtis Middle",02880305,6,0,0,6.9,96.1,1,0.1,12,1.1
2013,Sunderland,02890000,5,0,0,7.8,95.4,0,0,0,0
2013,"Sunderland Elementary",02890005,6,0,0,7.9,95.4,0,0,0,0
2013,Sutton,02900000,5,0,0,6.3,96.3,4,0.3,0,0
2013,"Sutton Early Learning",02900003,6,0,0,6.7,96.2,1,0.4,0,0
2013,"Sutton Elementary",02900005,6,0,0,5.3,97,0,0,0,0
2013,"Sutton Middle School",02900305,6,0,0,5.5,96.6,0,0,0,0
2013,"Sutton High School",02900510,6,0,0,7.9,95.5,3,0.7,0,0
2013,Swampscott,02910000,5,11,1.5,8.4,95.2,7,0.3,619,26.3
2013,Clarke,02910005,6,0,0,6.2,96.5,1,0.5,46,19.7
2013,Hadley,02910010,6,0,0,7.6,95.7,0,0,92,30.6
2013,Stanley,02910020,6,0,0,7.8,95.6,0,0,87,29.2
2013,"Swampscott Middle",02910305,6,0,0,7.8,95.6,2,0.3,239,31.3
2013,"Swampscott High",02910505,6,11,1.5,10.4,93.9,4,0.5,154,20.5
2013,Swansea,02920000,5,11,1.9,8.5,95.2,36,2,384,18.1
2013,"Elizabeth S Brown",02920006,6,0,0,7.1,96,1,0.4,32,11.6
2013,Gardner,02920015,6,0,0,7.9,95.5,7,3.9,59,21
2013,"Mark G Hoyle Elementary",02920017,6,0,0,9.3,94.7,0,0,88,34
2013,"Joseph G Luther",02920020,6,0,0,6.1,96.5,0,0,35,15.7
2013,"Joseph Case Jr High",02920305,6,0,0,8.2,95.4,2,0.4,66,13.3
2013,"Joseph Case High",02920505,6,11,1.9,10,94.2,26,4.6,104,17.7
2013,Taunton,02930000,5,46,2.6,9.1,94.7,139,2.1,0,0
2013,"Caleb Barnum",02930005,6,0,0,7.6,95.2,0,0,0,0
2013,"Edmund Hatch Bennett",02930007,6,0,0,7.1,95.8,0,0,0,0
2013,"Joseph C Chamberlain",02930008,6,0,0,6.7,96.2,3,0.7,0,0
2013,"East Taunton Elementary",02930010,6,0,0,7,96,5,1,0,0
2013,"Mulcahey Elementary School",02930015,6,0,0,8.1,95.3,6,1.7,0,0
2013,"Elizabeth Pole",02930027,6,0,0,7.6,95.6,5,1,0,0
2013,Hopewell,02930035,6,0,0,7.8,95.4,2,0.8,0,0
2013,"Joseph H Martin",02930042,6,0,0,8.6,95,0,0,0,0
2013,"Edward F Leddy",02930056,6,0,0,7.3,95.7,1,1,0,0
2013,"H H Galligan",02930057,6,0,0,7,95.8,2,1,0,0
2013,"John F Parker Middle",02930305,6,0,0,8,95.4,1,0.3,0,0
2013,"Benjamin Friedman Middle",02930315,6,0,0,8.1,95.4,3,0.4,0,0
2013,"Taunton High",02930505,6,36,2.1,11.8,93.1,111,4.7,0,0
2013,"Taunton Alternative High School",02930525,6,,,28.9,83.3,,,,
2013,Tewksbury,02950000,5,7,0.8,6.9,96.1,16,0.5,869,22.2
2013,"L F Dewing",02950001,6,0,0,6.6,96.1,2,0.7,120,20.3
2013,Heath-Brook,02950010,6,0,0,5.8,96.7,3,1.2,74,19.8
2013,"North Street",02950020,6,0,0,5.8,96.7,0,0,53,15.5
2013,"John F. Ryan",02950023,6,0,0,5.9,96.6,1,0.2,128,19.2
2013,"Louise Davy Trahan",02950025,6,0,0,5.8,96.7,1,0.3,52,17.6
2013,"John W. Wynn Middle",02950305,6,0,0,7.3,95.9,5,0.7,160,21.9
2013,"Tewksbury Memorial High",02950505,6,7,0.8,9,94.9,4,0.4,281,30.6
2013,Tisbury,02960000,5,0,0,10.1,94.1,1,0.4,6,1.7
2013,"Tisbury Elementary",02960005,6,0,0,10.1,94.1,1,0.4,6,1.7
2013,Topsfield,02980000,5,0,0,6.2,96.5,2,0.4,0,0
2013,"Proctor Elementary",02980005,6,0,0,5.9,96.7,2,0.8,0,0
2013,"Steward Elementary",02980010,6,0,0,6.4,96.4,0,0,0,0
2013,Truro,03000000,5,0,0,9.1,94.9,0,0,0,0
2013,"Truro Central",03000005,6,0,0,9.1,94.9,0,0,0,0
2013,Tyngsborough,03010000,5,4,0.8,7.6,95.6,22,1.3,31,1.6
2013,"Tyngsborough Elementary",03010020,6,0,0,6.1,96.4,18,2.5,0,0
2013,"Tyngsborough Middle",03010305,6,0,0,7.1,96,1,0.2,0,0
2013,"Tyngsborough High School",03010505,6,4,0.8,10.4,94.1,3,0.6,31,5.8
2013,Uxbridge,03040000,5,3,0.6,7.7,95.5,14,0.9,0,0
2013,"Taft Early Learning Center",03040005,6,0,0,7.3,95.4,1,0.4,0,0
2013,"McCloskey Middle School",03040015,6,0,0,7.4,95.8,1,0.2,0,0
2013,"Whitin Elementary School",03040020,6,0,0,6.6,96.3,0,0,0,0
2013,"Uxbridge High",03040505,6,3,0.6,9.3,94.5,12,2.6,0,0
2013,Wakefield,03050000,5,8,0.8,8,95.4,12,0.4,0,0
2013,Dolbeare,03050005,6,0,0,6.7,96.3,1,0.3,0,0
2013,"Woodville School",03050015,6,0,0,7.1,95.9,3,1,0,0
2013,Greenwood,03050020,6,0,0,6.6,96.2,1,0.5,0,0
2013,Walton,03050040,6,0,0,6.1,96.6,0,0,0,0
2013,"Galvin Middle School",03050310,6,0,0,7,96.1,0,0,0,0
2013,"Wakefield Memorial High",03050505,6,8,0.8,10.7,93.8,7,0.7,0,0
2013,Wales,03060000,5,0,0,7.7,95.4,2,1.8,1,0.6
2013,"Wales Elementary",03060005,6,0,0,7.7,95.4,2,1.8,1,0.6
2013,Walpole,03070000,5,2,0.2,7.1,96,12,0.3,600,14.6
2013,"Daniel Feeney Preschool Center",03070002,6,0,0,7.4,95.3,0,0,19,19.8
2013,"Elm Street School",03070005,6,0,0,7.3,95.9,0,0,108,24.8
2013,Boyden,03070010,6,0,0,6.9,96,1,0.2,94,19.4
2013,Fisher,03070015,6,0,0,6.8,96.2,2,0.5,13,2.9
2013,"Old Post Road",03070018,6,0,0,7.3,95.9,1,0.2,93,19.2
2013,"Bird Middle",03070305,6,0,0,7.2,96,1,0.2,105,20.9
2013,"Eleanor N Johnson Middle",03070310,6,0,0,5.6,96.9,1,0.2,29,6.3
2013,"Walpole High",03070505,6,2,0.2,7.1,96,6,0.5,136,11.6
2013,Waltham,03080000,5,32,2.3,8.9,94.8,63,1.4,1341,25.2
2013,"William F. Stanley Elementary School",03080005,6,0,0,6.3,96.3,2,0.6,98,18.4
2013,"Douglas MacArthur Elementary School",03080032,6,0,0,7.3,95.8,1,0.4,79,22.1
2013,"Northeast Elementary School",03080040,6,0,0,6.6,96,1,0.3,111,22.7
2013,"Thomas R Plympton Elementary School",03080050,6,0,0,7.3,95.8,4,1.2,99,22.7
2013,"James Fitzgerald Elementary School",03080060,6,0,0,6.9,96,1,0.3,114,23.7
2013,"Henry Whittemore Elementary School",03080065,6,0,0,7.7,95.4,3,0.9,112,25
2013,"John F Kennedy Middle",03080404,6,0,0,7.2,95.8,3,0.5,129,22.2
2013,"John W. McDevitt Middle School",03080415,6,0,0,7.9,95.5,6,1.1,0,0
2013,"Waltham Sr High",03080505,6,32,2.3,13.5,92,42,3,599,41.6
2013,Ware,03090000,5,12,4.3,9.2,94.3,34,3.1,159,11.4
2013,"Stanley M Koziol Elementary School",03090020,6,0,0,7.9,94.9,2,0.7,48,9.1
2013,"Ware Middle School",03090305,6,0,0,7.5,95.5,0,0,33,9.7
2013,"Ware Junior/Senior High School",03090505,6,12,4.3,11.6,93,32,6.5,78,14.8
2013,Wareham,03100000,5,39,5.3,9.6,94.2,89,3.5,0,0
2013,"John William Decas",03100003,6,0,0,8.2,95.2,8,1.4,0,0
2013,"Minot Forest",03100017,6,0,0,9,94.7,3,0.6,0,0
2013,"East Wareham School",03100025,6,0,0,9.6,93.4,0,0,0,0
2013,"Wareham Middle",03100305,6,0,0,9.4,94.4,5,0.8,0,0
2013,"West Wareham Academy",03100310,6,1,9.1,44.3,70.4,2,14.3,0,0
2013,"Wareham Cooperative Junior/Senior High School",03100315,6,28,28,7.3,92.7,23,21.3,0,0
2013,"Wareham Senior High",03100505,6,9,1.4,9.9,94.2,48,7.7,0,0
2013,Watertown,03140000,5,28,3.8,9,94.8,21,0.9,0,0
2013,Cunniff,03140015,6,0,0,7,96,2,0.9,0,0
2013,Hosmer,03140020,6,0,0,8.4,95,1,0.2,0,0
2013,"James Russell Lowell",03140025,6,0,0,8.5,95.2,1,0.3,0,0
2013,"Watertown Middle",03140305,6,0,0,8.5,95.2,1,0.2,0,0
2013,"Watertown High",03140505,6,23,3.1,9.7,94.3,16,2.1,0,0
2013,Wayland,03150000,5,0,0,6.3,96.4,5,0.2,0,0
2013,"Claypit Hill School",03150005,6,0,0,6.1,96.6,1,0.2,0,0
2013,"Happy Hollow School",03150015,6,0,0,6.1,96.6,0,0,0,0
2013,"Loker School",03150020,6,0,0,6,96.6,0,0,0,0
2013,"Wayland Middle School",03150305,6,0,0,6,96.6,0,0,0,0
2013,"Wayland High School",03150505,6,0,0,6.5,96.3,4,0.5,0,0
2013,Webster,03160000,5,23,4.7,11.8,92.7,43,2.6,7,0.3
2013,"Park Avenue Elementary",03160015,6,0,0,10.2,93.3,3,1.1,0,0
2013,"Webster Middle School",03160305,6,0,0,8.3,95,0,0,0,0
2013,"Bartlett Jr Sr High School",03160505,6,23,4.7,15.1,90.8,40,5,7,0.8
2013,Wellesley,03170000,5,2,0.1,7.7,95.6,4,0.1,0,0
2013,"Katharine Lee Bates",03170005,6,0,0,5.7,96.8,0,0,0,0
2013,"Joseph E Fiske",03170015,6,0,0,6.2,96.2,0,0,0,0
2013,"John D Hardy",03170020,6,0,0,5.4,96.9,1,0.4,0,0
2013,Hunnewell,03170025,6,0,0,6.4,96.4,0,0,0,0
2013,Schofield,03170045,6,0,0,5.4,97,0,0,0,0
2013,"Sprague Elementary School",03170048,6,0,0,5.8,96.8,2,0.6,0,0
2013,"Ernest F Upham",03170050,6,0,0,5.9,96.7,0,0,0,0
2013,"Wellesley Middle",03170305,6,0,0,7.4,95.9,0,0,0,0
2013,"Wellesley Sr High",03170505,6,2,0.1,11.1,93.8,1,0.1,0,0
2013,Wellfleet,03180000,5,0,0,10.7,93.7,0,0,11,7.3
2013,"Wellfleet Elementary",03180005,6,0,0,10.7,93.7,0,0,11,7.3
2013,Westborough,03210000,5,10,0.9,6.2,96.4,3,0.1,208,5.7
2013,"J Harding Armstrong",03210005,6,0,0,7,96,0,0,0,0
2013,"Annie E Fales",03210010,6,0,0,6.8,96.1,0,0,0,0
2013,"Elsie A Hastings Elementary",03210025,6,0,0,6.9,95.8,1,0.4,0,0
2013,"Mill Pond School",03210045,6,0,0,5.1,97.1,0,0,15,1.7
2013,"Sarah W Gibbons Middle",03210305,6,0,0,5.2,97.1,0,0,14,2.6
2013,"Westborough High",03210505,6,10,0.9,6.9,96.1,2,0.2,179,16.4
2013,"West Boylston",03220000,5,8,3,7.9,95.5,5,0.6,0,0
2013,"Major Edwards Elementary",03220005,6,0,0,7.4,95.8,3,0.9,0,0
2013,"West Boylston Junior/Senior High",03220505,6,8,3,8.3,95.3,2,0.4,0,0
2013,"West Bridgewater",03230000,5,0,0,7,96,5,0.4,319,23.5
2013,"Rose L Macdonald",03230003,6,0,0,6.3,96.4,3,1.1,57,21.4
2013,"Spring Street School",03230005,6,0,0,6.6,96.1,0,0,36,24
2013,"Howard School",03230305,6,0,0,6.9,96.1,0,0,73,24
2013,"West Bridgewater Junior/Senior",03230505,6,0,0,7.2,95.9,2,0.3,153,23.9
2013,Westfield,03250000,5,43,2.2,9.9,94.3,55,1,0,0
2013,"Fort Meadow Early Childhood Center",03250003,6,0,0,12.3,92.1,0,0,0,0
2013,"Franklin Ave",03250015,6,0,0,9,94.8,2,0.9,0,0
2013,"Abner Gibbs",03250020,6,0,0,8.5,95.1,2,1,0,0
2013,Highland,03250025,6,0,0,8.1,95.3,0,0,0,0
2013,"Munger Hill",03250033,6,0,0,6.8,96.1,1,0.3,0,0
2013,"Paper Mill",03250036,6,0,0,7.6,95.4,1,0.3,0,0
2013,"Southampton Road",03250040,6,0,0,8.1,95.3,0,0,0,0
2013,"Juniper Park",03250055,6,0,0,7.8,95.5,3,1.6,0,0
2013,"North Middle School",03250305,6,0,0,7.7,95.6,3,0.4,0,0
2013,"South Middle School",03250310,6,0,0,9.7,94.4,1,0.2,0,0
2013,"Westfield High",03250505,6,36,2.4,13.6,92.1,42,2.8,0,0
2013,"Westfield Vocational Technical High",03250605,6,7,1.5,10.9,93.8,0,0,0,0
2013,Westford,03260000,5,7,0.4,6.1,96.5,40,0.8,8,0.1
2013,"Abbot Elementary",03260004,6,0,0,5.2,97.1,0,0,0,0
2013,"Day Elementary",03260007,6,0,0,4.9,97.3,1,0.2,0,0
2013,"Millennium Elementary",03260013,6,0,0,3.1,98.1,0,0,0,0
2013,Nabnasset,03260015,6,0,0,6.3,96.5,4,1.4,0,0
2013,"Col John Robinson",03260025,6,0,0,6.5,96.3,15,6.9,0,0
2013,"John A. Crisafulli Elementary School",03260045,6,0,0,4.9,97.3,0,0,0,0
2013,"Rita E. Miller Elementary School",03260055,6,0,0,6.6,96.2,15,6.1,0,0
2013,"Blanchard Middle",03260310,6,0,0,5.9,96.7,0,0,0,0
2013,"Stony Brook School",03260330,6,0,0,5.5,96.9,1,0.1,0,0
2013,"Westford Academy",03260505,6,6,0.4,7.1,96,4,0.2,8,0.5
2013,Westhampton,03270000,5,0,0,6.4,96.2,0,0,0,0
2013,"Westhampton Elementary School",03270005,6,0,0,6.4,96.2,0,0,0,0
2013,Weston,03300000,5,0,0,6.9,96.1,8,0.4,0,0
2013,Country,03300010,6,0,0,7,96,3,1.3,0,0
2013,"Field Elementary School",03300012,6,0,0,6.6,96.3,1,0.3,0,0
2013,Woodland,03300015,6,0,0,6.9,96.1,3,1.3,0,0
2013,"Weston Middle",03300305,6,0,0,7.3,95.9,1,0.2,0,0
2013,"Weston High",03300505,6,0,0,6.6,96.2,0,0,0,0
2013,Westport,03310000,5,4,0.9,8.4,95.1,19,1.3,248,14.2
2013,"Alice A Macomber",03310015,6,0,0,7.9,94.6,0,0,11,5.6
2013,"Westport Elementary",03310030,6,0,0,7.1,96,0,0,4,0.7
2013,"Westport Middle",03310305,6,0,0,6.7,96.1,2,0.4,100,17.4
2013,"Westport High",03310505,6,4,0.9,12.5,92.9,17,4,132,30.3
2013,"West Springfield",03320000,5,25,2.1,9,94.7,78,2.2,3,0.1
2013,"Cowing Early Childhood",03320001,6,0,0,10.3,93.3,0,0,0,0
2013,"John Ashley",03320005,6,0,0,10.6,93.6,0,0,0,0
2013,"Philip G Coburn",03320007,6,0,0,7.9,95.3,21,5.4,0,0
2013,"John R Fausey",03320010,6,0,0,7,95.9,9,2,0,0
2013,Memorial,03320025,6,0,0,9.5,94.5,1,0.5,0,0
2013,Mittineague,03320030,6,0,0,7.5,95.7,2,1.4,0,0
2013,Tatham,03320040,6,0,0,5.5,96.9,2,0.9,0,0
2013,"West Springfield Middle",03320305,6,0,0,7.2,95.8,2,0.2,3,0.3
2013,"West Springfield High",03320505,6,25,2.1,11.4,93.4,41,3.4,0,0
2013,Westwood,03350000,5,1,0.1,6.3,96.4,4,0.1,197,6.1
2013,"Deerfield School",03350010,6,0,0,5.1,97.1,0,0,0,0
2013,Downey,03350012,6,0,0,6.1,96.6,0,0,0,0
2013,"Paul Hanlon",03350015,6,0,0,5.2,97.1,0,0,0,0
2013,"Martha Jones",03350017,6,0,0,6.1,96.6,0,0,0,0
2013,"William E Sheehan",03350025,6,0,0,4.8,97.3,1,0.3,0,0
2013,"Westwood Integrated Preschool",03350050,6,0,0,6.1,94.9,0,0,0,0
2013,"E W Thurston Middle",03350305,6,0,0,6.3,96.5,1,0.1,5,0.6
2013,"Westwood High",03350505,6,1,0.1,7.7,95.6,2,0.2,192,21
2013,Weymouth,03360000,5,40,1.9,10.2,94,159,2.6,1,0
2013,"Johnson Early Childhood Center",03360003,6,0,0,9,92.3,0,0,0,0
2013,"Academy Avenue",03360005,6,0,0,7.6,95.7,1,0.4,0,0
2013,"Maria Weston Chapman Middle School",03360020,6,0,0,11.7,93.4,19,1.9,0,0
2013,"Frederick C Murphy",03360050,6,0,0,7.8,95.5,1,0.4,0,0
2013,"Thomas V Nash",03360060,6,0,0,7.1,96,3,1.3,0,0
2013,"Lawrence W Pingree",03360065,6,0,0,8.8,94.9,0,0,0,0
2013,"William Seach",03360080,6,0,0,9.2,94.5,1,0.4,0,0
2013,"Ralph Talbot",03360085,6,0,0,7.7,95.6,7,3.1,0,0
2013,"Thomas W. Hamilton Primary School",03360105,6,0,0,7.9,95.4,1,0.3,0,0
2013,Wessagusset,03360110,6,0,0,8.2,95.3,10,3.2,0,0
2013,"Abigail Adams Middle School",03360310,6,0,0,8.2,95.3,5,0.5,0,0
2013,"Weymouth High School",03360505,6,40,1.9,12.5,92.5,111,5.3,1,0
2013,Whately,03370000,5,0,0,6.6,96.1,0,0,0,0
2013,"Whately Elementary",03370005,6,0,0,6.6,96.1,0,0,0,0
2013,Williamsburg,03400000,5,0,0,7.4,95.8,0,0,0,0
2013,"Williamsburg Schools",03400020,6,0,0,7.4,95.8,0,0,0,0
2013,Williamstown,03410000,5,0,0,8.6,95.1,0,0,0,0
2013,"Williamstown Elementary",03410010,6,0,0,8.6,95,0,0,0,0
2013,Wilmington,03420000,5,6,0.6,6.8,96.1,16,0.5,284,7.8
2013,Boutwell,03420005,6,0,0,8.5,95.1,0,0,12,8
2013,Wildwood,03420015,6,0,0,7.6,95.5,0,0,54,29.5
2013,"Woburn Street",03420020,6,0,0,6.2,96.5,1,0.2,3,0.6
2013,"Shawsheen Elementary",03420025,6,0,0,5.8,96.7,0,0,5,1.3
2013,"North Intermediate",03420060,6,0,0,5.5,96.9,1,0.3,5,1.5
2013,"West Intermediate",03420080,6,0,0,6.2,96.5,0,0,49,19.8
2013,"Wilmington Middle School",03420330,6,0,0,6.4,96.4,5,0.6,101,11.1
2013,"Wilmington High",03420505,6,6,0.6,7.6,95.6,9,1,53,5.5
2013,Winchendon,03430000,5,9,2.6,10.5,93.8,25,2,2,0.1
2013,"Winchendon PreSchool Program",03430010,6,0,0,13.6,89.6,0,0,0,0
2013,Memorial,03430040,6,0,0,8.4,95.1,1,0.5,0,0
2013,"Toy Town Elementary",03430050,6,0,0,7.2,95.9,0,0,0,0
2013,"Murdock Middle/High",03430505,6,9,2.6,12,93,24,3.4,2,0.3
2013,Winchester,03440000,5,2,0.2,7,96,8,0.2,1,0
2013,"Lincoln Elementary",03440005,6,0,0,6,96.7,0,0,0,0
2013,"Lynch Elementary",03440020,6,0,0,6.5,96.3,3,1,0,0
2013,"Vinson-Owen Elementary",03440025,6,0,0,7.1,96,1,0.4,0,0
2013,"Muraco Elementary",03440040,6,0,0,5.6,96.9,3,0.7,0,0
2013,"Ambrose Elementary",03440045,6,0,0,6.1,96.6,0,0,0,0
2013,"McCall Middle",03440305,6,0,0,5.8,96.8,0,0,1,0.1
2013,"Winchester High School",03440505,6,2,0.2,9.5,94.6,1,0.1,0,0
2013,Winthrop,03460000,5,11,2,9.8,94.4,20,1.1,2,0.1
2013,"William P. Gorman/Fort Banks Elementary",03460015,6,0,0,8.8,94.9,0,0,0,0
2013,"Arthur T. Cummings Elementary School",03460020,6,0,0,11.1,93.8,3,0.6,0,0
2013,"Winthrop Middle School",03460305,6,0,0,9.9,94.4,1,0.2,2,0.4
2013,"Winthrop Sr High",03460505,6,10,1.8,9.6,94.4,16,2.9,0,0
2013,Woburn,03470000,5,22,1.7,8.6,95.1,33,0.8,0,0
2013,"Goodyear Elementary School",03470005,6,0,0,7.9,95.4,2,0.7,0,0
2013,"Daniel P Hurld",03470020,6,0,0,6.2,96.5,0,0,0,0
2013,Linscott-Rumford,03470025,6,0,0,6.5,96.3,0,0,0,0
2013,"Clyde Reeves",03470040,6,0,0,6.1,96.6,2,0.5,0,0
2013,Shamrock,03470043,6,0,0,8.2,95.2,5,2.7,0,0
2013,"Malcolm White",03470055,6,0,0,6.6,96.1,1,0.4,0,0
2013,Wyman,03470060,6,0,0,6.4,96.4,0,0,0,0
2013,"Mary D Altavesta",03470065,6,0,0,7.7,95.5,2,1.2,0,0
2013,"John F Kennedy Middle School",03470405,6,0,0,7.6,95.7,2,0.3,0,0
2013,"Daniel L Joyce Middle School",03470410,6,0,0,7.7,95.7,0,0,0,0
2013,"Woburn High",03470505,6,22,1.7,12.2,93.1,19,1.4,0,0
2013,Worcester,03480000,5,225,3.4,8.3,95.1,571,2.7,7943,29.8
2013,"Head Start",03480002,6,0,0,0,100,0,0,0,0
2013,"Belmont Street Community",03480020,6,0,0,8.5,94.9,9,2.3,171,30.4
2013,"Wawecus Road School",03480026,6,0,0,8.4,95.1,0,0,56,34.6
2013,"Woodland Academy",03480030,6,0,0,6.6,96.1,4,1,120,20.8
