FY_CODE,DISTRICT_CODE,DIST_NAME,SCHOOL_CODE,SCHOOL_NAME,ESTATUS,MSTATUS,EAAYP,ESAYP,MAAYP,MSAYP,MPRFCPI,EPRFCPI,MIMPCPI,EIMPCPI,CHOICE,SES
2007,00350000,Boston,00350381,"Mildred Avenue Middle School","Improvement Year 2 - Subgroups","Corrective Action",Yes,No,No,No,43.3,70.4,2.4,1.5,Yes,Yes
2007,00350000,Boston,00350382,"Mission Hill School","Improvement Year 1","Corrective Action",Yes,Yes,No,Yes,55,77,3.5,4.3,Yes,Yes
2007,00350000,Boston,00350383,"Lilla G. Frederick Middle School","Corrective Action","Corrective Action",No,No,No,No,41.4,66.4,3.7,4.3,Yes,Yes
2007,00350000,Boston,00350384,"James M Curley","Restructuring Year 1 - Subgroups","Improvement Year 2",Yes,No,No,No,53.6,62.1,2.1,2.9,,
2007,00350000,Boston,00350390,Blackstone,"Restructuring Year 1 - Subgroups",,No,No,Yes,Yes,60,53.4,11,1.6,Yes,Yes
2007,00350000,Boston,00350405,"Umana/Barnes Middle","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups",No,No,No,No,45.8,71.2,4.4,1.3,Yes,Yes
2007,00350000,Boston,00350410,"Martin Luther King Jr Mid","Restructuring Year 1","Restructuring Year 1",No,No,No,No,44.5,65.1,4.1,1.7,Yes,Yes
2007,00350000,Boston,00350413,"Boston Middle School Academy",,,,,,,,,,,No,No
2007,00350000,Boston,00350415,"Grover Cleveland","Restructuring Year 1","Restructuring Year 2",No,No,No,No,41.4,68.1,1.5,1.6,Yes,Yes
2007,00350000,Boston,00350420,"Mary E Curley Middle","Restructuring Year 1 - Subgroups","Restructuring Year 2",No,No,No,No,44.8,64.2,5.8,1.1,,
2007,00350000,Boston,00350425,"Thomas A Edison Jr High","Improvement Year 2 - Subgroups","Restructuring Year 1 - Subgroups",No,No,Yes,No,60.5,74.8,3.5,0.5,Yes,Yes
2007,00350000,Boston,00350426,"Harbor School","Improvement Year 1","Improvement Year 2 - Subgroups",No,No,No,No,46.4,70.3,4.4,0.9,Yes,Yes
2007,00350000,Boston,00350430,"Clarence R Edwards Middle","Restructuring Year 1 - Subgroups","Restructuring Year 2",Yes,No,Yes,No,56.4,69.2,13.7,5.6,Yes,Yes
2007,00350000,Boston,00350435,"Patrick F Gavin Middle","Restructuring Year 1","Restructuring Year 1",No,No,No,No,55.4,71.7,6.5,1.7,Yes,Yes
2007,00350000,Boston,00350445,"Washington Irving Middle","Restructuring Year 1 - Subgroups","Restructuring Year 2",Yes,No,No,No,49.7,74,1.2,3.1,Yes,Yes
2007,00350000,Boston,00350450,"Solomon Lewenberg Middle","Restructuring Year 1 - Subgroups","Restructuring Year 2",Yes,No,No,No,39.9,67.7,2,3.2,Yes,Yes
2007,00350000,Boston,00350455,"Lewis Middle School","Restructuring Year 1 - Subgroups","Restructuring Year 1",No,No,No,No,39.6,61.3,5.8,3,Yes,Yes
2007,00350000,Boston,00350470,"Wm B Rogers Middle","Improvement Year 1","Restructuring Year 1 - Subgroups",No,No,Yes,No,57.4,81.5,4.4,-0.3,Yes,Yes
2007,00350000,Boston,00350485,"James P Timilty Middle","Improvement Year 2","Restructuring Year 1 - Subgroups",No,No,No,No,52,73.5,-0.6,0.6,Yes,Yes
2007,00350000,Boston,00350490,"Woodrow Wilson Middle","Restructuring Year 1 - Subgroups","Restructuring Year 1",No,No,No,No,42.6,64.6,7.4,0.2,Yes,Yes
2007,00350000,Boston,00350502,"Academy of Public Service",,,No,,No,,61.7,77.4,-15.1,5.2,No,No
2007,00350000,Boston,00350505,"Brighton High","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups",No,No,No,No,71.7,70.6,1.1,0.7,Yes,Yes
2007,00350000,Boston,00350507,"Boston International  High School",,,No,,No,,86.1,58,32.4,13,No,No
2007,00350000,Boston,00350515,"Charlestown High","Corrective Action - Subgroups","Corrective Action - Subgroups",No,No,No,No,86.1,79.2,7.4,2.5,Yes,Yes
2007,00350000,Boston,00350518,"Community Academy",,,,,,,,,,,No,No
2007,00350000,Boston,00350522,"Excel High School",,,Yes,No,Yes,Yes,84.5,83.3,5.1,9.9,No,No
2007,00350000,Boston,00350524,"Noonan Business Academy","Improvement Year 2","Improvement Year 2",No,,No,,61,68.9,-12.8,-11,Yes,Yes
2007,00350000,Boston,00350525,"Jeremiah E Burke High",,"Improvement Year 1",No,No,No,No,62.3,63.7,16.8,6.1,Yes,No
2007,00350000,Boston,00350530,"East Boston High","Corrective Action - Subgroups","Improvement Year 1",No,No,No,No,76.6,79.2,1,2.2,Yes,Yes
2007,00350000,Boston,00350535,"The English High","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,65.7,68.2,8.9,8.3,Yes,Yes
2007,00350000,Boston,00350537,"Madison Park High","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups",No,No,No,No,49.9,56.4,-5.5,0,Yes,Yes
2007,00350000,Boston,00350538,"Monument High School",,,No,No,Yes,Yes,52.2,60.6,2.5,-4.1,Yes,Yes
2007,00350000,Boston,00350539,"Tech Boston Academy",,,Yes,No,Yes,Yes,88.9,87,5.4,2.8,No,No
2007,00350000,Boston,00350540,"Fenway High School",,,Yes,Yes,Yes,Yes,85,89.6,6.3,5.9,No,No
2007,00350000,Boston,00350541,"Another Course To College",,,Yes,,Yes,,93.1,86.5,9.1,-0.7,No,No
2007,00350000,Boston,00350542,"New Mission High School",,,No,Yes,Yes,Yes,76.8,77.7,4.4,-1.5,No,No
2007,00350000,Boston,00350543,"Egleston Comm High School",,,,,,,,,,,No,No
2007,00350000,Boston,00350545,"Boston Latin Academy",,,Yes,Yes,Yes,Yes,87.6,98.9,3.1,0.6,No,No
2007,00350000,Boston,00350546,"Boston Arts Academy",,,Yes,No,Yes,Yes,76.8,85.9,-0.8,-3.3,No,No
2007,00350000,Boston,00350548,"Boston Adult Academy",,,,,,,,,,,No,No
2007,00350000,Boston,00350558,"Boston Community Leadership Academy",,,Yes,No,Yes,Yes,81.9,80.7,-4.4,1.4,No,No
2007,00350000,Boston,00350560,"Boston Latin",,,Yes,Yes,Yes,Yes,97.8,99.7,-0.5,-0.1,No,No
2007,00350000,Boston,00350565,"Quincy Upper School","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups",Yes,No,Yes,No,68.2,78.7,3.2,2.2,Yes,Yes
2007,00350000,Boston,00350574,"Parkway Academy of Technology and Health","Improvement Year 1",,No,No,No,No,75,70.2,-2.3,-9.7,Yes,No
2007,00350000,Boston,00350575,"O'Bryant Sch Math/Science",,,Yes,Yes,Yes,Yes,91.2,96.1,-3.4,-1,No,No
2007,00350000,Boston,00350576,"Brook Farm Business and Service Career Academy",,,Yes,,Yes,,83.6,77.2,7.5,7.1,No,No
2007,00350000,Boston,00350577,"Odyssey High School","Improvement Year 2","Corrective Action",No,No,No,No,56.7,65.7,1.1,-6.2,Yes,Yes
2007,00350000,Boston,00350578,"Media Communications Technology High School","Improvement Year 1",,No,Yes,No,No,69.6,67.9,-5.1,-3.2,Yes,No
2007,00350000,Boston,00350579,"Urban Science Academy","Improvement Year 1","Improvement Year 1",No,No,No,No,71.2,74.2,11.7,12.3,Yes,No
2007,00350000,Boston,00350581,"Community Academy of Science and Health","Improvement Year 1",,No,No,Yes,Yes,59.9,60.8,6.7,-1.3,Yes,No
2007,00350000,Boston,00350582,"The Engineering School","Improvement Year 1","Improvement Year 1",No,No,No,No,68.1,75,-2,-2.7,Yes,No
2007,00350000,Boston,00350583,"Social Justice Academy","Improvement Year 1","Improvement Year 1",No,No,No,No,62.7,65.6,0.8,-7.1,Yes,No
2007,00350000,Boston,00350690,"Snowden Int'l High",,,No,No,Yes,Yes,77.7,75.3,-3.3,-4.3,No,No
2007,00350000,Boston,00350691,"Rafael Hernandez","Improvement Year 1",,Yes,Yes,Yes,Yes,76.9,86.1,6.8,7.9,Yes,No
2007,00350000,Boston,00350750,"Horace Mann School for the Deaf",,,No,No,No,No,75.9,83.1,5.7,6.4,No,No
2007,00360000,Bourne,00360010,"James F Peebles Elem","Corrective Action - Subgroups",,Yes,No,Yes,No,76.7,84,-0.5,0.1,Yes,Yes
2007,00360000,Bourne,00360015,"Ella F Hoxie School",,,Yes,Yes,Yes,Yes,87.2,90.8,6.1,4.2,No,No
2007,00360000,Bourne,00360020,"Otis Memorial",,,Yes,,Yes,,92.2,92.1,9.1,1.4,No,No
2007,00360000,Bourne,00360325,"Bourne Middle School",,"Restructuring Year 1 - Subgroups",Yes,No,Yes,No,77.5,89.5,6.3,2.2,No,No
2007,00360000,Bourne,00360505,"Bourne High",,,Yes,Yes,Yes,Yes,89.7,94.6,-1.4,0.7,No,No
2007,00370000,Boxborough,00370005,"Blanchard Memorial",,,Yes,Yes,Yes,Yes,95.2,95.1,4.2,1.6,No,No
2007,00380000,Boxford,00380005,"Harry Lee Cole",,,Yes,Yes,Yes,Yes,90.9,92,-2.5,-2,,
2007,00380000,Boxford,00380013,"Spofford Pond",,,Yes,Yes,Yes,Yes,91,94.3,1.4,2.1,,
2007,00390000,Boylston,00390005,"Boylston Elementary",,,Yes,Yes,Yes,Yes,78.9,90.2,2.2,-0.9,No,No
2007,00400000,Braintree,00400005,Hollis,,,Yes,Yes,Yes,No,89.2,94.7,2.6,0.7,No,No
2007,00400000,Braintree,00400015,Highlands,,,Yes,Yes,Yes,Yes,88.6,92.7,11.4,1.2,No,No
2007,00400000,Braintree,00400020,"Mary E Flaherty School",,,Yes,Yes,Yes,Yes,90.7,93,8.8,-0.2,No,No
2007,00400000,Braintree,00400025,Liberty,,,Yes,Yes,Yes,Yes,88.1,88.6,10.2,1.4,No,No
2007,00400000,Braintree,00400033,"Archie T Morrison",,,Yes,Yes,Yes,Yes,82.6,88.8,6.4,3.2,No,No
2007,00400000,Braintree,00400050,"Donald Ross",,,Yes,Yes,Yes,Yes,82.1,86.6,2.9,-0.2,No,No
2007,00400000,Braintree,00400305,"East Middle School",,"Corrective Action - Subgroups",Yes,Yes,Yes,Yes,83.1,93.1,7.4,2,No,No
2007,00400000,Braintree,00400310,"South Middle School",,"Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,82,93.6,7.6,2.8,No,No
2007,00400000,Braintree,00400505,"Braintree High",,,Yes,No,Yes,Yes,93.4,93.3,3.9,0,No,No
2007,00410000,Brewster,00410010,"Eddy Elementary",,,Yes,No,Yes,Yes,91.2,93.5,3.5,-0.4,,
2007,00430000,Brimfield,00430005,"Brimfield Elementary",,,Yes,Yes,Yes,Yes,74.7,86.3,0.7,-0.6,No,No
2007,00440000,Brockton,00440001,"Dr W Arnone Comm Sch","Improvement Year 2","Corrective Action - Subgroups",No,No,No,No,64.2,74.7,0.8,0.2,Yes,Yes
2007,00440000,Brockton,00440004,Ashfield,"Improvement Year 1","Improvement Year 1",No,No,No,No,60.3,70.6,-0.4,-4.5,Yes,No
2007,00440000,Brockton,00440006,"Belmont Street Elementary","Improvement Year 2","Corrective Action",No,No,No,No,54.8,58.7,-3,-3,,
2007,00440000,Brockton,00440010,Brookfield,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups",Yes,No,Yes,No,71.8,75.5,1.9,1.6,Yes,Yes
2007,00440000,Brockton,00440017,"John F Kennedy","Improvement Year 2","Improvement Year 1",No,No,Yes,Yes,74.1,77.5,4.6,0.2,Yes,Yes
2007,00440000,Brockton,00440023,"Edgar B Davis","Improvement Year 1",,No,No,No,No,69.8,78.8,-1.8,-0.5,Yes,No
2007,00440000,Brockton,00440030,Franklin,"Improvement Year 1","Improvement Year 1",Yes,Yes,Yes,Yes,73.7,81.5,7.3,4.8,Yes,No
2007,00440000,Brockton,00440045,Hancock,"Improvement Year 2",,Yes,Yes,Yes,Yes,79.6,82.7,5.8,1.6,Yes,Yes
2007,00440000,Brockton,00440055,Huntington,"Corrective Action","Improvement Year 2",No,No,Yes,Yes,59.4,61.6,5.8,0,Yes,Yes
2007,00440000,Brockton,00440065,"Louis F Angelo Elem","Improvement Year 1",,Yes,Yes,Yes,Yes,75.5,79.1,7.6,4.2,Yes,No
2007,00440000,Brockton,00440078,"Oscar F Raymond","Improvement Year 2 - Subgroups","Corrective Action - Subgroups",No,No,No,No,66.2,72.6,0.9,-3.7,Yes,Yes
2007,00440000,Brockton,00440080,"B B Russell Alternative School",,"Corrective Action",,,,,,,,,No,No
2007,00440000,Brockton,00440095,"Eldon B. Keith Center","Improvement Year 1",,,,,,,,,,Yes,No
2007,00440000,Brockton,00440100,Whitman,"Improvement Year 1",,Yes,Yes,Yes,Yes,73.5,72,8,0.6,Yes,No
2007,00440000,Brockton,00440110,Downey,"Improvement Year 2","Improvement Year 1 - Subgroups",No,No,Yes,No,70,68.7,8.2,-2.6,Yes,Yes
2007,00440000,Brockton,00440120,"Joseph F Plouffe Elem","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups",Yes,No,Yes,No,70.9,78.1,5.8,2.1,Yes,Yes
2007,00440000,Brockton,00440400,"Lincoln Alternative School",,,No,,No,,27.1,29.6,2.1,-0.2,No,No
2007,00440000,Brockton,00440405,"East Junior High","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups",Yes,Yes,Yes,No,54.2,76.6,7.5,11.2,No,No
2007,00440000,Brockton,00440410,"North Junior High","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,57.2,83.2,8.1,5.7,No,No
2007,00440000,Brockton,00440415,"South Junior High","Improvement Year 2 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,57.8,76.8,9.2,6.2,No,No
2007,00440000,Brockton,00440420,"West Junior High",,"Restructuring Year 1",No,No,No,No,52.8,80.8,3.2,-1.2,No,No
2007,00440000,Brockton,00440425,"Gilmore Academy",,,Yes,Yes,Yes,Yes,80.8,88.5,5.4,2.7,No,No
2007,00440000,Brockton,00440505,"Brockton High","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups",No,No,No,No,74.3,83.9,0.3,-2.2,No,No
2007,00450000,Brookfield,00450005,"Brookfield Elementary",,,Yes,No,Yes,Yes,76.2,84.2,8.7,0.3,No,No
2007,00460000,Brookline,00460005,"Edith C Baker",,,Yes,Yes,Yes,Yes,89.1,94.1,2.8,1.8,No,No
2007,00460000,Brookline,00460015,"Edward Devotion",,,Yes,Yes,Yes,Yes,87.2,94.5,0.7,1.2,No,No
2007,00460000,Brookline,00460020,"Michael Driscoll",,,Yes,Yes,Yes,Yes,89,96.5,2.6,1.8,No,No
2007,00460000,Brookline,00460025,Heath,,,Yes,Yes,Yes,Yes,93.9,97.6,4.6,1.7,No,No
2007,00460000,Brookline,00460030,Lawrence,,,Yes,No,Yes,No,85.7,89.8,1.6,1.5,No,No
2007,00460000,Brookline,00460035,"William H Lincoln",,,Yes,No,Yes,Yes,90.9,93.7,-1.4,-0.7,No,No
2007,00460000,Brookline,00460040,Pierce,,,Yes,No,Yes,Yes,86,94.2,2.8,2.8,No,No
2007,00460000,Brookline,00460045,"John D Runkle",,,Yes,No,Yes,No,85.5,91.7,-2.3,-3.7,No,No
2007,00460000,Brookline,00460505,"Brookline High",,,Yes,Yes,Yes,No,93.8,95.9,-0.2,0.9,No,No
2007,00480000,Burlington,00480007,"Fox Hill",,,Yes,Yes,Yes,Yes,82.6,89.1,3.6,0.5,No,No
2007,00480000,Burlington,00480015,Memorial,,,No,No,No,No,73.8,82.3,-6.5,-2.4,No,No
2007,00480000,Burlington,00480020,"Pine Glen Elementary",,,Yes,No,Yes,Yes,76.4,82.7,3.4,0,No,No
2007,00480000,Burlington,00480035,"Francis Wyman Elem",,,Yes,No,Yes,No,78.2,86.3,1.1,-0.2,No,No
2007,00480000,Burlington,00480303,"Marshall Simonds Middle","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,82.3,93.3,6.3,1.5,No,No
2007,00480000,Burlington,00480505,"Burlington High",,,Yes,Yes,Yes,Yes,96.6,95.8,3.6,2.1,No,No
2007,00490000,Cambridge,00490005,"Maria L. Baldwin",,,Yes,No,Yes,No,74.1,88.1,4.1,0.4,No,No
2007,00490000,Cambridge,00490006,"Amigos School","Improvement Year 2 - Subgroups",,No,No,Yes,Yes,76.3,84,3.6,-0.9,Yes,Yes
2007,00490000,Cambridge,00490007,Cambridgeport,,,Yes,Yes,No,No,71.2,87.5,0.5,0.2,No,No
2007,00490000,Cambridge,00490020,Haggerty,,,Yes,Yes,Yes,Yes,84.2,85,7.4,4.9,No,No
2007,00490000,Cambridge,00490030,"Martin Luther King Jr.",,"Improvement Year 2",Yes,Yes,No,No,55,78.3,-2.9,4.9,Yes,Yes
2007,00490000,Cambridge,00490035,"King Open",,"Corrective Action",Yes,Yes,Yes,Yes,68.5,83.1,6,5,Yes,Yes
2007,00490000,Cambridge,00490040,Kennedy-Longfellow,,"Corrective Action - Subgroups",Yes,Yes,Yes,Yes,70.2,84.9,5.8,4.3,Yes,Yes
2007,00490000,Cambridge,00490045,Morse,"Improvement Year 1","Restructuring Year 1 - Subgroups",Yes,Yes,No,No,68.4,81.1,-0.1,1.7,Yes,Yes
2007,00490000,Cambridge,00490050,Peabody,,"Corrective Action - Subgroups",Yes,No,No,No,70.5,84,1.3,1.2,Yes,Yes
2007,00490000,Cambridge,00490065,"John M Tobin","Improvement Year 1","Restructuring Year 2",Yes,Yes,No,No,72,76.6,-1,3,Yes,Yes
2007,00490000,Cambridge,00490080,"Graham and Parks","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,82.1,88.4,6.7,4.3,No,No
2007,00490000,Cambridge,00490090,"Fletcher/Maynard Academy",,"Improvement Year 1",Yes,Yes,No,No,55.2,83.3,2.3,6.1,Yes,No
2007,00490000,Cambridge,00490506,"Cambridge Rindge and Latin","Corrective Action - Subgroups",,Yes,No,Yes,Yes,86.2,86.8,3.5,-0.7,No,No
2007,00500000,Canton,00500012,"Lt Peter M Hansen",,,Yes,Yes,Yes,Yes,88.7,90.4,2.2,-0.7,No,No
2007,00500000,Canton,00500017,"John F Kennedy",,,Yes,Yes,Yes,Yes,91.2,95.3,1.9,1.9,No,No
2007,00500000,Canton,00500020,"Dean S Luce",,,Yes,Yes,Yes,Yes,85.7,92,1.1,0.5,No,No
2007,00500000,Canton,00500305,"Wm H Galvin Middle",,"Corrective Action - Subgroups",Yes,Yes,Yes,Yes,85.1,95.7,5,0,No,No
2007,00500000,Canton,00500505,"Canton High",,,Yes,Yes,Yes,Yes,92,94.1,-0.6,-0.4,No,No
2007,00510000,Carlisle,00510025,"Carlisle School",,,Yes,Yes,Yes,Yes,92.3,96.1,2.5,1.4,No,No
2007,00520000,Carver,00520005,"Erwin K. Washburn Primary School",,,Yes,Yes,Yes,Yes,81.7,87.1,0.2,-0.3,,
2007,00520000,Carver,00520010,"Gov John Carver Elem","Improvement Year 2 - Subgroups",,Yes,No,No,No,76.4,85.8,-0.5,-1.1,No,No
2007,00520000,Carver,00520305,"Carver Middle",,"Improvement Year 2 - Subgroups",Yes,Yes,Yes,No,74.1,90.6,2.7,2.1,No,No
2007,00520000,Carver,00520505,"Carver High School",,,Yes,Yes,Yes,Yes,90.6,94.1,0.3,0.7,No,No
2007,00550000,Chatham,00550005,"Chatham Elementary",,,Yes,Yes,Yes,Yes,83.6,89.5,6.6,0.1,No,No
2007,00550000,Chatham,00550305,"Chatham Middle School",,,Yes,Yes,Yes,Yes,84.7,95.4,1,0.4,No,No
2007,00550000,Chatham,00550505,"Chatham High",,,Yes,Yes,Yes,Yes,94.1,94,6.1,4,No,No
2007,00560000,Chelmsford,00560005,"Center Elementary School",,,Yes,Yes,Yes,Yes,89.9,90.9,1.5,0,No,No
2007,00560000,Chelmsford,00560015,"South Row",,,Yes,Yes,Yes,Yes,87.8,88.9,3,-2.3,No,No
2007,00560000,Chelmsford,00560020,"Westlands Elementary",,,Yes,Yes,Yes,Yes,84,89.8,2.1,-1.5,No,No
2007,00560000,Chelmsford,00560025,"Charles D Harrington",,,Yes,Yes,Yes,Yes,88.9,93.2,2.1,-0.2,No,No
2007,00560000,Chelmsford,00560030,"Byam School",,,Yes,Yes,Yes,Yes,89,91.4,1.4,0.4,No,No
2007,00560000,Chelmsford,00560305,"Col Moses Parker Schl",,"Improvement Year 2 - Subgroups",Yes,No,Yes,Yes,84,94.2,4.1,-0.7,No,No
2007,00560000,Chelmsford,00560310,"McCarthy Middle School",,"Improvement Year 2 - Subgroups",Yes,Yes,Yes,Yes,81.4,94.9,5.9,1.5,No,No
2007,00560000,Chelmsford,00560505,"Chelmsford High",,,Yes,Yes,Yes,Yes,93.6,94.6,-0.3,0,No,No
2007,00570000,Chelsea,00570025,"William A Berkowitz Elem",,,No,No,Yes,Yes,83.7,71.4,1.3,-5.6,No,No
2007,00570000,Chelsea,00570030,"Edgar A Hooks Elem","Improvement Year 2",,No,No,Yes,No,76.1,69.2,1.1,-6.2,Yes,Yes
2007,00570000,Chelsea,00570035,"George F. Kelly Elem","Improvement Year 2 - Subgroups",,Yes,No,Yes,Yes,83.1,76.3,3.5,0.9,Yes,Yes
2007,00570000,Chelsea,00570040,"Frank M Sokolowski Elem","Improvement Year 1",,Yes,Yes,Yes,Yes,75.3,77.5,6.6,4.7,Yes,No
2007,00570000,Chelsea,00570045,"Eugene Wright School","Improvement Year 2","Restructuring Year 1 - Subgroups",No,No,No,No,51.9,71.7,2.6,0.2,Yes,Yes
2007,00570000,Chelsea,00570050,"Clark Avenue School","Improvement Year 1","Restructuring Year 1 - Subgroups",Yes,Yes,Yes,No,57.5,70.9,5.8,3.9,Yes,Yes
2007,00570000,Chelsea,00570055,"Joseph A. Browne School","Improvement Year 2 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,53.1,67.6,7.7,2.8,Yes,Yes
2007,00570000,Chelsea,00570505,"Chelsea High","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups",No,No,No,No,66.5,74.5,3.9,3.5,Yes,Yes
2007,00610000,Chicopee,00610003,Barry,,,No,No,Yes,Yes,82.1,84,3.6,-0.6,No,No
2007,00610000,Chicopee,00610010,Belcher,,,,,,,,,,,,
2007,00610000,Chicopee,00610015,Bowe,"Improvement Year 2","Improvement Year 2 - Subgroups",No,No,No,No,53.7,66.3,2.7,0.7,Yes,Yes
2007,00610000,Chicopee,00610020,Bowie,,,Yes,No,Yes,Yes,75.8,82.1,10.8,6,No,No
2007,00610000,Chicopee,00610021,"Chicopee Academy",,,No,,No,,21.7,46.4,-3.3,-0.3,No,No
2007,00610000,Chicopee,00610022,Litwin,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups",Yes,No,Yes,No,72,74.4,11.1,4,Yes,Yes
2007,00610000,Chicopee,00610040,Lambert-Lavoie,,,Yes,Yes,Yes,Yes,74.5,81.5,5.7,2.9,No,No
2007,00610000,Chicopee,00610050,Selser,"Corrective Action - Subgroups",,Yes,No,Yes,Yes,61.1,69.5,6.3,2.2,Yes,Yes
2007,00610000,Chicopee,00610065,"Streiber Memorial School","Improvement Year 1","Improvement Year 1",Yes,Yes,Yes,Yes,80.3,78.5,8.7,5.9,No,No
2007,00610000,Chicopee,00610090,"Gen John J Stefanik",,,Yes,Yes,Yes,Yes,73.8,82.5,6.5,7.8,No,No
2007,00610000,Chicopee,00610305,"Bellamy Middle","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,57.8,77.9,3.6,2,Yes,Yes
2007,00610000,Chicopee,00610310,"Fairview Middle","Restructuring Year 1 - Subgroups","Restructuring Year 2",Yes,No,Yes,No,57.7,82.3,3.4,2.1,Yes,Yes
2007,00610000,Chicopee,00610505,"Chicopee High",,,Yes,No,Yes,No,72.5,82.7,2.4,6.3,No,No
2007,00610000,Chicopee,00610510,"Chicopee Comprehensive HS",,"Improvement Year 2 - Subgroups",Yes,No,Yes,No,68.9,81.3,3.4,1.3,No,No
2007,00630000,Clarksburg,00630010,"Clarksburg Elementary",,,Yes,Yes,Yes,Yes,71.9,83.8,0.8,1.2,No,No
2007,00640000,Clinton,00640050,"Clinton Elementary","Restructuring Year 1 - Subgroups",,No,No,Yes,No,76.9,76.2,0.3,-5.1,Yes,Yes
2007,00640000,Clinton,00640305,"Clinton Middle School",,"Improvement Year 2 - Subgroups",Yes,Yes,Yes,Yes,73,85.7,7.9,0.7,No,No
2007,00640000,Clinton,00640505,"Clinton Senior High",,,Yes,Yes,Yes,Yes,92,94,6.8,3.9,No,No
2007,00650000,Cohasset,00650005,"Deer Hill",,,Yes,Yes,Yes,Yes,89.9,93.8,2.3,2.6,No,No
2007,00650000,Cohasset,00650010,"Joseph Osgood",,,Yes,Yes,Yes,Yes,93.2,94.9,0.8,0.1,,
2007,00650000,Cohasset,00650505,"Cohasset Middle/High School",,,Yes,No,Yes,Yes,90.9,95.4,1.5,-0.8,No,No
2007,00670000,Concord,00670005,Alcott,,,Yes,Yes,Yes,Yes,90,95.5,3.3,1.1,No,No
2007,00670000,Concord,00670020,Thoreau,,,Yes,Yes,Yes,No,90.4,95.1,2.7,-0.1,No,No
2007,00670000,Concord,00670030,Willard,,,Yes,Yes,Yes,Yes,89.4,96,-0.7,1.7,No,No
2007,00670000,Concord,00670305,"Concord Middle",,,Yes,Yes,Yes,Yes,87.9,98.1,2.6,0.3,No,No
2007,00680000,Conway,00680005,"Conway Grammar",,,Yes,Yes,Yes,Yes,93,94.8,-0.7,-2.1,No,No
2007,00710000,Danvers,00710010,Highlands,,,Yes,Yes,No,No,72,86.2,-1.2,0.4,No,No
2007,00710000,Danvers,00710015,"Great Oak",,,Yes,Yes,Yes,Yes,79.3,91.7,5.9,4.8,No,No
2007,00710000,Danvers,00710030,Riverside,,"Improvement Year 2",No,No,No,No,64.9,78.4,-2.4,-6.2,Yes,Yes
2007,00710000,Danvers,00710032,"Ivan G Smith",,,Yes,Yes,Yes,Yes,83.8,93.6,4.3,-0.5,No,No
2007,00710000,Danvers,00710045,"Willis E Thorpe",,,Yes,Yes,Yes,Yes,88,92.7,6.6,1.2,No,No
2007,00710000,Danvers,00710305,"Holten Richmond Middle School",,"Corrective Action - Subgroups",Yes,Yes,Yes,Yes,77.1,93.5,3.3,1,No,No
2007,00710000,Danvers,00710505,"Danvers High",,,Yes,Yes,Yes,Yes,85.1,92.8,-5.4,2.5,No,No
2007,00720000,Dartmouth,00720010,"Andrew B Cushman",,,Yes,Yes,Yes,Yes,85.9,93.8,0.3,-0.6,,
2007,00720000,Dartmouth,00720015,"Joseph Demello",,,No,No,Yes,Yes,82.6,81.9,6.4,-0.3,No,No
2007,00720000,Dartmouth,00720020,"Job S Gidley",,,Yes,Yes,Yes,Yes,77.4,81.6,3,0.3,,
2007,00720000,Dartmouth,00720030,"George H Potter",,,No,Yes,Yes,Yes,85.3,85,7.8,-2.4,No,No
2007,00720000,Dartmouth,00720040,"James M. Quinn School",,,Yes,No,Yes,Yes,89.7,90,6.6,3.1,No,No
2007,00720000,Dartmouth,00720050,"Dartmouth Middle",,"Corrective Action - Subgroups",Yes,No,Yes,No,76.3,89.7,7.4,0,No,No
2007,00720000,Dartmouth,00720505,"Dartmouth High",,,Yes,Yes,Yes,Yes,89.9,91.3,3.5,3.7,No,No
2007,00730000,Dedham,00730010,Avery,,,No,No,No,No,74.7,80.5,-7,-4.2,No,No
2007,00730000,Dedham,00730025,Greenlodge,,,Yes,Yes,Yes,No,84,90.8,1.9,0.5,No,No
2007,00730000,Dedham,00730030,Oakdale,,,Yes,Yes,Yes,Yes,85.6,88.6,4.5,2.7,No,No
2007,00730000,Dedham,00730045,Riverdale,,,Yes,Yes,Yes,Yes,85,89,3.4,0.2,No,No
